Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_006502	POLH	up	2908100	1.115713324	9.398880453	9.636101569	8.21862E-09	3.66081E-06	10.44859573	NM_006502 // POLH // polymerase (DNA directed), eta // 6p21.1 // 5429 /// ENST00000372236 // POLH // polymerase (DNA directed), eta // 6p21.1 // 5429 /// AB024313 // POLH // polymerase (DNA directed), eta // 6p21.1 // 5429 /// ENST00000372226 // POLH // polymerase (DNA directed), eta // 6p21.1 // 5429
NM_004701	CCNB2	down	3595979	-1.045217871	9.434926257	-9.459003023	1.10758E-08	4.81877E-06	10.16412711	NM_004701 // CCNB2 // cyclin B2 // 15q22.2 // 9133 /// ENST00000288207 // CCNB2 // cyclin B2 // 15q22.2 // 9133 /// AF087910 // CCNB2 // cyclin B2 // 15q22.2 // 9133
NM_004864	GDF15	up	3824993	1.522823727	8.447045691	9.301564328	1.44854E-08	6.15895E-06	9.907714605	NM_004864 // GDF15 // growth differentiation factor 15 // 19p13.11 // 9518 /// ENST00000252809 // GDF15 // growth differentiation factor 15 // 19p13.11 // 9518 /// BC008962 // GDF15 // growth differentiation factor 15 // 19p13.11 // 9518
NM_001010887	ASAH3L	up	3164312	1.295086567	6.825853538	9.211549886	1.69104E-08	6.99473E-06	9.759607053	NM_001010887 // ASAH3L // N-acylsphingosine amidohydrolase 3-like // 9p22.1 // 340485 /// ENST00000340967 // ASAH3L // N-acylsphingosine amidohydrolase 3-like // 9p22.1 // 340485 /// BC092487 // ASAH3L // N-acylsphingosine amidohydrolase 3-like // 9p22.1 // 340485 /// ENST00000380376 // ASAH3L // N-acylsphingosine amidohydrolase 3-like // 9p22.1 // 340485
NM_013277	RACGAP1	down	3454223	-0.738547783	8.806978813	-9.193886895	1.74339E-08	6.99473E-06	9.730415434	NM_013277 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127 /// NM_001126103 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127 /// NM_001126104 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127 /// ENST00000312377 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127 /// AB030251 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127
NM_152718	VWCE	up	3375192	1.002292065	8.06091765	9.189293118	1.75728E-08	6.99473E-06	9.722816327	NM_152718 // VWCE // von Willebrand factor C and EGF domains // 11q12.2 // 220001 /// ENST00000335613 // VWCE // von Willebrand factor C and EGF domains // 11q12.2 // 220001 /// BC077719 // VWCE // von Willebrand factor C and EGF domains // 11q12.2 // 220001 /// ENST00000301770 // VWCE // von Willebrand factor C and EGF domains // 11q12.2 // 220001
NM_000107	DDB2	up	3329649	0.766139627	10.20189953	9.028002041	2.32572E-08	8.95957E-06	9.454173407	NM_000107 // DDB2 // damage-specific DNA binding protein 2, 48kDa // 11p12-p11 // 1643 /// ENST00000256996 // DDB2 // damage-specific DNA binding protein 2, 48kDa // 11p12-p11 // 1643 /// U18300 // DDB2 // damage-specific DNA binding protein 2, 48kDa // 11p12-p11 // 1643 /// ENST00000378603 // DDB2 // damage-specific DNA binding protein 2, 48kDa // 11p12-p11 // 1643 /// ENST00000378601 // DDB2 // damage-specific DNA binding protein 2, 48kDa // 11p12-p11 // 1643 /// ENST00000378600 // DDB2 // damage-specific DNA binding protein 2, 48kDa // 11p12-p11 // 1643 /// ENST00000395419 // DDB2 // damage-specific DNA binding protein 2, 48kDa // 11p12-p11 // 1643
NM_001211	BUB1B	down	3589697	-0.84602752	8.433878188	-9.022865377	2.34669E-08	8.95957E-06	9.445559119	NM_001211 // BUB1B // BUB1 budding uninhibited by benzimidazoles 1 homolog beta (yeast) // 15q15 // 701 /// ENST00000287598 // BUB1B // BUB1 budding uninhibited by benzimidazoles 1 homolog beta (yeast) // 15q15 // 701 /// AF107297 // BUB1B // BUB1 budding uninhibited by benzimidazoles 1 homolog beta (yeast) // 15q15 // 701 /// AK315813 // PAK6 // p21(CDKN1A)-activated kinase 6 // 15q14 // 56924
NM_013376	SERTAD1	up	3862640	0.852931043	9.005499475	8.951670038	2.65855E-08	9.94723E-06	9.325787513	NM_013376 // SERTAD1 // SERTA domain containing 1 // 19q13.1-q13.2 // 29950 /// ENST00000357949 // SERTAD1 // SERTA domain containing 1 // 19q13.1-q13.2 // 29950 /// AK074652 // SERTAD1 // SERTA domain containing 1 // 19q13.1-q13.2 // 29950
NM_003981	PRC1	down	3639031	-0.766678336	8.904449157	-8.868236407	3.07962E-08	1.12968E-05	9.184532827	NM_003981 // PRC1 // protein regulator of cytokinesis 1 // 15q26.1 // 9055 /// NM_199413 // PRC1 // protein regulator of cytokinesis 1 // 15q26.1 // 9055 /// NM_199414 // PRC1 // protein regulator of cytokinesis 1 // 15q26.1 // 9055 /// ENST00000361919 // PRC1 // protein regulator of cytokinesis 1 // 15q26.1 // 9055 /// BC003138 // PRC1 // protein regulator of cytokinesis 1 // 15q26.1 // 9055 /// ENST00000394249 // PRC1 // protein regulator of cytokinesis 1 // 15q26.1 // 9055 /// ENST00000361188 // PRC1 // protein regulator of cytokinesis 1 // 15q26.1 // 9055
NM_152524	SGOL2	down	2522212	-0.991689324	6.457339818	-8.791349555	3.52918E-08	1.26969E-05	9.053503031	NM_152524 // SGOL2 // shugoshin-like 2 (S. pombe) // 2q33.1 // 151246 /// ENST00000357799 // SGOL2 // shugoshin-like 2 (S. pombe) // 2q33.1 // 151246 /// ENST00000295774 // SGOL2 // shugoshin-like 2 (S. pombe) // 2q33.1 // 151246 /// AK095291 // SGOL2 // shugoshin-like 2 (S. pombe) // 2q33.1 // 151246
NM_012484	HMMR	down	2838656	-1.273777745	7.021195892	-8.773267717	3.6445E-08	1.28644E-05	9.022568056	NM_012484 // HMMR // hyaluronan-mediated motility receptor (RHAMM) // 5q33.2-qter // 3161 /// NM_012485 // HMMR // hyaluronan-mediated motility receptor (RHAMM) // 5q33.2-qter // 3161 /// ENST00000358715 // HMMR // hyaluronan-mediated motility receptor (RHAMM) // 5q33.2-qter // 3161 /// ENST00000353866 // HMMR // hyaluronan-mediated motility receptor (RHAMM) // 5q33.2-qter // 3161 /// AF032862 // HMMR // hyaluronan-mediated motility receptor (RHAMM) // 5q33.2-qter // 3161 /// ENST00000393915 // HMMR // hyaluronan-mediated motility receptor (RHAMM) // 5q33.2-qter // 3161
NM_002592	PCNA	up	3896200	0.605313312	11.55205468	8.641133471	4.61555E-08	1.59903E-05	8.795114426	NM_002592 // PCNA // proliferating cell nuclear antigen // 20pter-p12 // 5111 /// NM_182649 // PCNA // proliferating cell nuclear antigen // 20pter-p12 // 5111 /// ENST00000379160 // PCNA // proliferating cell nuclear antigen // 20pter-p12 // 5111 /// ENST00000379143 // PCNA // proliferating cell nuclear antigen // 20pter-p12 // 5111 /// BC062439 // PCNA // proliferating cell nuclear antigen // 20pter-p12 // 5111
NM_002309	LIF	up	3957160	1.487734056	6.935163108	8.50739505	5.87539E-08	1.99849E-05	8.562388591	NM_002309 // LIF // leukemia inhibitory factor (cholinergic differentiation factor) // 22q12.2 // 3976 /// ENST00000249075 // LIF // leukemia inhibitory factor (cholinergic differentiation factor) // 22q12.2 // 3976 /// BC069540 // LIF // leukemia inhibitory factor (cholinergic differentiation factor) // 22q12.2 // 3976
NM_001168	BIRC5	down	3736290	-0.545389244	9.187272657	-8.484220334	6.12774E-08	2.02207E-05	8.521802858	NM_001168 // BIRC5 // baculoviral IAP repeat-containing 5 (survivin) // 17q25 // 332 /// NM_001012271 // BIRC5 // baculoviral IAP repeat-containing 5 (survivin) // 17q25 // 332 /// NM_001012270 // BIRC5 // baculoviral IAP repeat-containing 5 (survivin) // 17q25 // 332 /// ENST00000350051 // BIRC5 // baculoviral IAP repeat-containing 5 (survivin) // 17q25 // 332 /// ENST00000301633 // BIRC5 // baculoviral IAP repeat-containing 5 (survivin) // 17q25 // 332 /// ENST00000374948 // BIRC5 // baculoviral IAP repeat-containing 5 (survivin) // 17q25 // 332 /// BC034148 // BIRC5 // baculoviral IAP repeat-containing 5 (survivin) // 17q25 // 332
NM_001032290	PSRC1	down	2426951	-0.628712478	6.822510018	-8.475191136	6.22908E-08	2.02207E-05	8.505969386	NM_001032290 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722 /// NM_032636 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722 /// NM_001032291 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722 /// NM_001005290 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722 /// ENST00000369909 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722 /// ENST00000369907 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722 /// ENST00000369904 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722 /// BC056909 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722 /// ENST00000369903 // PSRC1 // proline/serine-rich coiled-coil 1 // 1p13.3 // 84722
NM_002266	KPNA2	down	4041113	-0.56431921	11.04004767	-8.471679225	6.26897E-08	2.02207E-05	8.499807813	NM_002266 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// U28386 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// ENST00000330459 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// ENST00000330459 // LOC728860 // karyopherin alpha-2 subunit like // --- // 728860 /// ENST00000400873 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// ENST00000400873 // LOC728860 // karyopherin alpha-2 subunit like // --- // 728860
NM_012210	TRIM32	up	3186745	0.546359583	8.596732261	8.403816274	7.09412E-08	2.24944E-05	8.38039833	NM_012210 // TRIM32 // tripartite motif-containing 32 // 9q33.1 // 22954 /// NM_001099679 // TRIM32 // tripartite motif-containing 32 // 9q33.1 // 22954 /// ENST00000373983 // TRIM32 // tripartite motif-containing 32 // 9q33.1 // 22954 /// ENST00000351243 // TRIM32 // tripartite motif-containing 32 // 9q33.1 // 22954 /// ENST00000394497 // TRIM32 // tripartite motif-containing 32 // 9q33.1 // 22954 /// BC003154 // TRIM32 // tripartite motif-containing 32 // 9q33.1 // 22954
NM_001761	CCNF	down	3644764	-0.861443635	8.401968605	-8.351515293	7.80661E-08	2.4341E-05	8.287922202	NM_001761 // CCNF // cyclin F // 16p13.3 // 899 /// NR_003574 // ABCA17P // ATP-binding cassette, sub-family A (ABC1), member 17 (pseudogene) // 16p13.3 // 650655 /// ENST00000293968 // CCNF // cyclin F // 16p13.3 // 899 /// BC012349 // CCNF // cyclin F // 16p13.3 // 899 /// ENST00000397066 // CCNF // cyclin F // 16p13.3 // 899
NM_003983	SLC7A6	up	3666146	0.609931306	9.830641872	8.251866883	9.37736E-08	2.87593E-05	8.110643318	NM_003983 // SLC7A6 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 6 // 16q22.1 // 9057 /// NM_001076785 // SLC7A6 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 6 // 16q22.1 // 9057 /// ENST00000219343 // TRPV6 // transient receptor potential cation channel, subfamily V, member 6 // 7q33-q34 // 55503 /// ENST00000219343 // SLC7A6 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 6 // 16q22.1 // 9057 /// BC028216 // SLC7A6 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 6 // 16q22.1 // 9057 /// ENST00000379152 // TRPV6 // transient receptor potential cation channel, subfamily V, member 6 // 7q33-q34 // 55503 /// ENST00000379152 // SLC7A6 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 6 // 16q22.1 // 9057
NM_014454	SESN1	up	2968652	1.403926401	7.470405369	8.215948486	1.00211E-07	3.01612E-05	8.046392995	NM_014454 // SESN1 // sestrin 1 // 6q21 // 27244 /// ENST00000302071 // SESN1 // sestrin 1 // 6q21 // 27244 /// AF033120 // SESN1 // sestrin 1 // 6q21 // 27244 /// ENST00000356644 // SESN1 // sestrin 1 // 6q21 // 27244 /// ENST00000368971 // SESN1 // sestrin 1 // 6q21 // 27244
NM_014875	KIF14	down	2450345	-1.285226254	6.979640242	-8.208680007	1.01569E-07	3.01612E-05	8.03336864	NM_014875 // KIF14 // kinesin family member 14 // 1q32.1 // 9928 /// ENST00000367350 // KIF14 // kinesin family member 14 // 1q32.1 // 9928 /// BC113742 // KIF14 // kinesin family member 14 // 1q32.1 // 9928
NM_003811	TNFSF9	up	3818468	0.688275812	10.00199278	8.197364133	1.03721E-07	3.03189E-05	8.013076628	NM_003811 // TNFSF9 // tumor necrosis factor (ligand) superfamily, member 9 // 19p13.3 // 8744 /// ENST00000245817 // TNFSF9 // tumor necrosis factor (ligand) superfamily, member 9 // 19p13.3 // 8744 /// U03398 // TNFSF9 // tumor necrosis factor (ligand) superfamily, member 9 // 19p13.3 // 8744
NM_201599	ZMYM3	down	4011889	-0.446755439	7.942871559	-8.17115496	1.08888E-07	3.11298E-05	7.966006541	NM_201599 // ZMYM3 // zinc finger, MYM-type 3 // Xq13.1 // 9203 /// NM_005096 // ZMYM3 // zinc finger, MYM-type 3 // Xq13.1 // 9203 /// ENST00000314425 // ZMYM3 // zinc finger, MYM-type 3 // Xq13.1 // 9203 /// ENST00000353904 // ZMYM3 // zinc finger, MYM-type 3 // Xq13.1 // 9203 /// ENST00000373998 // ZMYM3 // zinc finger, MYM-type 3 // Xq13.1 // 9203 /// ENST00000373981 // ZMYM3 // zinc finger, MYM-type 3 // Xq13.1 // 9203 /// X95808 // ZMYM3 // zinc finger, MYM-type 3 // Xq13.1 // 9203
NM_002266	KPNA2	down	3732623	-0.560020153	11.73312195	-8.166552893	1.09823E-07	3.11298E-05	7.957731281	NM_002266 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// U28386 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// ENST00000330459 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// ENST00000330459 // LOC728860 // karyopherin alpha-2 subunit like // --- // 728860 /// ENST00000400873 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// ENST00000400873 // LOC728860 // karyopherin alpha-2 subunit like // --- // 728860 /// ENST00000400873 // KPNA2 // karyopherin alpha 2 (RAG cohort 1, importin alpha 1) // 17q24.2 // 3838 /// ENST00000400873 // LOC728860 // karyopherin alpha-2 subunit like // --- // 728860
NM_006845	KIF2C	down	2334098	-0.738023068	8.066822671	-7.993928483	1.51633E-07	4.23396E-05	7.645113009	NM_006845 // KIF2C // kinesin family member 2C // 1p34.1 // 11004 /// ENST00000372224 // KIF2C // kinesin family member 2C // 1p34.1 // 11004 /// BC008764 // KIF2C // kinesin family member 2C // 1p34.1 // 11004 /// ENST00000372222 // KIF2C // kinesin family member 2C // 1p34.1 // 11004 /// ENST00000372217 // KIF2C // kinesin family member 2C // 1p34.1 // 11004 /// ENST00000372218 // KIF2C // kinesin family member 2C // 1p34.1 // 11004
NM_023039	ANKRA2	up	2862380	1.019523507	8.333698409	7.894456489	1.82937E-07	5.03292E-05	7.463009715	NM_023039 // ANKRA2 // ankyrin repeat, family A (RFXANK-like), 2 // 5q12-q13 // 57763 /// ENST00000296785 // ANKRA2 // ankyrin repeat, family A (RFXANK-like), 2 // 5q12-q13 // 57763 /// AF251051 // ANKRA2 // ankyrin repeat, family A (RFXANK-like), 2 // 5q12-q13 // 57763
NM_015713	RRM2B	up	3147286	0.872913787	9.3236901	7.827003119	2.07921E-07	5.57115E-05	7.338704242	NM_015713 // RRM2B // ribonucleotide reductase M2 B (TP53 inducible) // 8q23.1 // 50484 /// ENST00000251810 // RRM2B // ribonucleotide reductase M2 B (TP53 inducible) // 8q23.1 // 50484 /// AB036063 // RRM2B // ribonucleotide reductase M2 B (TP53 inducible) // 8q23.1 // 50484 /// ENST00000395912 // RRM2B // ribonucleotide reductase M2 B (TP53 inducible) // 8q23.1 // 50484 /// ENST00000395910 // RRM2B // ribonucleotide reductase M2 B (TP53 inducible) // 8q23.1 // 50484
NM_018369	DEPDC1B	down	2858592	-0.734662297	8.121021199	-7.825650249	2.08456E-07	5.57115E-05	7.336204348	NM_018369 // DEPDC1B // DEP domain containing 1B // 5q12.1 // 55789 /// ENST00000265036 // DEPDC1B // DEP domain containing 1B // 5q12.1 // 55789 /// AF303178 // DEPDC1B // DEP domain containing 1B // 5q12.1 // 55789
NM_203394	E2F7	up	3463112	0.818377309	8.802433098	7.816127342	2.12269E-07	5.59314E-05	7.318599957	NM_203394 // E2F7 // E2F transcription factor 7 // 12q21.2 // 144455 /// ENST00000322886 // E2F7 // E2F transcription factor 7 // 12q21.2 // 144455 /// ENST00000339887 // E2F7 // E2F transcription factor 7 // 12q21.2 // 144455 /// BC017481 // E2F7 // E2F transcription factor 7 // 12q21.2 // 144455
NM_004073	PLK3	up	2334191	0.706258669	8.961172487	7.774076595	2.29988E-07	5.97585E-05	7.240705431	NM_004073 // PLK3 // polo-like kinase 3 (Drosophila) // 1p34.1 // 1263 /// ENST00000372201 // PLK3 // polo-like kinase 3 (Drosophila) // 1p34.1 // 1263 /// AJ293866 // PLK3 // polo-like kinase 3 (Drosophila) // 1p34.1 // 1263
NM_152640	DCP1B	up	3440192	0.635270808	8.078800767	7.721805532	2.54173E-07	6.5138E-05	7.1435195	NM_152640 // DCP1B // DCP1 decapping enzyme homolog B (S. cerevisiae) // 12p13.33 // 196513 /// ENST00000280665 // DCP1B // DCP1 decapping enzyme homolog B (S. cerevisiae) // 12p13.33 // 196513 /// AY146652 // DCP1B // DCP1 decapping enzyme homolog B (S. cerevisiae) // 12p13.33 // 196513
NM_001252	CD70	up	3847989	0.566325151	10.8801643	7.623179786	3.07253E-07	7.6643E-05	6.959062203	NM_001252 // CD70 // CD70 molecule // 19p13 // 970 /// ENST00000245903 // CD70 // CD70 molecule // 19p13 // 970 /// L08096 // CD70 // CD70 molecule // 19p13 // 970
NM_024417	FDXR	up	3770457	0.773257163	9.626871265	7.623167791	3.0726E-07	7.6643E-05	6.959039682	NM_024417 // FDXR // ferredoxin reductase // 17q24-q25 // 2232 /// NM_004110 // FDXR // ferredoxin reductase // 17q24-q25 // 2232 /// ENST00000293195 // FDXR // ferredoxin reductase // 17q24-q25 // 2232 /// BC034763 // FDXR // ferredoxin reductase // 17q24-q25 // 2232
NM_030919	FAM83D	down	3884892	-0.525332236	8.381771359	-7.574461631	3.37592E-07	8.3101E-05	6.867421947	NM_030919 // FAM83D // family with sequence similarity 83, member D // 20q11.22-q12 // 81610 /// ENST00000217429 // FAM83D // family with sequence similarity 83, member D // 20q11.22-q12 // 81610 /// AK095660 // FAM83D // family with sequence similarity 83, member D // 20q11.22-q12 // 81610
ENST00000312377	RACGAP1	down	3451960	-0.483585903	6.339602668	-7.520342853	3.74959E-07	9.11005E-05	6.765216679	ENST00000312377 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127 /// BC125190 // RACGAP1P // Rac GTPase activating protein 1 pseudogene // 12q12 // 83956 /// CR533565 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127
NM_021873	CDC25B	down	3874438	-0.428256135	8.309808069	-7.440178992	4.38361E-07	0.000103943	6.613038574	NM_021873 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994 /// NM_004358 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994 /// NM_021872 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994 /// ENST00000245960 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994 /// ENST00000344256 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994 /// ENST00000340833 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994 /// BC051711 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994 /// ENST00000379598 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994 /// ENST00000399628 // CDC25B // cell division cycle 25 homolog B (S. pombe) // 20p13 // 994
NM_018685	ANLN	down	2997376	-1.178758046	7.389676804	-7.439514871	4.38931E-07	0.000103943	6.611773931	NM_018685 // ANLN // anillin, actin binding protein // 7p15-p14 // 54443 /// ENST00000265748 // ANLN // anillin, actin binding protein // 7p15-p14 // 54443 /// BC070066 // ANLN // anillin, actin binding protein // 7p15-p14 // 54443 /// ENST00000396068 // ANLN // anillin, actin binding protein // 7p15-p14 // 54443
NM_001040619	ATF3	up	2379132	0.786076469	7.952668257	7.393018034	4.80755E-07	0.000111701	6.523072971	NM_001040619 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// NM_004024 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// NM_001674 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// NM_001030287 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// ENST00000391902 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// ENST00000366983 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// ENST00000341491 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// ENST00000366987 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// ENST00000366984 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// ENST00000336937 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// ENST00000366981 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// ENST00000366985 // ATF3 // activating transcription factor 3 // 1q32.3 // 467 /// AB209032 // ATF3 // activating transcription factor 3 // 1q32.3 // 467
