ProbeUID	ProbeName	GeneName	SystematicName	Description	AverageLog	AveragePV
24399	A_68_P25411552	Zfp143	chr7:109853579-109853638	INSIDE	0.905146153	1.02E-05
22833	A_68_P23644461	Cpeb2	chr5:043524697-043524756	INSIDE	0.864041306	1.06E-05
240412	A_68_P28127598	Kcnj2	chr11:110877391-110877450	PROMOTER	1.032990776	1.06E-05
163298	A_68_P20441538	Scly	chr1:093130027-093130084	INSIDE	0.898383892	1.07E-05
85932	A_68_P23893826	Cxcl11	chr5:093440486-093440545	PROMOTER	0.946665694	1.09E-05
116713	A_68_P22415307	Prpf38b	chr3:109044395-109044452	PROMOTER	0.955566289	1.12E-05
74137	A_68_P29510547	Sema3g	chr14:030048851-030048910	INSIDE	1.176842261	1.13E-05
146859	A_68_P32651766	Diap2	chrX:125091302-125091361	PROMOTER	0.87397866	0.0000115
18686	A_68_P26287701	Mmp12	chr9:007344424-007344483	PROMOTER	0.956979327	0.0000116
72606	A_68_P26680211	Irak1bp1	chr9:082625022-082625081	PROMOTER	0.971152358	1.19E-05
113428	A_68_P24170294	Rpl21	chr5:147140267-147140326	PROMOTER	1.237129234	0.0000122
163249	A_68_P21748549	Tbc1d20	chr2:151984445-151984504	PROMOTER	0.94576932	1.23E-05
19873	A_68_P23920306	Bmp3	chr5:099090745-099090804	PROMOTER	0.958116781	1.27E-05
162395	A_68_P25667177	Adprhl1	chr8:013259209-013259268	PROMOTER	1.062580597	1.29E-05
98878	A_68_P29507756	Sfmbt1	chr14:029590928-029590987	PROMOTER	1.196175419	1.35E-05
20322	A_68_P22446808	Slc30a7	chr3:115997690-115997749	INSIDE	1.089564907	1.37E-05
152474	A_68_P23295139	Fndc5	chr4:128638565-128638615	PROMOTER	0.991122281	0.0000137
26758	A_68_P29361863	Emb	chr13:118336111-118336170	PROMOTER	0.989922887	1.40E-05
221756	A_68_P30359680	Tst	chr15:078226289-078226333	DOWNSTREAM	0.927501695	1.41E-05
126538	A_68_P20422199	Dnajb3-Ugt1a1	chr1:090042776-090042835	DIVERGENT_PROMOTER	1.08964676	0.0000142
68917	A_68_P28613628	Tmem63c	chr12:087917992-087918050	INSIDE	1.409954666	1.51E-05
64500	A_68_P27996763	Epx	chr11:087693464-087693515	PROMOTER	0.906747062	0.0000151
29079	A_68_P31101040	Ift140	chr17:024748060-024748115	INSIDE	1.345797557	0.0000151
68125	A_68_P21550205	Mrg1	chr2:115760725-115760784	PROMOTER	0.866852561	0.0000154
186377	A_68_P32506222	Map3k7ip3	chrX:081828056-081828115	INSIDE	0.861973844	1.55E-05
233863	A_68_P24019907	BC023744	chr5:117578309-117578368	PROMOTER	1.298515525	0.0000156
223771	A_68_P28574328	Actn1	chr12:081107155-081107214	INSIDE	0.864633321	1.66E-05
110280	A_68_P24971050	V1rg7	chr7:011059192-011059248	INSIDE	0.976366082	1.67E-05
129472	A_68_P20759134	Rfwd2	chr1:161067274-161067333	PROMOTER	1.000270281	1.67E-05
77638	A_68_P26470991	Eva1	chr9:044790413-044790472	PROMOTER	0.903093954	0.0000171
78137	A_68_P24993670	Bloc1s3-Trappc6a	chr7:018666977-018667036	DIVERGENT_PROMOTER	0.94734606	1.73E-05
176485	A_68_P24644024	Trh	chr6:092211247-092211295	PROMOTER	0.898297787	1.75E-05
170151	A_68_P21817116	Svp2-Svs3	chr2:163975952-163976010	DIVERGENT_PROMOTER	1.044645228	0.000018
95930	A_68_P24467542	Crhr2	chr6:055067572-055067624	PROMOTER	0.972835699	0.0000186
186014	A_68_P28952468	F13a1	chr13:037055325-037055384	INSIDE	1.33077862	0.0000186
211704	A_68_P27547445	Olfr812	chr10:129243634-129243693	DOWNSTREAM	1.063456365	0.0000189
194700	A_68_P30089755	Fbxl7	chr15:026838548-026838607	INSIDE	0.865472828	1.89E-05
208146	A_68_P23967762	Glmn	chr5:107833896-107833955	INSIDE	0.925005399	1.91E-05
66195	A_68_P21061703	Mastl	chr2:022976855-022976914	INSIDE	1.522262873	0.0000191
223630	A_68_P32252906	Mid1ip1	chrX:009876490-009876549	INSIDE	1.070259311	1.93E-05
158733	A_68_P24207301	Ppp1r9a	chr6:004848415-004848474	PROMOTER	1.228518711	1.93E-05
185006	A_68_P22408072	Ahcyl1	chr3:107826241-107826300	PROMOTER	0.987915832	1.96E-05
238707	A_68_P31170909	Olfr129-Olfr130	chr17:037667804-037667854	DIVERGENT_PROMOTER	0.916484846	2.03E-05
137022	A_68_P22449728	Rtcd1-Dbt	chr3:116503870-116503929	DIVERGENT_PROMOTER	0.904040843	2.09E-05
40123	A_68_P31177502	Rhag	chr17:040271797-040271856	PROMOTER	1.3303975	0.0000214
16225	A_68_P27306511	AI597468	chr10:084535374-084535433	INSIDE	1.07989153	2.19E-05
120135	A_68_P25654543	Col4a1	chr8:011307618-011307672	INSIDE	0.873822843	0.0000223
71962	A_68_P30137120	Spag1	chr15:036126495-036126551	INSIDE	1.046598771	0.0000223
13050	A_68_P31910805	Cd226	chr18:089333133-089333192	INSIDE	1.134712254	2.27E-05
173273	A_68_P21750085	Defb27	chr2:152287508-152287567	INSIDE	1.027435693	2.34E-05
78158	A_68_P32683825	BC031748	chrX:132391381-132391440	PROMOTER	0.954817558	2.36E-05
142589	A_68_P25051016	Dpy19l3	chr7:035464468-035464527	PROMOTER	1.333440416	0.0000239
105948	A_68_P30499403	Calcoco1	chr15:102552828-102552883	PROMOTER	0.960108898	0.000024
40107	A_68_P27552419	Selm	chr11:003415746-003415795	INSIDE	0.953638109	2.48E-05
232474	A_68_P31247164	Slc5a7	chr17:053777902-053777958	PROMOTER	1.038019694	2.54E-05
201506	A_68_P24518593	Gng12	chr6:066822293-066822352	PROMOTER	0.984402818	2.54E-05
181146	A_68_P27554708	Tcn2	chr11:003817695-003817743	INSIDE	0.887097371	0.0000256
97556	A_68_P23546070	Galntl5	chr5:024693992-024694051	INSIDE	1.368936015	2.57E-05
17803	A_68_P32563384	Nlgn3	chrX:097501053-097501112	PROMOTER	0.870558728	2.59E-05
104653	A_68_P23966408	Brdt	chr5:107573723-107573782	INSIDE	1.126724165	0.0000267
232253	A_68_P24845270	Klri2	chr6:129706959-129707018	PROMOTER	0.971317882	2.72E-05
62472	A_68_P30624720	Ostn	chr16:027221535-027221590	PROMOTER	0.897339151	0.0000273
199019	A_68_P20285552	Gpr1	chr1:063116281-063116340	DOWNSTREAM	0.883049496	2.88E-05
17795	A_68_P26699991	Pgm3	chr9:086365723-086365772	INSIDE	1.283695705	0.0000288
152576	A_68_P25378982	Olfr543	chr7:102351530-102351586	INSIDE	0.944571438	2.97E-05
112999	A_68_P28909004	Sox4	chr13:028964510-028964569	PROMOTER	1.208768975	0.0000298
52444	A_68_P23954954	EG634650	chr5:105591310-105591361	PROMOTER	0.902828871	0.0000307
101152	A_68_P30425983	Acr	chr15:089395831-089395880	PROMOTER	0.978685706	3.08E-05
191129	A_68_P20962326	Meig1	chr2:003339874-003339933	INSIDE	1.020831041	3.11E-05
212134	A_68_P25702170	EG546038	chr8:019142972-019143031	DOWNSTREAM	1.212039054	3.17E-05
182150	A_68_P28859774	Amph	chr13:018957605-018957664	INSIDE	0.971173364	3.18E-05
109397	A_68_P21584672	B2m	chr2:121835575-121835633	PROMOTER	1.1874804	0.0000321
191693	A_68_P24355894	Bpgm	chr6:034405486-034405544	PROMOTER	1.097153512	3.22E-05
42694	A_68_P25730801	Hook3	chr8:027582434-027582493	INSIDE	1.083764908	3.31E-05
61766	A_68_P24842689	Cd69	chr6:129242310-129242367	PROMOTER	0.912267547	3.36E-05
191699	A_68_P28877817	V1ri4	chr13:022483526-022483585	DOWNSTREAM	1.489472033	3.39E-05
137827	A_68_P24264416	Tcfec	chr6:016852139-016852198	PROMOTER	0.975727675	3.55E-05
18324	A_68_P27856240	Fam18b	chr11:062697528-062697579	INSIDE	0.923611355	3.57E-05
83735	A_68_P27322171	Igf1	chr10:087286032-087286091	PROMOTER	1.052687869	0.0000357
220303	A_68_P32062134	Cstf2t	chr19:031147508-031147567	PROMOTER	0.923470521	3.59E-05
171772	A_68_P26905194	Mtrf1l	chr10:004517906-004517965	PROMOTER	1.191944948	0.0000361
135965	A_68_P26293530	Pgr	chr9:008860110-008860169	PROMOTER	1.023186842	0.0000374
208656	A_68_P20618254	Nucks1	chr1:133736910-133736969	PROMOTER	1.224231627	0.000038
130180	A_68_P28025162	Car10	chr11:092918596-092918655	INSIDE	1.255128424	0.0000389
149298	A_68_P31659133	Ppp2r2b	chr18:043184197-043184256	INSIDE	1.146734781	3.91E-05
195311	A_68_P21478569	Slc1a2	chr2:102503557-102503616	PROMOTER	0.891232628	0.0000399
9852	A_68_P29689065	Nefl	chr14:067036224-067036271	PROMOTER	0.881459108	4.01E-05
126626	A_68_P21940389	Fabp5	chr3:009996299-009996355	INSIDE	0.918719487	4.05E-05
185482	A_68_P29567889	Ptgdr	chr14:043780534-043780585	INSIDE	1.220847096	4.05E-05
96198	A_68_P25960699	Klf2	chr8:075250095-075250151	INSIDE	1.012054082	4.06E-05
96042	A_68_P29222301	Rasgrf2	chr13:093233525-093233580	PROMOTER	1.075069464	4.07E-05
223067	A_68_P20457743	Neu4	chr1:095846193-095846252	PROMOTER	1.117614086	4.18E-05
143436	A_68_P26349147	EG624219	chr9:021580943-021580999	PROMOTER	1.018573284	4.20E-05
122434	A_68_P26586459	Parp16	chr9:065008507-065008563	PROMOTER	0.895295969	4.22E-05
155323	A_68_P30929929	Cyyr1	chr16:085437168-085437221	INSIDE	1.030761205	0.0000423
161250	A_68_P31178206	Cenpq	chr17:040395044-040395103	INSIDE	1.013277001	0.0000443
108046	A_68_P21395369	Slc43a3	chr2:084732219-084732278	PROMOTER	0.867515739	4.51E-05
2106	A_68_P32543260	Las1l	chrX:092160155-092160214	PROMOTER	1.12788533	0.0000453
108159	A_68_P23601213	Cpz	chr5:035846750-035846804	PROMOTER	1.002355378	0.0000458
34468	A_68_P31163349	Trim39	chr17:035868496-035868555	INSIDE	0.940374638	0.0000458
179505	A_68_P23269852	Sf3a3	chr4:124213531-124213590	PROMOTER	1.614801009	0.0000463
51044	A_68_P24931605	Ppfibp1	chr6:146915343-146915397	INSIDE	1.101844278	4.81E-05
214168	A_68_P23231000	Tesk2	chr4:116301286-116301337	INSIDE	0.928931882	0.0000485
181562	A_68_P30621558	Il1rap	chr16:026499088-026499147	INSIDE	0.949946886	0.0000488
99658	A_68_P22485839	Myoz2	chr3:123031059-123031112	PROMOTER	1.029410734	0.0000492
187730	A_68_P29152763	Gpr150	chr13:076523716-076523775	PROMOTER	0.943493858	5.24E-05
133021	A_68_P25402974	Olfr491	chr7:108107102-108107161	PROMOTER	0.991503032	5.35E-05
201748	A_68_P25494901	Nsmce1	chr7:125280769-125280828	INSIDE	0.8868279	5.35E-05
119530	A_68_P21568755	Rhov	chr2:118967460-118967519	PROMOTER	0.949283232	5.35E-05
205229	A_68_P28161626	Sfrs2	chr11:116667056-116667115	INSIDE	0.860350489	5.56E-05
148461	A_68_P31964162	Olfr1466	chr19:013407196-013407255	PROMOTER	0.944937531	5.62E-05
197919	A_68_P28565689	Mpp5	chr12:079664236-079664295	PROMOTER	1.29526898	5.74E-05
12341	A_68_P31778620	Nedd4l	chr18:065149941-065149998	INSIDE	0.999822361	5.82E-05
53700	A_68_P32804781	Gemin8	chrX:161513903-161513962	PROMOTER	0.909330454	6.08E-05
184949	A_68_P30179425	Trhr	chr15:044023784-044023835	PROMOTER	0.918860776	6.12E-05
6418	A_68_P28958189	Cage1-Riok1	chr13:038041233-038041292	DIVERGENT_PROMOTER	1.123386356	6.20E-05
129501	A_68_P20509903	Bcl2	chr1:108538280-108538339	INSIDE	0.915062581	6.31E-05
56188	A_68_P22889019	Nans	chr4:046510204-046510262	PROMOTER	1.297190419	6.52E-05
120770	A_68_P31791026	Impa2	chr18:067415748-067415807	INSIDE	1.218014927	6.58E-05
199938	A_68_P28835573	Gng4	chr13:013571027-013571080	PROMOTER	0.956735823	6.58E-05
145022	A_68_P26263537	Pard3	chr8:130324465-130324524	INSIDE	0.975514955	6.74E-05
216865	A_68_P32006556	Gda	chr19:021538743-021538802	INSIDE	0.97927743	6.78E-05
138096	A_68_P28190982	Zfp750	chr11:121334512-121334567	INSIDE	0.874633826	6.99E-05
12794	A_68_P24477821	V1rc32	chr6:056961674-056961733	PROMOTER	1.310154017	7.00E-05
74533	A_68_P28883327	Hist1h4b	chr13:023763063-023763122	PROMOTER	1.383260338	7.02E-05
112422	A_68_P21868006	Pck1	chr2:172794305-172794364	PROMOTER	1.079936919	7.08E-05
173416	A_68_P24157338	Pscd3	chr5:143879256-143879312	INSIDE	0.897454048	7.17E-05
177079	A_68_P23391662	Nppb	chr4:146825752-146825802	PROMOTER	0.940507964	7.17E-05
42838	A_68_P26436164	Olfr922	chr9:038565638-038565697	PROMOTER	1.026503272	7.25E-05
134705	A_68_P26168110	Fa2h	chr8:114282768-114282826	PROMOTER	0.902197933	7.58E-05
24076	A_68_P25645851	Lig4	chr8:009979655-009979714	PROMOTER	1.439764519	7.75E-05
173764	A_68_P28091906	Itgb3	chr11:104425840-104425898	INSIDE	1.036116285	7.80E-05
114266	A_68_P29659626	Fdft1	chr14:062131013-062131072	INSIDE	0.96492125	8.06E-05
139452	A_68_P29988336	C9	chr15:006393932-006393989	INSIDE	0.892422925	8.16E-05
97867	A_68_P22373294	Ptgfrn	chr3:101242322-101242381	PROMOTER	1.234160193	8.20E-05
87631	A_68_P20599275	R3hdm1	chr1:130031897-130031956	INSIDE	0.859940863	8.34E-05
102880	A_68_P25368710	Mrpl48	chr7:100486171-100486230	PROMOTER	0.927719076	8.41E-05
113998	A_68_P26233564	Snai3	chr8:125352001-125352048	PROMOTER	1.098597839	8.69E-05
153346	A_68_P24357871	Agbl3	chr6:034709752-034709811	PROMOTER	0.99083661	8.72E-05
184895	A_68_P26466797	Abcg4	chr9:044040449-044040508	PROMOTER	1.242538384	8.98E-05
152052	A_68_P22829968	Spaca1	chr4:034377496-034377555	INSIDE	1.274689395	9.03E-05
37899	A_68_P32696412	Morc4	chrX:135221221-135221280	PROMOTER	0.953596048	9.22E-05
138139	A_68_P25023742	Hnrpl	chr7:028529039-028529094	INSIDE	0.963529976	9.42E-05
209013	A_68_P26591039	Snx22	chr9:065872112-065872170	PROMOTER	0.978975417	9.48E-05
18063	A_68_P31379824	Arl6ip2	chr17:079767444-079767503	INSIDE	1.100810266	9.60E-05
206718	A_68_P27847137	Aldh3a1	chr11:061023803-061023859	PROMOTER	1.022454084	9.65E-05
185547	A_68_P23230446	Prdx1	chr4:116184956-116185015	INSIDE	0.929935761	9.83E-05
238383	A_68_P28514153	Arf6	chr12:070285751-070285810	PROMOTER	0.995236791	9.83E-05
43475	A_68_P30395507	Ldoc1l	chr15:084383686-084383744	INSIDE	0.972561607	9.85E-05
191902	A_68_P29702579	Epb4.9	chr14:069368913-069368968	PROMOTER	0.869708415	9.95E-05
117808	A_68_P30794423	Olfr193	chr16:059061375-059061434	PROMOTER	0.912555562	0.0001025
26250	A_68_P27354587	Ccdc38	chr10:093023452-093023511	DOWNSTREAM	1.006152277	0.0001038
168770	A_68_P23367594	Tmem51	chr4:141355759-141355814	INSIDE	1.091884028	0.0001046
55506	A_68_P25049956	Nudt19	chr7:035265891-035265950	PROMOTER	0.913895184	0.000108
156479	A_68_P27452750	Caps2	chr10:111563524-111563582	PROMOTER	1.009825897	0.00011
173334	A_68_P23873929	Dck	chr5:089841826-089841881	INSIDE	0.902229911	0.0001112
112035	A_68_P24810163	Slc2a3	chr6:122706108-122706157	INSIDE	0.983690816	0.000112
86430	A_68_P31208891	Rpl7l1	chr17:046244888-046244947	INSIDE	0.971319762	0.0001124
129513	A_68_P27554397	Osbp2	chr11:003762005-003762064	INSIDE	1.081176956	0.0001177
146674	A_68_P23242371	Olfr1333	chr4:118326184-118326241	DOWNSTREAM	0.910035794	0.000118
5086	A_68_P26465726	C1qtnf5	chr9:043856183-043856227	PROMOTER	0.995204131	0.0001185
114656	A_68_P21741405	Abhd12	chr2:150539259-150539318	PROMOTER	0.977155989	0.00012
93761	A_68_P27180366	Nodal	chr10:060808400-060808459	PROMOTER	0.928216607	0.0001216
82903	A_68_P27831440	Olfr330	chr11:058346933-058346992	PROMOTER	1.014733069	0.0001226
159600	A_68_P21245569	Pscdbp	chr2:057978946-057979004	PROMOTER	0.929557096	0.0001234
152936	A_68_P23541284	Nos3	chr5:023875409-023875468	INSIDE	1.063646876	0.0001282
143828	A_68_P21148594	Nek6	chr2:038335233-038335289	INSIDE	0.967678727	0.0001297
110653	A_68_P30501457	Hoxc5	chr15:102842740-102842799	INSIDE	0.932187962	0.0001344
49531	A_68_P23571077	Hadhb	chr5:030487629-030487688	INSIDE	0.872089053	0.0001348
211166	A_68_P32105643	Cyp2c38	chr19:039516112-039516171	INSIDE	1.157433285	0.0001352
106140	A_68_P26744839	Xrn1	chr9:095765545-095765604	INSIDE	0.861024267	0.0001357
12698	A_68_P21897002	Cdh4	chr2:179368190-179368242	PROMOTER	1.070321376	0.0001364
105944	A_68_P31062754	Wdr27	chr17:014677338-014677397	INSIDE	1.018599929	0.0001366
6062	A_68_P29659745	Neil2	chr14:062149523-062149582	PROMOTER	0.999375075	0.0001429
82651	A_68_P24091271	Vkorc1l1	chr5:130222998-130223057	PROMOTER	1.134659802	0.0001452
121673	A_68_P28100476	Ftsj3	chr11:106069291-106069350	INSIDE	1.113940997	0.0001454
210300	A_68_P26035055	Cbln1	chr8:090365618-090365677	PROMOTER	1.093471871	0.0001458
121724	A_68_P31630215	Pcdhgc5	chr18:037946190-037946239	INSIDE	0.917176792	0.0001463
197925	A_68_P28582813	Map3k9	chr12:082700455-082700511	PROMOTER	1.022296712	0.0001474
18136	A_68_P31771014	Txnl1	chr18:063818294-063818349	PROMOTER	0.989194785	0.0001478
144430	A_68_P24060081	Pitpnm2	chr5:124478399-124478450	PROMOTER	1.353720373	0.0001503
49573	A_68_P29650871	Trim13	chr14:060552565-060552624	PROMOTER	0.97151909	0.0001543
231292	A_68_P24222167	Asns	chr6:007647542-007647601	PROMOTER	1.092610235	0.0001577
141980	A_68_P25503053	Kctd13	chr7:126721237-126721296	INSIDE	1.263784592	0.0001617
225873	A_68_P32669415	Tspan6	chrX:129242913-129242972	INSIDE	1.060047145	0.0001623
34140	A_68_P22332645	Sprrl7	chr3:092772152-092772209	INSIDE	0.906187177	0.0001623
119144	A_68_P30649793	Mfi2	chr16:031795204-031795263	PROMOTER	1.496788895	0.0001643
61257	A_68_P28051875	Mllt6	chr11:097476808-097476865	PROMOTER	0.982401299	0.0001655
3986	A_68_P22163448	Tm4sf4	chr3:057508585-057508644	PROMOTER	1.331296536	0.0001741
128884	A_68_P30685170	Nr1i2	chr16:038212966-038213024	INSIDE	0.898126942	0.0001764
129048	A_68_P24421978	Cntnap2	chr6:047173214-047173273	PROMOTER	1.056210047	0.0001921
186921	A_68_P21371780	Pde1a	chr2:079707279-079707338	INSIDE	0.91294309	0.0002002
178651	A_68_P24861372	Bcl2l14	chr6:134361237-134361292	PROMOTER	1.022842458	0.0002013
143746	A_68_P20451906	Ankmy1-Dusp28	chr1:094733637-094733683	DIVERGENT_PROMOTER	1.133801338	0.0002027
10844	A_68_P30742866	Retnlg	chr16:048793979-048794038	INSIDE	1.116597884	0.0002067
211867	A_68_P31959482	Olfr1426	chr19:012165060-012165119	PROMOTER	1.065427497	0.0002172
175733	A_68_P31473750	Epc1	chr18:006514995-006515054	INSIDE	0.929945102	0.0002189
66928	A_68_P24160814	Baiap2l1	chr5:144615087-144615146	PROMOTER	1.390818562	0.0002207
77937	A_68_P22615015	Gng5	chr3:146442486-146442545	INSIDE	0.918646857	0.000238
5921	A_68_P23254145	Zfp69	chr4:120448913-120448968	PROMOTER	1.076390094	0.0002385
179716	A_68_P30502587	Smug1	chr15:103001055-103001112	PROMOTER	1.193325667	0.0002389
81452	A_68_P23943606	Mapk10	chr5:103154681-103154740	INSIDE	1.186565716	0.0002447
180172	A_68_P21079225	Notch1	chr2:026326836-026326885	PROMOTER	0.90188688	0.0002467
100039	A_68_P26721535	Zic1-Zic4	chr9:091166753-091166812	DIVERGENT_PROMOTER	0.938653532	0.0002468
41700	A_68_P27293201	Glt8d2	chr10:082118749-082118808	INSIDE	0.971830012	0.0002473
121286	A_68_P21373977	Dnajc10	chr2:080111217-080111276	PROMOTER	0.910481471	0.0002487
110038	A_68_P21068812	Ehmt1	chr2:024739327-024739386	INSIDE	0.859918071	0.0002503
66829	A_68_P28058977	Wipf2	chr11:098675389-098675441	PROMOTER	0.86438839	0.0002563
38161	A_68_P20409819	Spata3	chr1:087855178-087855233	INSIDE	1.061373085	0.0002567
31181	A_68_P31101799	Clcn7	chr17:024863466-024863519	INSIDE	0.946151906	0.0002596
83744	A_68_P26951516	Fuca2	chr10:013187158-013187208	PROMOTER	1.054602763	0.0002662
50456	A_68_P23506444	Sema3c	chr5:017088485-017088544	INSIDE	0.971561328	0.0002711
41251	A_68_P30342876	Gpihbp1	chr15:075426377-075426426	DOWNSTREAM	0.955405057	0.0002721
168361	A_68_P22308965	Arhgef11	chr3:087706592-087706649	INSIDE	1.045980448	0.0002746
134714	A_68_P23621201	Slc2a9	chr5:038791855-038791913	PROMOTER	1.013919006	0.0002771
234421	A_68_P23440746	Ccnl2	chr4:154657642-154657701	INSIDE	1.003979225	0.0002948
83800	A_68_P22566729	EG329763	chr3:138009984-138010043	PROMOTER	0.936286335	0.0002977
176824	A_68_P27843127	Drg2	chr11:060273008-060273061	INSIDE	0.961744963	0.0002993
4696	A_68_P25151174	Gabra5	chr7:057381090-057381148	PROMOTER	0.91607869	0.0003051
20367	A_68_P28989930	Nol7	chr13:043408907-043408966	PROMOTER	1.441278897	0.0003077
53750	A_68_P21404987	Olfr1111	chr2:086951341-086951400	INSIDE	0.859999622	0.0003122
225981	A_68_P20923482	Kctd3	chr1:190712106-190712165	PROMOTER	0.945697346	0.0003126
35859	A_68_P32135916	Lzts2	chr19:045072456-045072514	PROMOTER	1.008413577	0.0003127
88194	A_68_P22882378	Wdr32	chr4:045362750-045362809	PROMOTER	1.028463699	0.0003214
44445	A_68_P26432851	Olfr145	chr9:037644346-037644405	PROMOTER	0.904770448	0.0003265
85959	A_68_P23482810	Sema3d	chr5:012387118-012387176	PROMOTER	1.112374738	0.0003311
82364	A_68_P20604281	Thsd7b	chr1:131097841-131097900	PROMOTER	1.043052439	0.0003428
182410	A_68_P29237513	Otp	chr13:095974888-095974947	PROMOTER	0.975308628	0.0003481
61793	A_68_P25505576	Zfp688	chr7:127216824-127216879	PROMOTER	0.952929902	0.0003589
16024	A_68_P31934066	Men1	chr19:006339069-006339128	INSIDE	1.104931279	0.0003644
81675	A_68_P20791086	Dpt	chr1:166634686-166634741	INSIDE	1.006717553	0.0003644
55328	A_68_P28033919	BC018371	chr11:094419050-094419103	PROMOTER	1.043793249	0.0003669
103478	A_68_P26522407	Slc35f2	chr9:053571113-053571172	INSIDE	1.091250756	0.0003752
56099	A_68_P28903546	Prlpo	chr13:027787922-027787978	INSIDE	1.240381723	0.0003832
59295	A_68_P21874347	Gnas	chr2:173922311-173922370	PROMOTER	0.933571939	0.0003854
109398	A_68_P25671107	Fbxo25	chr8:013903233-013903288	PROMOTER	1.117088927	0.0003912
112643	A_68_P23059440	Cer1	chr4:082359964-082360023	PROMOTER	0.911094315	0.0004006
157939	A_68_P26546346	Islr2	chr9:057997913-057997960	INSIDE	1.069635775	0.0004047
202677	A_68_P25406038	Ric3	chr7:108879878-108879937	PROMOTER	0.893135	0.0004084
193035	A_68_P28958230	Riok1	chr13:038047505-038047562	INSIDE	1.238247064	0.0004091
67499	A_68_P26977298	D10Bwg1379e	chr10:018435364-018435423	PROMOTER	0.869436714	0.0004094
38378	A_68_P24063252	Ccdc92	chr5:125149773-125149832	INSIDE	0.939598446	0.0004232
75507	A_68_P27826615	Galnt10	chr11:057459685-057459744	PROMOTER	0.916203076	0.0004256
110182	A_68_P26801786	Ppm1m	chr9:106055532-106055591	INSIDE	1.053974028	0.000427
119213	A_68_P32673504	Armcx6-Armcx3	chrX:130100235-130100293	DIVERGENT_PROMOTER	1.000399611	0.0004375
78427	A_68_P24510962	Ptgds2	chr6:065073436-065073495	INSIDE	1.225137307	0.0004581
23179	A_68_P32829923	Rbmy1a1	chrY:002113466-002113524	PROMOTER	1.135108243	0.0004633
15177	A_68_P28873533	Olfr1365	chr13:021565288-021565347	PROMOTER	0.997138335	0.0004643
146509	A_68_P23695575	Lgi2	chr5:052858765-052858817	PROMOTER	0.947235484	0.0004765
235284	A_68_P25594384	Ctsd	chr7:142200703-142200756	PROMOTER	1.16234267	0.0004782
86908	A_68_P29234328	Ap3b1	chr13:095460515-095460574	INSIDE	0.905156168	0.0005012
183085	A_68_P21484008	Abtb2	chr2:103369384-103369440	INSIDE	0.892251414	0.0005316
