NCBI.refseq	mouse.gene.symbol	chr	num.cellline.eligible	num.cellline.mono	num.cellline.mono.trend
NM_144829	Aarsd1	chr11	4	0	1
NM_173765	Aasdh	chr5	4	0	0
NM_026276	Aasdhppt	chr9	4	0	0
NM_013930	Aass	chr6	0	0	0
NM_019816	Aatf	chr11	4	0	0
NM_007377	Aatk	chr11	4	0	1
NM_172961	Abat	chr16	3	0	0
NM_013454	Abca1	chr4	3	0	0
NM_007379	Abca2	chr2	4	0	0
NM_007378	Abca4	chr3	0	0	0
NM_147219	Abca5	chr11	1	0	0
NM_013850	Abca7	chr10	2	0	0
NM_153145	Abca8a	chr11	0	0	0
NM_013851	Abca8b	chr11	1	0	0
NM_147220	Abca9	chr11	1	0	1
NM_019552	Abcb10	chr8	4	0	0
NM_008830	Abcb4	chr5	0	0	0
NM_023732	Abcb6	chr1	4	0	1
NM_009592	Abcb7	chrX	4	4	0
NM_029020	Abcb8	chr5	4	0	0
NM_019875	Abcb9	chr5	1	0	0
NM_008576	Abcc1	chr16	4	0	0
NM_013790	Abcc5	chr16	4	0	0
NM_176839	Abcc5	chr16	1	0	1
NM_007435	Abcd1	chrX	4	4	0
NM_011994	Abcd2	chr15	0	0	0
NM_008991	Abcd3	chr3	4	0	0
NM_008992	Abcd4	chr12	4	0	0
NM_015751	Abce1	chr8	4	0	0
NM_013854	Abcf1	chr17	4	0	0
NM_013853	Abcf2	chr5	4	0	0
NM_013852	Abcf3	chr16	4	0	0
NM_011920	Abcg2	chr6	4	0	1
NM_138955	Abcg4	chr9	1	0	1
NM_145215	Abhd11	chr5	4	0	1
NM_024465	Abhd12	chr2	4	0	0
NM_001081119	Abhd13	chr8	4	0	0
NM_018811	Abhd2	chr7	4	0	0
NM_134130	Abhd3	chr18	2	0	1
NM_026179	Abhd5	chr9	4	0	0
NM_025341	Abhd6	chr14	4	0	1
NM_022419	Abhd8	chr8	3	0	1
NM_001077192	Abi1	chr2	0	0	0
NM_198127	Abi2	chr1	4	0	1
NM_001112703	Abl1	chr2	0	0	0
NM_009595	Abl2	chr1	0	0	0
NM_001103178	Ablim1	chr19	0	0	0
NM_001177698	Ablim2	chr5	0	0	0
NM_013924	Abt1	chr13	4	1	2
NM_030251	Abtb1	chr6	4	0	0
NM_178890	Abtb2	chr2	4	0	0
NM_130864	Acaa1a	chr9	3	1	2
NM_146230	Acaa1b	chr9	0	0	0
NM_177470	Acaa2	chr18	4	0	0
NM_133360	Acaca	chr11	4	0	0
NM_028037	Acad10	chr5	4	0	3
NM_175324	Acad11	chr9	4	0	0
NM_025862	Acad8	chr9	4	0	0
NM_172678	Acad9	chr3	4	0	0
NM_007382	Acadm	chr3	4	0	0
NM_007383	Acads	chr5	4	1	0
NM_025826	Acadsb	chr7	4	0	0
NM_017366	Acadvl	chr11	4	0	0
NM_007424	Acan	chr7	1	0	0
NM_030138	Acap2	chr16	4	0	0
NM_144784	Acat1	chr9	4	0	0
NM_009338	Acat2	chr17	4	0	1
NM_153151	Acat3	chr17	0	0	0
NM_133225	Acbd3	chr1	4	0	1
NM_025988	Acbd4	chr11	2	0	1
NM_009597	Accn2	chr15	4	0	0
NM_183220	Accs	chr2	4	0	1
NM_207624	Ace	chr11	0	0	0
NM_025408	Acer3	chr7	4	0	0
NM_134037	Acly	chr11	4	0	0
NM_007386	Aco1	chr4	4	0	0
NM_080633	Aco2	chr15	4	0	0
NM_012006	Acot1	chr12	4	0	0
NM_025590	Acot11	chr4	2	1	0
NM_025790	Acot13	chr13	4	0	0
NM_134188	Acot2	chr12	3	0	0
NM_172580	Acot6	chr12	0	0	0
NM_133348	Acot7	chr4	0	0	0
NM_133240	Acot8	chr2	3	0	1
NM_019736	Acot9	chrX	4	4	0
NM_015729	Acox1	chr11	4	0	0
NM_030721	Acox3	chr5	4	0	0
NM_007387	Acp2	chr2	4	0	0
NM_019800	Acp6	chr3	4	0	0
NM_153420	Acpl2	chr9	4	0	0
NM_053178	Acsbg1	chr9	4	0	0
NM_153807	Acsf2	chr11	4	0	1
NM_144932	Acsf3	chr8	4	0	2
NM_007981	Acsl1	chr8	4	0	1
NM_028817	Acsl3	chr1	0	0	0
NM_207625	Acsl4	chrX	0	0	0
NM_027976	Acsl5	chr19	4	1	0
NM_080575	Acss1	chr2	3	3	0
NM_001142804	Acss3	chr10	0	0	0
NM_007392	Acta2	chr19	2	0	2
NM_007393	Actb	chr5	4	0	0
NM_009609	Actg1	chr11	4	0	0
NM_019673	Actl6a	chr3	4	0	0
NM_134156	Actn1	chr12	3	0	0
NM_021895	Actn4	chr7	4	0	0
NM_019785	Actr10	chr12	4	0	0
NM_016860	Actr1a	chr19	4	0	0
NM_146107	Actr1b	chr1	4	0	1
NM_146243	Actr2	chr11	4	0	0
NM_023735	Actr3	chr1	4	0	0
NM_001004365	Actr3b	chr5	4	0	1
NM_175419	Actr5	chr2	2	0	1
NM_025914	Actr6	chr10	4	0	0
NM_027493	Actr8	chr14	4	0	0
NM_007395	Acvr1b	chr15	4	0	0
NM_007396	Acvr2a	chr2	4	0	1
NM_007397	Acvr2b	chr9	0	0	0
NM_027857	Acy3	chr19	3	0	2
NM_025421	Acyp1	chr12	4	1	1
NM_007398	Ada	chr2	2	0	0
NM_007399	Adam10	chr9	4	0	0
NM_009613	Adam11	chr11	0	0	0
NM_007400	Adam12	chr7	4	0	0
NM_001037722	Adam15	chr3	0	0	0
NM_009615	Adam17	chr12	4	0	0
NM_009616	Adam19	chr11	4	0	2
NM_172126	Adam1a	chr5	0	0	0
NM_001098225	Adam22	chr5	2	0	0
NM_001177600	Adam23	chr1	0	0	0
NM_011780	Adam23	chr1	1	0	0
NM_007403	Adam8	chr7	0	0	0
NM_007404	Adam9	chr8	4	0	0
NM_009621	Adamts1	chr16	3	0	0
NM_172619	Adamts10	chr17	4	0	0
NM_175501	Adamts12	chr15	3	1	0
NM_172053	Adamts16	chr13	0	0	0
NM_001033877	Adamts17	chr7	1	0	1
NM_011782	Adamts5	chr16	0	0	0
NM_001081020	Adamts6	chr13	2	0	0
NM_013906	Adamts8	chr9	0	0	0
NM_175314	Adamts9	chr6	4	0	0
NM_029967	Adamtsl1	chr4	0	0	0
NM_029981	Adamtsl2	chr2	0	0	0
NM_144899	Adamtsl4	chr3	0	0	0
NM_001038587	Adar	chr3	0	0	0
NM_052977	Adarb2	chr13	0	0	0
NM_025748	Adat2	chr10	4	0	0
NM_001100606	Adat3	chr10	0	0	0
NM_172875	Adc	chr4	4	0	0
NM_028105	Adck1	chr12	4	0	0
NM_178873	Adck2	chr6	4	0	0
NM_133770	Adck4	chr7	4	0	0
NM_172960	Adck5	chr15	4	0	0
NM_009622	Adcy1	chr11	4	0	1
NM_001012765	Adcy5	chr16	1	0	1
NM_007405	Adcy6	chr15	4	0	0
NM_009623	Adcy8	chr15	1	0	1
NM_009624	Adcy9	chr16	3	0	0
NM_001025372	Adcyap1r1	chr6	1	0	0
NM_001024458	Add1	chr5	0	0	0
NM_001102444	Add1	chr5	0	0	0
NM_013458	Add2	chr6	3	0	2
NM_001164100	Add3	chr19	0	0	0
NM_007410	Adh5	chr3	4	0	0
NM_028320	Adipor1	chr1	4	0	1
NM_197985	Adipor2	chr6	4	0	0
NM_134079	Adk	chr14	4	0	1
NM_009628	Adnp	chr2	4	0	0
NM_175028	Adnp2	chr18	4	0	0
NM_001005419	Ado	chr10	4	0	0
NM_001008533	Adora1	chr1	0	0	0
NM_007413	Adora2b	chr11	3	0	0
NM_028121	Adpgk	chr9	4	0	0
NM_007414	Adprh	chr16	4	0	0
NM_172750	Adprhl1	chr8	0	0	0
NM_133883	Adprhl2	chr4	4	0	0
NM_013461	Adra1a	chr14	0	0	0
NM_007416	Adra1b	chr11	2	0	0
NM_013460	Adra1d	chr2	1	0	0
NM_007417	Adra2a	chr19	0	0	0
NM_007419	Adrb1	chr19	3	1	0
NM_130863	Adrbk1	chr19	4	0	0
NM_177078	Adrbk2	chr5	4	1	1
NM_019822	Adrm1	chr2	4	0	1
NM_009634	Adsl	chr15	4	0	1
NM_007422	Adss	chr1	4	0	0
NM_009636	Aebp1	chr11	3	0	1
NM_026531	Aen	chr7	0	0	0
NM_010347	Aes	chr10	4	0	0
NM_027373	Afap1	chr5	3	0	1
NM_178928	Afap1l1	chr18	0	0	0
NM_008032	Aff2	chrX	3	3	0
NM_033565	Aff4	chr11	4	0	0
NM_054070	Afg3l1	chr8	1	0	0
NR_028260	Afg3l1	chr8	0	0	0
NM_027130	Afg3l2	chr18	4	0	0
NM_181411	Aftph	chr11	4	0	0
NM_001005847	Aga	chr8	4	0	1
NM_178119	Agap1	chr1	0	0	0
NM_001033263	Agap2	chr10	4	0	2
NM_139153	Agap3	chr5	4	0	0
NM_178630	Agbl3	chr6	0	0	0
NM_007425	Ager	chr17	0	0	0
NM_010472	Agfg1	chr1	4	0	3
NM_145566	Agfg2	chr5	0	0	0
NM_178162	Agfg2	chr5	4	0	1
NM_025630	Aggf1	chr13	4	0	0
NM_023538	Agk	chr6	4	0	0
NM_001081326	Agl	chr3	4	0	0
NM_053014	Agpat3	chr10	4	0	0
NM_026644	Agpat4	chr17	4	0	1
NM_026792	Agpat5	chr8	4	0	0
NM_018743	Agpat6	chr8	4	0	0
NM_172715	Agpat9	chr5	0	0	0
NM_177351	Agphd1	chr9	0	0	0
NM_172666	Agps	chr2	4	0	0
NM_021604	Agrn	chr4	4	0	0
NM_007428	Agt	chr8	1	0	0
NM_023328	Agtpbp1	chr13	3	0	1
NM_009642	Agtrap	chr4	3	0	0
NM_028398	Agxt2l2	chr11	4	0	1
NM_026375	Ahctf1	chr1	4	0	0
NM_145542	Ahcyl1	chr3	4	0	0
NM_026203	Ahi1	chr10	4	0	0
NM_009643	Ahnak	chr19	1	0	0
NM_146036	Ahsa1	chr12	4	0	0
NM_172391	Ahsa2	chr11	4	0	0
NM_001012310	AI132487	chr12	0	0	0
NM_172381	AI314180	chr4	4	0	1
NM_207219	AI314976	chr17	4	0	0
NM_001146117	AI316807	chr8	0	0	0
NM_001002895	AI413582	chr17	4	0	0
NR_027907	AI414108	chr9	3	0	0
NM_153577	AI428936	chr7	0	0	0
NR_028364	AI450353	chr11	0	0	0
NM_001160356	AI462493	chr19	4	0	3
NM_001085515	AI464131	chr4	4	0	1
NM_198626	AI480653	chr16	4	0	0
NM_178906	AI593442	chr9	0	0	0
NM_001013028	AI597468	chr10	4	0	0
NM_133818	AI597479	chr1	4	0	1
NM_198860	AI646023	chr10	2	0	0
NM_001033139	AI846148	chr19	1	0	0
NM_001167831	AI846148	chr19	0	0	0
NM_172645	AI848100	chr1	4	0	1
NR_027236	AI854703	chr6	0	0	0
NM_178898	AI894139	chr6	3	0	2
NM_183167	AI987944	chr7	4	0	0
NM_145144	Aif1l	chr2	4	0	0
NM_012019	Aifm1	chrX	4	4	0
NM_001039194	Aifm2	chr10	0	0	0
NM_175178	Aifm3	chr16	0	0	0
NM_025446	Aig1	chr10	2	0	0
NM_007926	Aimp1	chr3	4	0	0
NM_001172146	Aimp2	chr5	4	0	0
NM_016666	Aip	chr19	4	0	0
NR_027773	Airn	chr17	0	0	0
NM_021515	Ak1	chr2	4	0	2
NM_016895	Ak2	chr4	4	0	0
NM_021299	Ak3	chr19	4	0	0
NM_001081277	Ak5	chr3	2	0	1
NM_001042541	Akap1	chr11	0	0	0
NM_019921	Akap10	chr11	4	0	0
NM_001164503	Akap11	chr14	4	0	0
NM_031185	Akap12	chr10	4	1	0
NM_029332	Akap13	chr7	4	0	0
NM_001033785	Akap14	chrX	1	1	0
NM_001101471	Akap5	chr12	1	0	0
NM_198111	Akap6	chr12	0	0	0
NM_018747	Akap7	chr10	2	0	1
NM_019774	Akap8	chr17	4	0	0
NM_017476	Akap8l	chr17	4	0	1
NM_194462	Akap9	chr5	4	0	0
NM_023423	Akirin1	chr4	4	0	0
NM_001007589	Akirin2	chr4	4	0	0
NM_001045514	Akna	chr4	1	0	0
NM_021473	Akr1a4	chr4	4	0	0
NM_172398	Akr1b10	chr6	4	0	0
NM_009658	Akr1b3	chr6	0	0	0
NM_009731	Akr1b7	chr6	0	0	0
NM_008012	Akr1b8	chr6	0	0	0
NM_134072	Akr1c14	chr13	0	0	0
NM_018859	Akr1e1	chr13	4	0	1
NM_026270	Akt1s1	chr7	4	0	0
NM_001110208	Akt2	chr7	0	0	0
NM_011785	Akt3	chr1	4	0	1
NM_008525	Alad	chr4	4	0	1
NM_009655	Alcam	chr16	4	0	0
NM_145954	Aldh16a1	chr7	4	0	0
NM_013467	Aldh1a1	chr19	2	0	2
NM_053080	Aldh1a3	chr7	0	0	0
NM_028270	Aldh1b1	chr4	0	0	0
NM_027406	Aldh1l1	chr6	2	0	1
NM_153543	Aldh1l2	chr10	4	1	0
NM_009656	Aldh2	chr5	4	0	2
NM_007437	Aldh3a2	chr11	4	0	0
NM_026316	Aldh3b1	chr19	4	0	1
NM_175438	Aldh4a1	chr4	4	0	1
NM_172532	Aldh5a1	chr13	4	0	0
NM_134042	Aldh6a1	chr12	4	0	0
NM_001127338	Aldh7a1	chr18	0	0	0
NM_138600	Aldh7a1	chr18	0	0	0
NM_019993	Aldh9a1	chr1	4	0	0
NM_001177307	Aldoa	chr7	1	1	0
NM_007438	Aldoa	chr7	1	0	0
NM_009657	Aldoc	chr11	4	0	4
NM_145362	Alg1	chr16	4	0	0
NM_001033441	Alg10b	chr15	4	0	4
NM_183142	Alg11	chr8	4	0	0
NM_001142357	Alg12	chr15	0	0	0
NM_026247	Alg13	chrX	0	0	0
NM_024178	Alg14	chr3	4	0	0
NM_019998	Alg2	chr4	4	0	0
NM_145939	Alg3	chr16	4	0	0
NM_025442	Alg5	chr3	4	0	0
NM_001081264	Alg6	chr4	4	0	2
NM_199035	Alg8	chr7	4	0	0
NM_133981	Alg9	chr9	4	0	0
NM_001102565	Alkbh1	chr12	4	0	0
NM_175016	Alkbh2	chr5	1	0	0
NM_026944	Alkbh3	chr2	4	1	0
NM_028070	Alkbh4	chr5	4	1	0
NM_172943	Alkbh5	chr11	4	0	0
NM_198027	Alkbh6	chr7	4	0	0
NM_025538	Alkbh7	chr17	4	0	2
NM_026303	Alkbh8	chr9	4	0	0
NM_145223	Alms1	chr6	4	0	0
NM_027808	Alpk1	chr3	1	0	0
NM_007431	Alpl	chr4	3	1	0
NM_146109	Als2	chr1	0	0	0
NM_008537	Amacr	chr15	4	0	1
NM_172935	Amdhd2	chr17	0	0	0
NM_177275	Amigo3	chr9	2	0	0
NM_019496	Ammecr1	chrX	2	2	0
NM_153515	Ammecr1l	chr18	4	0	0
NM_033603	Amn	chr12	0	0	0
NM_153319	Amot	chrX	2	2	0
NM_001081395	Amotl1	chr9	4	0	0
NM_019764	Amotl2	chr9	2	0	0
NM_028779	Ampd2	chr3	4	0	0
NM_009667	Ampd3	chr7	4	0	0
NM_175007	Amph	chr13	4	0	0
NM_001013814	Amt	chr9	4	0	1
NM_025275	Amz2	chr11	4	0	0
NM_008569	Anapc1	chr2	4	0	0
NM_026904	Anapc10	chr8	4	0	0
NM_001038230	Anapc11	chr11	2	0	0
NM_181394	Anapc13	chr9	4	0	0
NM_025514	Anapc16	chr10	4	0	0
NM_175300	Anapc2	chr2	4	0	0
NM_024213	Anapc4	chr5	4	0	0
NM_019805	Anapc7	chr5	4	0	0
NM_144524	Angel1	chr12	4	0	0
NM_021421	Angel2	chr1	4	0	0
NM_009640	Angpt1	chr15	1	0	0
NM_007426	Angpt2	chr8	2	0	1
NM_028333	Angptl1	chr1	1	1	0
NM_011923	Angptl2	chr2	0	0	0
NM_020581	Angptl4	chr17	0	0	0
NM_145154	Angptl6	chr9	0	0	0
NM_020332	Ank	chr15	4	0	0
NM_001034168	Ank2	chr3	0	0	0
NM_178655	Ank2	chr3	4	0	0
NM_176980	Ankar	chr1	0	0	0
NM_001042714	Ankdd1b	chr13	0	0	0
NM_009671	Ankfy1	chr11	4	0	0
NM_175375	Ankhd1	chr18	4	0	0
NM_001003909	Ankib1	chr5	4	0	0
NM_027922	Ankle2	chr5	4	0	0
NM_146033	Ankmy2	chr12	4	0	0
NM_023472	Ankra2	chr13	4	0	0
NM_001081379	Ankrd11	chr8	4	0	0
NM_001025572	Ankrd12	chr17	4	0	0
NM_026718	Ankrd13a	chr5	4	0	0
NM_172945	Ankrd13b	chr11	4	0	0
NM_001013806	Ankrd13c	chr3	4	0	0
NM_026720	Ankrd13d	chr19	4	0	0
NM_177268	Ankrd16	chr2	4	0	0
NM_030886	Ankrd17	chr5	1	0	0
NM_027480	Ankrd24	chr10	4	0	0
NM_001081112	Ankrd26	chr6	4	0	0
NM_145633	Ankrd27	chr7	4	0	0
NM_178263	Ankrd27	chr7	0	0	0
NM_001024604	Ankrd28	chr14	4	0	0
NM_001024851	Ankrd34a	chr3	0	0	0
NM_207260	Ankrd34c	chr9	0	0	0
NM_001039562	Ankrd37	chr8	1	0	0
NM_026241	Ankrd39	chr1	4	0	1
NM_027799	Ankrd40	chr11	4	0	0
NM_028665	Ankrd42	chr7	3	0	1
NM_175134	Ankrd46	chr15	4	0	0
NM_019683	Ankrd49	chr9	4	0	0
NM_172790	Ankrd52	chr10	4	0	0
NM_144849	Ankrd54	chr15	4	0	0
NM_172939	Ankrd57	chr10	4	0	1
NM_175207	Ankrd9	chr12	1	0	0
NM_181413	Anks1	chr17	4	0	1
NM_001128086	Anks1b	chr10	0	0	0
NM_001177397	Anks1b	chr10	0	0	0
NM_028301	Anks3	chr16	4	0	0
NM_001024136	Anks6	chr4	0	0	0
NM_026187	Ankzf1	chr1	4	0	1
NM_028390	Anln	chr9	4	0	0
NM_133979	Ano10	chr9	4	0	0
NM_001081556	Ano3	chr2	0	0	0
NM_175344	Ano6	chr15	4	0	0
NM_001164679	Ano8	chr8	4	0	1
NM_009672	Anp32a	chr9	4	0	0
NM_130889	Anp32b	chr4	4	0	0
NM_023210	Anp32e	chr3	4	0	0
NM_054041	Antxr1	chr6	4	0	0
NM_133738	Antxr2	chr5	4	0	1
NM_001081317	Anubl1	chr6	2	0	1
NM_010730	Anxa1	chr19	4	3	1
NM_013469	Anxa11	chr14	1	0	0
NM_007585	Anxa2	chr9	4	1	0
NM_013470	Anxa3	chr5	0	0	0
NM_013471	Anxa4	chr6	3	2	0
NM_009673	Anxa5	chr3	4	1	0
NM_013472	Anxa6	chr11	2	0	0
NM_009676	Aox1	chr1	4	1	1
NM_145964	Ap1ar	chr3	4	0	0
NM_007454	Ap1b1	chr11	4	0	0
NM_007455	Ap1g2	chr14	0	0	0
NM_007456	Ap1m1	chr8	4	0	0
NM_007457	Ap1s1	chr5	4	0	0
NM_026887	Ap1s2	chrX	0	0	0
NM_007459	Ap2a2	chr7	4	0	0
NM_001035854	Ap2b1	chr11	0	0	0
NM_009679	Ap2m1	chr16	4	0	0
NM_198613	Ap2s1	chr7	4	0	0
NM_009680	Ap3b1	chr13	4	0	0
NM_021492	Ap3b2	chr7	1	0	0
NM_007460	Ap3d1	chr10	4	0	0
NM_018829	Ap3m1	chr14	4	0	0
NM_001122820	Ap3m2	chr8	0	0	0
NM_029505	Ap3m2	chr8	0	0	0
NM_009681	Ap3s1	chr18	3	0	1
NM_009682	Ap3s2	chr7	4	0	0
NM_175550	Ap4e1	chr2	4	0	1
NM_021392	Ap4m1	chr5	4	0	0
NM_021710	Ap4s1	chr12	4	0	0
NM_001042558	Apaf1	chr10	0	0	0
NM_177034	Apba1	chr19	1	0	0
NM_007461	Apba2	chr7	1	0	0
NM_018758	Apba3	chr10	4	0	0
NM_009685	Apbb1	chr7	4	0	0
NM_009686	Apbb2	chr5	2	0	0
NM_146085	Apbb3	chr18	4	0	0
NM_007462	Apc	chr18	4	0	0
NM_011789	Apc2	chr10	0	0	0
NM_133237	Apcdd1	chr18	1	0	0
NM_146226	Apeh	chr9	3	1	0
NM_029943	Apex2	chrX	4	4	0
NM_146104	Aph1a	chr3	1	0	1
NM_177583	Aph1b	chr9	4	0	4
NM_026674	Aph1c	chr9	0	0	0
NM_007466	Api5	chr2	4	0	0
NM_019735	Apip	chr2	4	0	0
NM_013912	Apln	chrX	4	4	0
NM_007467	Aplp1	chr7	4	0	0
NM_001102455	Aplp2	chr9	4	0	0
NM_001102456	Aplp2	chr9	4	0	4
NM_144897	Apoa1bp	chr3	4	0	0
NM_007470	Apod	chr16	1	0	0
NM_009696	Apoe	chr7	4	1	1
NM_026673	Apoo	chrX	4	4	0
NM_007471	App	chr16	4	0	0
NM_025825	Appbp2	chr11	4	0	0
NM_145221	Appl1	chr14	4	0	0
NM_145220	Appl2	chr10	4	0	0
NM_009698	Aprt	chr8	4	0	0
NM_007472	Aqp1	chr6	1	1	0
NM_175105	Aqp11	chr7	3	0	1
NM_009700	Aqp4	chr18	1	0	0
NM_009702	Aqr	chr2	4	0	0
NM_001040111	Arap1	chr7	0	0	0
NM_178407	Arap2	chr5	4	0	0
NM_018790	Arc	chr15	1	0	0
NM_145985	Arcn1	chr9	4	0	0
NM_007477	Arf2	chr11	4	0	1
NM_007478	Arf3	chr15	4	0	0
NM_007479	Arf4	chr14	4	0	0
NM_007480	Arf5	chr6	3	2	1
NM_007481	Arf6	chr12	4	0	1
NM_001177707	Arfgap1	chr2	0	0	0
NM_025445	Arfgap3	chr15	4	0	0
NM_001102430	Arfgef1	chr1	4	0	0
NM_001085495	Arfgef2	chr2	4	0	0
NM_001081093	Arfip1	chr3	4	0	0
NM_029802	Arfip2	chr7	4	0	4
NM_009705	Arg2	chr12	0	0	0
NM_176849	Arglu1	chr8	4	0	0
NM_030113	Arhgap10	chr8	4	0	0
NM_181416	Arhgap11a	chr2	4	0	0
NM_153820	Arhgap15	chr2	1	1	0
NM_176837	Arhgap18	chr10	4	0	0
NM_175535	Arhgap20	chr9	1	1	0
NM_153800	Arhgap22	chr14	0	0	0
NM_021493	Arhgap23	chr11	1	0	0
NM_175164	Arhgap26	chr18	0	0	0
NM_133715	Arhgap27	chr11	0	0	0
NM_172964	Arhgap28	chr17	0	0	0
NM_172525	Arhgap29	chr3	3	0	1
NM_020260	Arhgap31	chr16	4	0	0
NM_177379	Arhgap32	chr9	2	0	0
NM_178252	Arhgap33	chr7	1	0	0
NM_009706	Arhgap5	chr12	4	0	0
NM_133796	Arhgdia	chr11	4	0	1
NM_008113	Arhgdig	chr17	1	0	0
NM_001003912	Arhgef11	chr3	4	0	0
NM_027144	Arhgef12	chr9	4	0	0
NM_001081116	Arhgef17	chr7	0	0	0
NM_133962	Arhgef18	chr8	4	0	0
NM_008487	Arhgef2	chr3	4	0	0
NM_027871	Arhgef3	chr14	1	0	0
NM_183019	Arhgef4	chr1	3	1	0
NM_152801	Arhgef6	chrX	1	1	0
NM_001113517	Arhgef7	chr8	0	0	0
NM_001033329	Arhgef9	chrX	4	4	0
NM_001080819	Arid1a	chr4	1	0	0
NM_001085355	Arid1b	chr17	3	0	0
NM_175251	Arid2	chr15	4	0	0
NM_019689	Arid3b	chr9	0	0	0
NM_001081195	Arid4a	chr12	4	0	0
NM_194262	Arid4b	chr13	0	0	0
NM_019927	Arih1	chr9	4	0	0
NM_011790	Arih2	chr9	4	0	0
NM_025859	Arl1	chr10	4	0	0
NM_019968	Arl10	chr13	4	0	0
NM_026577	Arl13b	chr16	4	0	0
NM_172595	Arl15	chr13	4	0	0
NM_197995	Arl16	chr11	4	0	1
NM_019722	Arl2	chr19	4	0	0
NM_019718	Arl3	chr19	4	0	0
NM_001039515	Arl4a	chr12	0	0	0
NM_007487	Arl4a	chr12	1	0	0
NM_177305	Arl4c	chr1	4	0	0
NM_025404	Arl4d	chr11	3	0	3
NM_182994	Arl5a	chr2	4	0	0
NM_029466	Arl5b	chr2	4	0	0
NM_019665	Arl6	chr16	4	0	0
NM_019419	Arl6ip1	chr7	4	0	0
NM_144509	Arl6ip4	chr5	4	0	0
NM_022992	Arl6ip5	chr6	4	0	0
NM_022989	Arl6ip6	chr2	4	0	0
NM_026823	Arl8a	chr1	4	0	1
NM_026011	Arl8b	chr6	4	0	0
NM_028840	Armc1	chr3	4	0	0
NM_026034	Armc10	chr5	4	0	1
NM_001034858	Armc2	chr10	0	0	0
NM_001081083	Armc3	chr2	0	0	0
NM_146205	Armc5	chr7	4	0	0
NM_177778	Armc7	chr11	2	0	1
NM_001166138	Armc8	chr9	0	0	0
NM_028768	Armc8	chr9	4	0	0
NM_030184	Armc9	chr1	0	0	0
NM_027870	Armcx3	chrX	4	4	0
NM_001009575	Armcx5	chrX	4	4	0
NM_001007578	Armcx6	chrX	4	4	0
NM_007488	Arnt2	chr7	4	0	0
NM_007489	Arntl	chr7	3	0	0
NM_019767	Arpc1a	chr5	4	0	0
NM_023142	Arpc1b	chr5	4	0	0
NM_029711	Arpc2	chr1	4	0	1
NM_019824	Arpc3	chr5	4	0	0
NM_026552	Arpc4	chr6	4	0	0
NM_026369	Arpc5	chr1	4	0	1
NM_028809	Arpc5l	chr2	4	0	0
NM_001177615	Arpp21	chr9	0	0	0
NM_145429	Arrb2	chr11	4	0	1
NM_027560	Arrdc2	chr8	1	0	1
NM_001042591	Arrdc3	chr13	3	0	0
NM_001042592	Arrdc4	chr7	3	0	0
NM_009713	Arsa	chr15	4	0	0
NM_009712	Arsb	chr13	4	0	0
NM_028710	Arsg	chr11	0	0	0
NM_026855	Arv1	chr8	4	0	0
NM_033474	Arvcf	chr16	2	0	1
NM_020577	As3mt	chr19	0	0	0
NM_018830	Asah2	chr19	1	0	0
NM_010026	Asap1	chr15	4	0	0
NM_001008232	Asap3	chr4	0	0	0
NM_023048	Asb4	chr6	0	0	0
NM_029569	Asb5	chr8	0	0	0
NM_133346	Asb6	chr2	4	0	0
NM_001170710	Asb8	chr15	0	0	0
NM_030121	Asb8	chr15	0	0	0
NM_026937	Ascc1	chr10	4	0	0
NM_029291	Ascc2	chr11	4	0	1
NM_008553	Ascl1	chr10	4	0	0
NM_025541	Asf1a	chr10	4	0	0
NM_138679	Ash1l	chr3	4	0	0
NM_011791	Ash2l	chr8	1	0	0
NM_133768	Asl	chr5	4	0	0
NM_012055	Asns	chr6	4	0	0
NM_133728	Asnsd1	chr1	4	0	1
NM_001177856	Asph	chr4	0	0	0
NM_028386	Asphd2	chr5	4	0	1
NM_009791	Aspm	chr1	4	0	0
NM_001164224	Aspscr1	chr11	0	0	0
NM_025610	Asrgl1	chr19	4	0	4
NM_007494	Ass1	chr2	2	1	1
NM_007495	Astn1	chr1	4	0	4
NM_001039939	Asxl1	chr2	4	0	0
NM_172421	Asxl2	chr12	4	0	0
NM_001167777	Asxl3	chr18	0	0	0
NM_026487	Atad1	chr19	4	0	0
NM_027435	Atad2	chr15	4	0	0
NM_001099628	Atad2b	chr12	4	0	0
NM_179203	Atad3a	chr4	4	0	0
NM_001029856	Atad5	chr11	4	0	0
NM_178662	Atcay	chr10	1	0	1
NM_001029895	Ate1	chr7	0	0	0
NM_007497	Atf1	chr15	4	0	0
NM_009716	Atf4	chr15	4	0	0
NM_017406	Atf6b	chr17	4	0	0
NM_146065	Atf7	chr15	4	0	0
NM_025770	Atg10	chr13	1	0	0
NM_026217	Atg12	chr18	4	0	0
NM_029846	Atg16l1	chr1	4	0	1
NM_001111111	Atg16l2	chr7	4	0	0
NM_194348	Atg2a	chr19	2	0	0
NM_029654	Atg2b	chr12	4	0	0
NM_174875	Atg4a	chrX	4	4	0
NM_174874	Atg4b	chr1	4	0	0
NM_175029	Atg4c	chr4	0	0	0
NM_153583	Atg4d	chr9	4	0	0
NM_053069	Atg5	chr10	4	0	0
NM_028835	Atg7	chr6	4	0	0
NM_001003917	Atg9a	chr1	4	0	0
NM_145387	Athl1	chr7	4	0	0
NM_026195	Atic	chr1	4	0	1
NM_178628	Atl1	chr12	1	0	1
