Gene Symbol	Rank	Gene Name	P-Value	Q-Value
GPR108	1827	3848118_GPR108	0.04507965	0.431832665
PARP14	1828	2639054_PARP14	0.04509622	0.431832665
FNTA	1829	3096428_FNTA	0.0451625	0.432230916
GUCY1B3	1830	2748923_GUCY1B3	0.04521061	0.432454892
MOSC1	1831	2381309_MOSC1	0.04525604	0.432558741
SLC9A9	1832	2699145_SLC9A9	0.04528972	0.432558741
SLC38A7	1833	3693788_SLC38A7	0.0452956	0.432558741
C4B	1834	2902958_C4B	0.04544954	0.433674629
LAMA4	1835	2970086_LAMA4	0.04547894	0.433674629
CPEB1	1836	3636169_CPEB1	0.04548696	0.433674629
MRPL10	1837	3760945_MRPL10	0.04551155	0.433674629
C12orf65	1838	3435752_C12orf65	0.04559226	0.43401197
SCUBE2	1839	3362191_SCUBE2	0.04559654	0.43401197
MFHAS1	1840	3123541_MFHAS1	0.04570558	0.434566
ABCA10	1841	3768880_ABCA10	0.04573445	0.434566
PSIP1	1842	3199790_PSIP1	0.04580019	0.434566
C5orf25	1843	2842429_C5orf25	0.04580554	0.434566
C17orf62	1844	3775038_C17orf62	0.04580821	0.434566
EDEM2	1845	3903778_EDEM2	0.04582157	0.434566
AP1B1	1846	3956781_AP1B1	0.04582852	0.434566
CAPZA3	1847	3407016_CAPZA3	0.04592153	0.435204524
PRMT3	1848	3323443_PRMT3	0.04594558	0.435204524
LRRC46	1849	3724895_LRRC46	0.04610915	0.436362609
NR1H3	1850	3329685_NR1H3	0.0461177	0.436362609
LNX2	1851	3507003_LNX2	0.04619735	0.436880054
SCD	1852	3260586_SCD	0.04643735	0.43891261
LAGE3	1853	4027345_LAGE3	0.04646996	0.438983764
SESN3	1854	3387259_SESN3	0.04663299	0.440286256
SMG6	1855	3740838_SMG6	0.04683077	0.441915207
CDCA8	1856	2330773_CDCA8	0.04689812	0.442305906
MKNK2	1857	3845647_MKNK2	0.04692271	0.442305906
LRLE1	1858	3086573_LRLE1	0.04708734	0.443317971
C20orf108	1859	3890109_C20orf108	0.04709964	0.443317971
C11orf2	1860	3334847_C11orf2	0.04710605	0.443317971
SEC31B	1861	3303478_SEC31B	0.04714293	0.443335448
CALB1	1862	3144033_CALB1	0.04717019	0.443335448
CAMSAP1L1	1863	2374345_CAMSAP1L1	0.04720654	0.443335448
TMC7	1864	3650762_TMC7	0.04720922	0.443335448
FUSIP1	1865	4044406_FUSIP1	0.04725091	0.443458039
PPP4R1	1866	3798291_PPP4R1	0.04728993	0.443458039
TTC25	1867	3721516_TTC25	0.04730597	0.443458039
AMOTL2	1868	2696309_AMOTL2	0.0473236	0.443458039
HDHD1A	1869	3998444_HDHD1A	0.04735675	0.443531158
PTPRU	1870	2327817_PTPRU	0.04741875	0.443874393
ERCC6L	1871	4012142_ERCC6L	0.04744975	0.443927208
RG9MTD3	1872	3169043_RG9MTD3	0.04752138	0.444105285
M-RIP	1873	3712363_M-RIP	0.04752298	0.444105285
RAG2	1874	3369931_RAG2	0.0475449	0.444105285
SLC25A45	1875	3377569_SLC25A45	0.04766838	0.445021178
EIF4E	1876	2778980_EIF4E	0.04773252	0.445382472
PGM3	1877	2962767_PGM3	0.04780789	0.445615641
SHARPIN	1878	3158114_SHARPIN	0.04780842	0.445615641
C16orf7	1879	3704939_C16orf7	0.04783782	0.445652365
RNF4	1880	2715440_RNF4	0.04791426	0.445909746
TGM2	1881	3905145_TGM2	0.0479164	0.445909746
RAB2B	1882	3556386_RAB2B	0.04799391	0.446393708
UBA2	1883	3829768_UBA2	0.04803025	0.446494539
ACCS	1884	3328349_ACCS	0.0480634	0.446537038
BXDC2	1885	2806231_BXDC2	0.04808585	0.446537038
---	1886	4053986_---	0.04819222	0.447287544
BRD8	1887	2877257_BRD8	0.048243	0.447393562
C18orf25	1888	3787031_C18orf25	0.04825476	0.447393562
FES	1889	3608427_FES	0.04832425	0.447800646
SPRYD4	1890	3417574_SPRYD4	0.04849957	0.449128113
GNL2	1891	2407191_GNL2	0.04854661	0.449128113
NECAB3	1892	3903089_NECAB3	0.04855623	0.449128113
RAG1AP1	1893	2360700_RAG1AP1	0.04857013	0.449128113
UBE2D3	1894	3896293_UBE2D3	0.04878127	0.450842358
GNG10	1895	3362636_GNG10	0.0488374	0.450851703
ADAMDEC1	1896	3090294_ADAMDEC1	0.0488978	0.450851703
SULT1B1	1897	2772414_SULT1B1	0.04890207	0.450851703
C3orf60	1898	2621949_C3orf60	0.04890795	0.450851703
THUMPD1	1899	3683783_THUMPD1	0.04892666	0.450851703
MYO19	1900	3754227_MYO19	0.04893682	0.450851703
C21orf94	1901	3916964_C21orf94	0.04899508	0.451151036
RPS28	1902	3819459_RPS28	0.04903303	0.451263117
OR14A16	1903	2465806_OR14A16	0.04909557	0.451601254
DFNA5	1904	3041816_DFNA5	0.04913353	0.45171298
EEF1A1	1905	2960903_EEF1A1	0.04927678	0.452792188
ZNF334	1906	3907934_ZNF334	0.0493762	0.453467718
TBCA	1907	2863637_TBCA	0.04945424	0.453622636
YY1	1908	3551677_YY1	0.04946868	0.453622636
TRMT6	1909	3896524_TRMT6	0.04947081	0.453622636
DCTN2	1910	3458614_DCTN2	0.04954458	0.454061173
MRM1	1911	3719231_MRM1	0.04964454	0.454306185
TSR1	1912	3740998_TSR1	0.04966218	0.454306185
ALS2CR4	1913	2594951_ALS2CR4	0.04968249	0.454306185
ZNF37A	1914	3243164_ZNF37A	0.04968249	0.454306185
NCAPG2	1915	3082181_NCAPG2	0.04973541	0.454306185
DCXR	1916	3774535_DCXR	0.04974182	0.454306185
MYST2	1917	3725779_MYST2	0.04976053	0.454306185
CRYZ	1918	2418451_CRYZ	0.04979474	0.454306185
SFRS7	1919	2548970_SFRS7	0.0498049	0.454306185
NUP155	1920	2853768_NUP155	0.04983964	0.454330014
MEN1	1921	3377149_MEN1	0.04985942	0.454330014
DSCR8	1922	3920816_DSCR8	0.04996258	0.455020393
DSN1	1923	3904566_DSN1	0.04998717	0.455020393
