Gene Symbol	Rank	Gene Name	P-Value	Q-Value
ITPR2	1835	3448152_ITPR2	0.04575636	0.466490463
SSX2IP	1836	2420521_SSX2IP	0.04586434	0.466829799
FBXO6	1837	2320374_FBXO6	0.0458777	0.466829799
ANP32C	1838	2792305_ANP32C	0.04588091	0.466829799
MS4A14	1839	3332334_MS4A14	0.04588946	0.466829799
PCTK1	1840	3976124_PCTK1	0.04596322	0.467326087
DOPEY1	1841	2915268_DOPEY1	0.04601561	0.467604563
KLHDC5	1842	3409364_KLHDC5	0.04608349	0.468040174
ZNF821	1843	3697882_ZNF821	0.04621713	0.469142702
MCAT	1844	3962781_MCAT	0.04628662	0.469593275
TRIM26	1845	2948259_TRIM26	0.04636145	0.469864572
PHC1	1846	3457043_PHC1	0.04636359	0.469864572
SIL1	1847	2877639_SIL1	0.04645232	0.470508933
C14orf102	1848	3576014_C14orf102	0.046548	0.471222944
MTO1	1849	2913594_MTO1	0.04659557	0.471449432
NRXN1	1850	2552643_NRXN1	0.04677143	0.472830902
SOS2	1851	3563734_SOS2	0.04678266	0.472830902
ARHGAP12	1852	3283920_ARHGAP12	0.04682916	0.472962763
OGFR	1853	3892941_OGFR	0.04684627	0.472962763
SLC2A12	1854	2974935_SLC2A12	0.04689972	0.473247033
ZNF83	1855	3869650_ZNF83	0.04695371	0.473286638
PTP4A1	1856	2911903_PTP4A1	0.04695424	0.473286638
LOC57399	1857	2858823_LOC57399	0.04698685	0.473360258
AP1B1	1858	3956781_AP1B1	0.04705634	0.473586724
LIG4	1859	3524999_LIG4	0.04707558	0.473586724
F9	1860	3993075_F9	0.04714026	0.473586724
COX1	1861	4037623_COX1	0.0471595	0.473586724
NUP160	1862	3371986_NUP160	0.04716218	0.473586724
PRRG4	1863	3325740_PRRG4	0.04722258	0.473586724
PDIA5	1864	2639225_PDIA5	0.04722685	0.473586724
ASH2L	1865	3094447_ASH2L	0.04724556	0.473586724
TNFSF4	1866	2444283_TNFSF4	0.04725198	0.473586724
UBA2	1867	3829768_UBA2	0.04726694	0.473586724
NCOA4	1868	3246372_NCOA4	0.04728779	0.473586724
PPID	1869	2791538_PPID	0.04736957	0.474151953
ZFP161	1870	3797015_ZFP161	0.04741287	0.474211652
MARVELD1	1871	3260001_MARVELD1	0.04742623	0.474211652
TIMM8A	1872	4015693_TIMM8A	0.04748984	0.474594017
EIF2B5	1873	2655387_EIF2B5	0.04756254	0.474808102
SLC35C1	1874	3329018_SLC35C1	0.04758606	0.474808102
FEM1C	1875	2871801_FEM1C	0.04759301	0.474808102
EIF2S3	1876	3971877_EIF2S3	0.04761279	0.474808102
FAM135A	1877	2912777_FAM135A	0.047678	0.475090426
SLC2A11	1878	3939498_SLC2A11	0.04769671	0.475090426
SP110	1879	2603051_SP110	0.04774054	0.475090426
TMEM111	1880	2662491_TMEM111	0.04774268	0.475090426
TXNRD1	1881	3429460_TXNRD1	0.04782874	0.47569378
C1orf131	1882	2460487_C1orf131	0.04791426	0.476186936
THUMPD2	1883	2549455_THUMPD2	0.04792923	0.476186936
PSCD4	1884	3944690_PSCD4	0.04795542	0.476194268
UBE2E3	1885	3969604_UBE2E3	0.04813288	0.477645811
RAB43	1886	3689880_RAB43	0.04815266	0.477645811
CCT4	1887	2555630_CCT4	0.04827614	0.478616852
SDHB	1888	2398789_SDHB	0.04831142	0.478712924
MNT	1889	3741040_MNT	0.04848086	0.480137639
NFKBID	1890	3860101_NFKBID	0.04862145	0.481275132
WDR19	1891	2724235_WDR19	0.04871445	0.481712474
FAM76A	1892	2327188_FAM76A	0.04871713	0.481712474
C10orf46	1893	3309124_C10orf46	0.04877913	0.482070787
C1orf25	1894	2447993_C1orf25	0.04883365	0.482354805
RBBP5	1895	2452319_RBBP5	0.0489133	0.482886544
DNAJB12	1896	3293963_DNAJB12	0.0489443	0.482937764
ADIPOR2	1897	3400625_ADIPOR2	0.04899669	0.483199789
HIST1H2AG	1898	2899756_HIST1H2AG	0.04906724	0.483352632
NSD1	1899	2842951_NSD1	0.04907205	0.483352632
CCDC121	1900	2545999_CCDC121	0.04908969	0.483352632
RHBDF2	1901	3771602_RHBDF2	0.04920836	0.483950811
DPF2	1902	3335089_DPF2	0.04921371	0.483950811
MAPKAPK2	1903	2376922_MAPKAPK2	0.04923669	0.483950811
CDC42EP4	1904	3770029_CDC42EP4	0.04929335	0.483950811
EIF4H	1905	3008144_EIF4H	0.0493297	0.483950811
ATRIP	1906	2621705_ATRIP	0.04934467	0.483950811
CCDC84	1907	3351733_CCDC84	0.04938422	0.483950811
C3orf67	1908	2678526_C3orf67	0.04940346	0.483950811
RAD51AP1	1909	3401804_RAD51AP1	0.04941202	0.483950811
C15orf44	1910	3629761_C15orf44	0.04941736	0.483950811
FBXO4	1911	2807886_FBXO4	0.049435	0.483950811
ABCF2	1912	3079463_ABCF2	0.04950502	0.484382845
SEC61A2	1913	3235414_SEC61A2	0.04955848	0.484639498
DUSP5	1914	3263743_DUSP5	0.04958307	0.484639498
EIF4A1	1915	3708826_EIF4A1	0.04965576	0.485046973
SSSCA1	1916	3335327_SSSCA1	0.04967661	0.485046973
ENTPD6	1917	3880706_ENTPD6	0.04994334	0.487163712
CDKN2AIPNL	1918	2876213_CDKN2AIPNL	0.04994548	0.487163712
SH3BGRL	1919	3982811_SH3BGRL	0.04997488	0.487196456
