Affymetrix Gene ID	Entrez Gene Name	Full Gene Name	Contrast Analysis	2 Month A	2 Month B	6 Month A	6 Month B	12 Month A	12 Month B	21 Month A	21 Month B
1415974_at	Map2k2	mitogen activated protein kinase kinase 2	5.73	9.46	9.84	9.27	8.97	8.47	8.9	8.4	8.31
1416810_at	Mea1	male enhanced antigen 1	5.73	7.9	8.17	7.89	7.16	6.62	7.47	6.44	6.07
1438630_x_at	Mat2a	methionine adenosyltransferase II, alpha	5.72	13.42	13	13.52	13.45	12.22	13.25	11.92	12.21
1423538_at	Ntan1	N-terminal Asn amidase	5.72	8.87	9.37	8.88	8.76	7.83	8.42	7.94	7.82
1417571_at	Mpg	N-methylpurine-DNA glycosylase	5.72	7.02	6.74	6.4	6.88	6.01	6.95	5.52	5.47
1453474_at	1300007F04Rik	RIKEN cDNA 1300007F04 gene	5.71	9.19	9.58	8.98	9.21	8.06	8.8	8.24	8.03
1439266_a_at	1500004O14Rik	RIKEN cDNA 1500004O14 gene	5.71	10.18	9.86	9.44	9.39	8.4	9.84	8.77	8.35
1460699_at	Rps27	ribosomal protein S27	5.71	6.23	6.06	5.59	4.95	4.12	5.67	4.64	4.48
1424115_at	Ppp5c	protein phosphatase 5, catalytic subunit	5.71	6.49	6.63	7.65	6.74	5.35	5.39	4.83	4.63
1436757_a_at	Cox6b	cytochrome c oxidase, subunit VIb	5.7	12.73	12.67	12.39	12.08	11.49	13.07	11.7	11.48
1450631_x_at	Defcr6	defensin related cryptdin 6	5.7	4.97	5.16	4.62	4.19	4	5.57	4.09	3.86
1437622_x_at	Mrpl28	mitochondrial ribosomal protein L28	5.69	7.74	7.28	7.36	6.97	6.87	7.21	6.36	6.49
1448564_at	Cib1	calcium and integrin binding 1 (calmyrin)	5.69	7.41	7.06	6.83	6.33	4.61	7.02	5.49	5.11
1425552_at	Hip1r	huntingtin interacting protein 1 related	5.69	8.07	8.17	7.57	7.66	7.6	7.93	6.98	6.79
1424733_at	Gpr105	G protein-coupled receptor 105	5.68	8.49	8.71	8.07	8.97	8.15	7.37	6.87	7.25
1425420_s_at	Lats2	large tumor suppressor 2	5.68	9.43	9.25	9.43	8.42	7.04	9.04	6.72	7.01
1425421_at	Rbbp6	retinoblastoma binding protein 6	5.67	9.54	9.62	9.67	9.46	7.57	9.47	6.48	7.56
1418394_a_at	Cd97	CD97 antigen	5.67	10.3	9.77	10.1	9.51	9.55	10.07	8.74	8.51
1422147_a_at	Pla2g6	phospholipase A2, group VI	5.67	7.23	7.79	7.42	6.62	6.21	7.45	5.26	5.25
1436929_x_at	2810429O05Rik	RIKEN cDNA 2810429O05 gene	5.66	3.56	3.52	2.72	2.93	2.07	2.82	2.63	2.35
1436949_a_at	Tceb2	transcription elongation factor B (SIII), polypeptide 2 (18 kDa, elongin B)	5.66	10.39	10.3	10.18	9.29	8.21	10.57	8.17	7.87
1452939_a_at	1110020B03Rik	RIKEN cDNA 1110020B03 gene	5.65	7.23	7.43	7.67	7.15	5.93	6.93	5.75	6.2
1456107_x_at	Snrp116	U5 small nuclear ribonucleoprotein	5.65	9.48	9.4	9.35	9.39	8.4	9.89	8.15	8.53
1428920_at	Hmg20a	high mobility group 20A	5.65	7.36	7.51	7.66	7.12	6.22	7.37	5.69	6.06
1454615_x_at	Srp14	signal recognition particle 14	5.64	12.95	12.52	12.61	12.43	11.34	12.22	11.59	11.35
1419296_at	Arhgap4	Rho GTPase activating protein 4	5.63	9.68	9.32	9.15	9.57	8.96	9.44	7.94	8.3
1449531_at	Grcb	gene rich cluster, B gene	5.63	7.55	7.93	8.19	6.65	6.94	7.42	6.18	6.28
1416045_a_at	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	5.62	7.72	8.03	7.66	7.8	7.05	7.62	6.82	6.43
1421907_at	Pparbp	peroxisome proliferator activated receptor binding protein	5.62	10.89	11.07	10.49	10.56	8.95	10.03	10.09	9.77
1452596_at	Polr2k	polymerase (RNA) II (DNA directed) polypeptide K	5.62	10.82	10.87	10.48	9.62	9.49	10.85	9.7	9.55
1431782_s_at	Ypel1	yippee-like 1 (Drosophila)	5.62	6.51	5.42	5.43	5.08	3.26	4.43	3.02	3.54
1434213_x_at	Ndufs8	NADH dehydrogenase (ubiquinone) Fe-S protein 8	5.62	8.49	8.63	8.73	7.97	6.85	8.15	6.53	5.81
1438369_x_at	Slc12a6	solute carrier family 12, member 6	5.62	8.39	8.36	8.21	7.98	7.12	7.96	7.2	7.49
1448953_at	Blm	Bloom syndrome homolog (human)	5.61	7.93	8.21	7.15	7.3	7.06	7.71	6.4	6.61
1428528_at	1110007L15Rik	RIKEN cDNA 1110007L15 gene	5.61	9.09	9.41	8.96	8.75	8.42	8.67	8.36	8.07
1428126_a_at	na	LOC382423	5.61	10.44	10.31	10.38	9.59	7.92	9.84	8.47	8.66
1449294_at	Mrps15	mitochondrial ribosomal protein S15	5.6	8.31	8.5	8.25	7.76	7.4	7.81	7.39	7.14
1427743_at	AF061179	NA	5.6	7.61	8.58	7.4	7.32	5.97	8.28	5.9	5.61
1426408_at	1600010O03Rik	RIKEN cDNA 1600010O03 gene	5.59	10.52	10.66	10.11	10.69	7.96	10.32	9.11	9.27
1435193_at	A230050P20Rik	RIKEN cDNA A230050P20 gene	5.59	9.19	8.98	8.8	8.5	7.81	9.06	6.53	7.2
1437508_at	Sp4	trans-acting transcription factor 4	5.59	9.35	9.73	9.01	9.06	8.16	9.26	8.01	8.36
1416127_a_at	Dnpep	aspartyl aminopeptidase	5.59	9.07	9.42	8.84	9.61	8.37	8.4	8.49	8.14
1418851_at	Trim39	tripartite motif protein 39	5.58	9.73	9.73	9.8	9.38	8.24	9.42	7.37	8
1419998_at	C330027C09Rik	RIKEN cDNA C330027C09 gene	5.58	6.36	6.55	6.02	6.67	4.56	6.24	5	4.94
1423110_at	Col1a2	procollagen, type I, alpha 2	5.57	4.6	5.32	3.9	3.63	3.56	4.14	3.63	3.52
1416597_at	Hdgfrp2	hepatoma-derived growth factor, related protein 2	5.57	7.31	7.24	6.68	6.64	7.09	6.41	5.89	6.19
1424936_a_at	Dnahc8	dynein, axonemal, heavy chain 8	5.56	7.88	8.13	7.91	7.9	6.99	7.91	6.8	6.2
1431726_a_at	5530601I19Rik	RIKEN cDNA 5530601I19 gene	5.56	7.75	7.94	7.59	7.72	6.02	6.15	6.26	6.28
1436364_x_at	Nfix	nuclear factor I/X	5.56	9.14	9.4	9.13	8.52	8.39	9.49	8.06	7.92
1421089_a_at	Pinx1	PIN2/TRF1-interacting protein	5.55	6.91	6.72	6.94	6.41	5.55	6.64	5.58	5.47
1423211_at	Nola3	nucleolar protein family A, member 3	5.55	11.73	11.4	11.11	11.15	10.09	10.83	10.63	10.33
1437525_a_at	BB559175	NA	5.55	8.55	8.52	8.38	8.45	7.57	8.29	6.95	7.54
1448497_at	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	5.55	8.39	8.25	7.83	8.3	7.38	7.93	7.38	7.23
1416898_a_at	Irf3	interferon regulatory factor 3	5.55	8.38	8.79	8.52	8.48	7.66	7.93	7.54	7.03
1415913_at	Rps13	ribosomal protein S13	5.55	10.61	10.09	10.33	9.82	8.78	10.1	8.4	8.62
1419538_at	Flt3	FMS-like tyrosine kinase 3	5.54	9.59	9.11	8.41	9.55	8.09	8.23	7.24	6.13
1415699_a_at	Gps1	G protein pathway suppressor 1	5.54	10.7	10.83	10.7	10.21	9.36	10.54	9.51	9.5
1434087_at	Mthfr	5,10-methylenetetrahydrofolate reductase	5.53	8.94	9.22	9.38	8.88	7.59	9.2	7.66	7.62
1453833_a_at	Rnaseh1	ribonuclease H1	5.53	7.42	7.15	7.25	7.97	7.03	7.26	6.47	6.19
1460348_at	Mad2l2	MAD2 mitotic arrest deficient-like 2 (yeast)	5.53	7.17	7.59	7.17	7.12	6.6	6.31	6.46	5.86
1416963_at	Ubadc1	ubiquitin associated domain containing 1	5.51	8.57	8.87	8.35	8.11	7.74	8.53	7.67	7.58
1448189_a_at	Fliih	flightless I homolog (Drosophila)	5.51	9.64	9.92	9.53	9.03	8.66	9.78	8.4	8.44
1452069_a_at	Thap7	THAP domain containing 7	5.51	8.99	9.33	8.82	8.23	7.62	9.36	7.49	7.48
1426417_at	2310034L04Rik	RIKEN cDNA 2310034L04 gene	5.5	9.37	9.02	9.09	8.91	8.55	8.63	7.93	8.49
1433598_at	9430010O03Rik	RIKEN cDNA 9430010O03 gene	5.5	10.81	10.7	10.11	10.3	6.8	9.64	8.96	9.41
1450452_a_at	Narfl	nuclear prelamin A recognition factor-like	5.5	7.04	7.38	6.82	6.59	6.21	7.18	6.04	6
1451731_at	Abca3	ATP-binding cassette, sub-family A (ABC1), member 3	5.5	7.33	7.57	7.17	6.74	6.4	8.44	6.18	6.29
1447965_at	BG066596	NA	5.49	7.97	7.93	7.82	7.56	6.75	7.94	5.08	6.02
1426878_at	2610016F04Rik	RIKEN cDNA 2610016F04 gene	5.49	10.82	10.86	10.56	9.99	8.23	10.42	9.2	8.91
1434627_at	Nrf1	nuclear respiratory factor 1	5.48	9.81	9.57	9.5	9.75	7.94	9.85	7.77	8.34
1460636_at	Map2k2	mitogen activated protein kinase kinase 2	5.47	5.81	6.13	5.71	5.47	4.71	5.6	4.96	4.79
1427162_a_at	Elk4	ELK4, member of ETS oncogene family	5.47	12.98	13.1	12.76	12.49	12.08	13.09	11.73	12.03
1448702_at	1110057H19Rik	RIKEN cDNA 1110057H19 gene	5.47	10.05	10.15	9.67	9.05	8.49	9.52	8.83	8.63
1426829_at	Rxrip110	retinoid X receptor interacting protein 110	5.46	9.07	9.4	9.03	8.86	8.47	9.19	8.11	8.2
1448853_at	Synj2bp	synaptojanin 2 binding protein	5.46	11.35	11.27	11.16	10.9	10.43	11.2	10.04	10.34
1423219_a_at	Mrpl49	mitochondrial ribosomal protein L49	5.46	5.8	6.6	5.65	5.88	5.03	5.36	5.42	5.15
1438563_s_at	Mrps24	mitochondrial ribosomal protein S24	5.46	10.31	9.78	9.39	9.22	7.73	9.85	8.47	8.17
1426431_at	Jag2	jagged 2	5.45	7.77	7.35	7.72	6.93	6.82	7.51	5.49	5.98
1436886_x_at	Xab2	XPA binding protein 2	5.45	9.93	10.04	9.18	9.34	9.32	9.5	7.81	8.29
1418003_at	1190002H23Rik	RIKEN cDNA 1190002H23 gene	5.44	8.73	8.89	8.75	8.18	6.66	8.39	7.12	6.59
1434646_s_at	Sap18	Sin3-associated polypeptide 18	5.44	11.61	11.61	11.29	11.16	9.65	11.54	10.67	10.34
1435275_at	Coxvib2	cytochrome c oxidase subunit VIb, testes-specific	5.44	6.26	6.59	5.47	5.84	4.47	5.59	5.15	5.05
1430290_at	Rps15a	ribosomal protein S15a	5.43	8.23	7.8	7.85	7.28	5.87	7.7	4.8	5.81
1452012_a_at	2610104C07Rik	RIKEN cDNA 2610104C07 gene	5.42	8.53	8.44	8.38	8.57	7.35	7.47	7.51	7.2
1416535_at	Mcrs1	microspherule protein 1	5.42	6.4	6.58	6.81	6.03	5.34	6.11	5.36	5.05
1453207_at	Pcp2	Purkinje cell protein 2 (L7)	5.42	8.79	7.93	7.75	7.07	6.67	8.55	6.31	5.82
AFFX-r2-Ec-bioC-5_at	AFFX-r2-Ec-bioC-5	NA	5.42	11.31	11.21	10.32	9.92	10.15	10.87	9.67	9.88
1456064_at	AI323624	NA	5.42	11.42	11.41	10.99	10.23	9.42	10.87	9.82	9.63
1434212_at	Ndufs8	NADH dehydrogenase (ubiquinone) Fe-S protein 8	5.4	6.71	6.38	6.29	6.01	5.51	6.43	5.13	5.42
1416224_at	Zfp100	zinc finger protein 100	5.4	7.83	8.13	7.95	7.24	7.11	7.5	6.82	6.8
1435067_at	B230208H17Rik	RIKEN cDNA B230208H17 gene	5.4	8.12	8.24	8.15	7.84	6.43	8.53	6.92	6.57
1436567_a_at	Ndufa7	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7 (B14.5a)	5.39	8.36	7.87	7.29	5.79	5.66	8.01	5.98	5.66
1426940_at	BC023957	cDNA sequence BC023957	5.39	9	9.22	9.02	8.96	8.9	9.08	7.78	8.17
1452048_at	Mrpl12	mitochondrial ribosomal protein L12	5.39	9.25	8.81	8.37	8.44	8.3	8.23	8.05	7.66
1420172_at	Myh9	myosin heavy chain IX	5.39	10.7	10.32	9.63	9.91	7.45	10.7	8.15	8.72
1427177_at	Fyco1	FYVE and coiled-coil domain containing 1	5.39	8.9	9.4	8.72	8.84	7.76	9.28	7.57	7.82
1423820_at	1110011K10Rik	RIKEN cDNA 1110011K10 gene	5.38	7.38	7.14	7.3	6.88	6.46	6.7	6.61	5.88
1437901_a_at	Vps41	vacuolar protein sorting 41 (yeast)	5.38	9.49	9.93	9.39	9	7.75	9.69	7.07	7.87
1456136_at	BG067065	NA	5.37	9.71	9.4	9.51	8.91	7	8.52	6.22	7.15
1416269_at	Atp5j2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit f, isoform 2	5.36	9.8	9.59	9.37	8.82	7.95	9.8	8.19	7.81
1436149_at	Cox5b	cytochrome c oxidase, subunit Vb	5.36	9.12	8.56	8.72	8.39	7.38	8.69	7.18	7.28
1452584_at	C920005C14Rik	RIKEN cDNA C920005C14 gene	5.36	9.03	9.16	8.74	8.31	7.92	8.35	8.16	7.88
1428360_x_at	Ndufa7	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7 (B14.5a)	5.36	9.15	9.02	8.85	8.15	7.58	9.54	7.63	7.53
1452674_a_at	Nfkbib	nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, beta	5.36	10.88	11.11	10.98	10.75	9.9	10.9	10	9.58
1436348_at	BB447409	NA	5.36	9.88	10.4	10.04	10.19	8.7	9.61	8.74	9.1
1455236_x_at	Serf2	small EDRK-rich factor 2	5.35	10.59	10.56	10.13	9.48	8.97	10.56	9.24	8.96
1428144_at	1200011O22Rik	RIKEN cDNA 1200011O22 gene	5.34	8.54	8.72	7.6	7.9	7.95	8.13	6.8	7.04
1436956_at	Bace	beta-site APP cleaving enzyme	5.34	8.1	7.93	8.01	7.71	6.05	7.65	6.23	6.68
1432543_a_at	Klf13	Kruppel-like factor 13	5.34	8.92	8.65	8.55	7.32	5.44	9.64	5.74	5.81
1423210_a_at	Nola3	nucleolar protein family A, member 3	5.34	13.32	13.11	12.66	12.81	12.08	13.06	12.19	11.78
1453576_at	4921518A06Rik	RIKEN cDNA 4921518A06 gene	5.33	9.44	9.32	9.17	8.84	7.98	9.69	7.89	8.22
1434379_at	2810410A03Rik	RIKEN cDNA 2810410A03 gene	5.33	7.13	7	6.79	7.15	5.48	6.81	5.2	4.27
1416520_x_at	Rpl36	ribosomal protein L36	5.33	12.86	12.7	12.43	11.72	11.15	13.49	11.27	10.99
1416414_at	Emilin1	elastin microfibril interfacer 1	5.32	8.9	8.96	8.81	7.87	6.63	8.85	6.16	6.63
1448869_a_at	Mrps16	mitochondrial ribosomal protein S16	5.32	8.63	8.54	8.4	7.91	7.32	8.4	7.4	7.14
1425066_a_at	1110061O04Rik	RIKEN cDNA 1110061O04 gene	5.32	8.08	8.47	8.27	8.22	7.39	9	7.21	7.06
1454813_at	1110017O22Rik	RIKEN cDNA 1110017O22 gene	5.32	12.29	12.08	11.9	11.34	10.27	11.9	10.76	10.52
1438511_a_at	1190002H23Rik	RIKEN cDNA 1190002H23 gene	5.32	11.76	11.44	11.51	10.96	10.66	11.52	10.22	10.2
1416417_a_at	Ndufb7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7	5.3	10.13	9.56	9.74	9.32	8.47	9.78	8.22	8.03
1454970_at	1110069M14Rik	RIKEN cDNA 1110069M14 gene	5.3	6.91	6.19	6.56	6.57	5.66	6.36	5.34	5.55
1460206_at	Grasp	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein	5.3	6.12	6.08	6.41	5.52	5.77	5.09	4.33	3.7
1449940_a_at	Eif2b4	eukaryotic translation initiation factor 2B, subunit 4 delta	5.29	9.06	9.59	8.82	8.97	8	8.87	8.12	8.16
1453298_at	Ptpn21	protein tyrosine phosphatase, non-receptor type 21	5.29	6.46	6.2	6.21	6.27	6.07	6.38	4.96	5.4
1454943_a_at	Paxip1	PAX interacting (with transcription-activation domain) protein 1	5.29	9.18	8.76	8.38	8.38	7.55	8.88	7.87	7.62
1434334_at	AI325941	expressed sequence AI325941	5.29	7.46	7.66	7.72	7.24	6.72	7.38	6.59	6.31
1448076_at	Sh2bp1	SH2 domain binding protein 1 (tetratricopeptide repeat containing)	5.29	9.79	9.1	9.31	8.87	6.54	8.55	6.78	7.36
1436301_at	A930019K20Rik	RIKEN cDNA A930019K20 gene	5.28	8.44	8.9	8.57	8.34	6.15	8.11	7.15	7.38
1419238_at	Abca7	ATP-binding cassette, sub-family A (ABC1), member 7	5.28	8.99	8.95	8.95	8.11	7.75	9.01	6.54	7.15
1416910_at	Dnajd1	DnaJ (Hsp40) homolog, subfamily D, member 1	5.27	6.55	5.86	5.65	5.31	5.29	6.03	5.03	4.78
1419297_at	H2-Oa	histocompatibility 2, O region alpha locus	5.27	7.39	7.73	7.38	7.88	6.77	7.22	6.55	6.15
1437844_x_at	Cog1	component of oligomeric golgi complex 1	5.27	8.88	9.05	8.57	8.32	7.92	9.13	7.63	7.94
1449913_at	Zfp2	zinc finger protein 2	5.27	4.84	5.21	4.57	4.2	4.22	4.91	4.05	3.77
1454268_a_at	Cyba	cytochrome b-245, alpha polypeptide	5.27	10.52	10.06	9.79	9.98	8.95	9.18	9.22	8.72
1417181_a_at	Kifap3	kinesin-associated protein 3	5.27	8.71	8.41	7.8	7.07	6.24	8.07	6.88	6.72
1431420_s_at	2610524G07Rik	RIKEN cDNA 2610524G07 gene	5.27	8.28	8.67	8.44	7.76	7.7	7.3	7.39	7.08
1428226_at	1500001L15Rik	RIKEN cDNA 1500001L15 gene	5.26	10.32	10.88	10.49	10.61	8.77	9.35	9.21	9.01
1437046_x_at	Anxa9	annexin A9	5.25	10.22	10.34	10.37	9.92	9.4	10.26	9.16	9.29
1416991_at	Mto1	mitochondrial translation optimization 1 homolog (S. cerevisiae)	5.25	9.47	9.8	9.02	8.93	8.73	9.15	8.2	8.5
1428364_at	Scnm1	sodium channel modifier 1	5.25	7.05	7.59	7.12	7.01	5.58	6.97	5.9	5.46
1418701_at	Arvcf	armadillo repeat gene deleted in velo-cardio-facial syndrome	5.25	7.95	7.68	7.78	6.94	5.8	8.21	5.77	5.64
1420624_a_at	Vamp8	vesicle-associated membrane protein 8	5.25	11.04	11.06	10.86	11.06	9.6	9.97	10.1	9.7
1438009_at	Hist1h2ae	histone 1, H2ae	5.24	8.51	9.09	7.55	7.86	4.53	7.48	5.74	3.92
1418367_x_at	Hist2h2aa1	histone 2, H2aa1	5.24	8.18	8.48	8.31	8.3	6.55	8.07	6.55	5.49
1424879_at	2810008P14Rik	RIKEN cDNA 2810008P14 gene	5.23	6.92	7.05	6.61	6.51	6.77	6.63	5.63	5.86
1416709_a_at	AW552001	expressed sequence AW552001	5.23	8.77	8.57	8.81	8.87	8.04	7.83	7.73	7.68
1419122_at	Mettl1	methyltransferase-like 1	5.22	6.88	7.28	7.31	6.56	5.84	6.62	5.65	5.37
1426138_a_at	Ube2j2	ubiquitin-conjugating enzyme E2, J2 homolog (yeast)	5.22	9.02	9.28	9.09	9.3	8.56	8.32	8.37	8.04
1427064_a_at	AI118201	expressed sequence AI118201	5.22	8.58	8.82	7.97	7.62	7.73	8.85	7.62	7.49
1417720_at	Polr2j	polymerase (RNA) II (DNA directed) polypeptide J	5.22	9.6	8.94	9.27	8.47	7.13	9.09	7.06	6.51
1437044_a_at	Gba	glucosidase, beta; acid	5.21	8.84	9.18	8.79	8.44	8.03	9.02	7.69	7.82
1421019_at	1700021F05Rik	RIKEN cDNA 1700021F05 gene	5.21	8.1	8.09	8.21	7.5	6.9	8.37	6.54	6.65
1424979_at	6530402N02Rik	RIKEN cDNA 6530402N02 gene	5.21	9.01	8.87	8.46	7.96	6.87	8.67	7.35	7.6
1439377_x_at	Elovl1	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1	5.2	8.92	8.69	8.74	9.16	8.07	8.86	7.89	7.79
1438755_at	BB327213	NA	5.2	6.84	7.09	6.82	6.81	4.75	7.3	4.58	5.36
1426618_a_at	4930467B06Rik	RIKEN cDNA 4930467B06 gene	5.2	7.55	8.03	7.58	7.35	6.89	7.87	6.39	6.34
1417391_a_at	Il16	interleukin 16	5.19	7.93	8.02	7.51	7.98	7.08	7.62	6.74	6.28
1423539_at	Pms2	postmeiotic segregation increased 2 (S. cerevisiae)	5.19	6.62	7.15	6.04	6.56	5.58	5.95	5.65	5.23
1422821_s_at	Stard5	StAR-related lipid transfer (START) domain containing 5	5.18	7.56	7.78	6.82	7.36	6.42	7.23	6.45	6.46
1426690_a_at	Srebf1	sterol regulatory element binding factor 1	5.18	9.65	9.87	9.53	8.6	7.43	10.22	7.54	7.67
1450780_s_at	Hmga2	high mobility group AT-hook 2	5.18	9.11	9.58	8.35	8.59	7.6	8.72	7.35	7.81
1417323_at	5430413I02Ri	RIKEN cDNA 5430413I02 gene	5.17	6.44	7.32	6.3	6.08	4.83	6.77	4.43	4.88
1450045_at	Srrm1	serine/arginine repetitive matrix 1	5.16	9.3	9.42	9.53	9.18	7.56	9.34	7.13	7.81
1455749_x_at	Ndufa7	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7 (B14.5a)	5.15	8.24	7.76	7.44	6.48	6.1	8.23	6.16	5.73
1426129_at	Brms1	breast cancer metastasis-suppressor 1	5.13	7.91	8.52	7.73	7.84	7.32	7.97	6.73	6.79
1420852_a_at	B3gnt1	UDP-GlcNAc	5.13	7.49	7.88	6.52	6.73	4.88	7.19	6.49	6.29
1425072_at	Skp2	S-phase kinase-associated protein 2 (p45)	5.12	8.45	8.16	7.84	7.91	6.52	7.79	5.96	6.86
1448643_at	1110003H09Rik	RIKEN cDNA 1110003H09 gene	5.12	9.63	9.59	9.51	9.1	7.35	8.92	7.81	7.1
1422759_a_at	Xpo6	exportin 6	5.12	8.11	8.36	7.75	8.14	7.22	7.98	7.08	7.22
1417562_at	Eif4ebp1	eukaryotic translation initiation factor 4E binding protein 1	5.12	10.18	9.88	10.03	9.71	8.63	9.44	8.47	8.88
1426525_at	Arid2	AT rich interactive domain 2 (Arid-rfx like)	5.11	11	11.42	10.82	10.84	10.31	11.18	9.96	10.21
1438974_x_at	Pitpnm	phosphatidylinositol membrane-associated	5.11	9.88	10.14	9.6	9.15	8.68	10.24	7.65	8.24
1438064_at	Nsep1	nuclease sensitive element binding protein 1	5.11	8.29	8.53	8.58	8.11	7.25	8.5	7.06	7.24
1434340_at	na	similar to 1110020P15Rik protein	5.11	6.4	6.55	5.99	4.94	4.83	6.07	5.18	4.85
1418658_at	2410005O16Rik	RIKEN cDNA 2410005O16 gene	5.1	7.71	8.09	8.1	7.3	6.62	7.36	6.5	6.13
AFFX-r2-Ec-bioB-5_at	AFFX-r2-Ec-bioB-5	NA	5.09	10.49	10.27	9.61	9.29	9.47	9.69	8.76	9.03
1450079_at	Nrk	Nik related kinase	5.09	8.81	8.14	8.6	7.91	6.89	8.17	6.53	6.36
1416439_at	2410015N17Rik	RIKEN cDNA 2410015N17 gene	5.09	9.4	9.04	8.53	8.8	7.45	8.47	8.07	7.6
1451305_at	1110014P06Rik	RIKEN cDNA 1110014P06 gene	5.09	5.29	5.13	5.57	5.16	4.09	4.12	3.81	4.04
1436730_at	Gpsm2	G-protein signalling modulator 2 (AGS3-like, C. elegans)	5.09	7.64	7.2	7.21	6.8	6.16	6.08	5.73	6.53
AFFX-18SRNAMur/X00686_5_at	AFFX-18SRNAMur/X00686_5	NA	5.08	11.09	10.92	11.4	8.53	5.68	9.72	5.77	6.16
1436416_x_at	Fxc1	fractured callus expressed transcript 1	5.08	7.2	7.3	6.79	6.46	5.31	6.76	6.03	5.55
1417574_at	Cxcl12	chemokine (C-X-C motif) ligand 12	5.08	5.04	5.13	3.95	3.88	3.58	4.42	3.47	3.77
1448675_at	D1Ertd161e	DNA segment, Chr 1, ERATO Doi 161, expressed	5.08	6.46	7.31	7.01	6.96	6.07	6.58	5.44	5.87
1449870_a_at	Atp6v0a2	ATPase, H+ transporting, lysosomal V0 subunit a isoform 2	5.07	6.52	7.09	6.35	6.39	5.46	6.15	5.12	5.52
1423292_a_at	Prx	periaxin	5.07	7.23	7.57	7.14	6.61	5.88	7.09	5.98	5.92
1416089_at	Rps15	ribosomal protein S15	5.06	12.05	12.19	12.24	11.01	9.03	12.74	9.25	8.82
1416495_s_at	Ndufs5	NADH dehydrogenase (ubiquinone) Fe-S protein 5	5.06	9.56	9.23	9.45	8.57	7.45	9.76	7.25	7.2
1423656_x_at	1500010J02Rik	RIKEN cDNA 1500010J02 gene	5.06	8.08	8.21	7.78	7.4	7.71	8.16	6.82	6.38
1418006_at	5830416A07Rik	RIKEN cDNA 5830416A07 gene	5.06	8.58	8.36	8.77	8.34	5.91	9.51	6.92	6.52
1454771_at	Cpsf2	cleavage and polyadenylation specific factor 2	5.05	6.85	7.47	6.7	5.8	5.54	6.14	5.57	5.37
1417313_at	Lsm7	LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)	5.05	10.61	10.06	10.02	10.19	9.13	9.7	9.19	9.08
1454781_x_at	Commd9	COMM domain containing 9	5.05	6.15	6.47	5.88	6.26	4.57	5.69	4.71	5.12
1437649_x_at	Ppib	peptidylprolyl isomerase B	5.04	12.55	12.71	12.83	12.34	11.06	12.93	11.35	11.11
1424662_at	4933435E07Rik	RIKEN cDNA 4933435E07 gene	5.04	10.14	10.27	10	10.02	8.89	10.2	8.71	9.25
1430421_a_at	MGC18837	hypothetical protein MGC18837	5.04	7.63	7.98	8.05	7.51	6.07	7.59	6.56	6.4
1456109_a_at	Mrps15	mitochondrial ribosomal protein S15	5.03	9.87	9.88	10.18	9.31	8.42	9.47	8.78	8.62
1457379_at	Pik4ca	phosphatidylinositol 4-kinase, catalytic, alpha polypeptide	5.02	6.77	7.38	7.31	6.65	4.83	6.96	5.13	5.01
1434914_at	D9Bwg0185e	DNA segment, Chr 9, Brigham & Womens Genetics 0185 expressed	5.01	8.66	8.84	8.6	8.58	7.72	8.67	7.33	7.84
1416182_at	Apba3	amyloid beta (A4) precursor protein-binding, family A, member 3	5.01	7.6	7.49	7.43	6.94	6.7	7.32	6.11	6.49
1452144_a_at	Mrpl44	mitochondrial ribosomal protein L44	5.01	8.88	9.05	8.94	9.08	7.7	8.75	7.83	7.31
1415733_a_at	1110019J04Rik	RIKEN cDNA 1110019J04 gene	5.01	8.98	8.72	8.76	8.05	6.72	8.66	7.17	7.01
1455826_a_at	Bace	beta-site APP cleaving enzyme	5	9.93	10.29	10.25	10.24	9.15	10.55	8.49	8.93
1427469_at	Helz	helicase with zinc finger domain	5	8.91	9.51	9.04	8.28	7.15	9.84	6.85	6.93
1455990_at	Kif23	kinesin family member 23	5	8.35	8.74	8.32	8.05	7.65	8.24	7.3	6.69
1449877_s_at	Kifc1	kinesin family member C1	4.99	5.51	5.95	5.31	5.38	4.65	5.37	4.65	4.26
1448245_at	Lamr1	laminin receptor 1 (ribosomal protein SA)	4.99	13.76	14.12	13.92	13.73	12.46	13.81	12.81	12.38
1437043_a_at	1110012M11Rik	RIKEN cDNA 1110012M11 gene	4.99	8.39	8.07	8.22	7.96	7.4	7.95	6.71	7.2
1417883_at	Gstt2	glutathione S-transferase, theta 2	4.98	7.53	7.76	7.69	8.06	6.95	7.1	6.88	6.57
