RefSeq	Definition	Gene ID	Symbol	Name	Synonyms	Chr	Fold Change	p Value	Cluster Id
NM_000723	Homo sapiens calcium channel, voltage-dependent, beta 1 subunit (CACNB1), transcript variant 1, mRNA.	782	CACNB1	calcium channel, voltage-dependent, beta 1 subunit	CAB1|CACNLB1|CCHLB1|MGC41896	17	1.082	0.0000233	1
NM_003215	Homo sapiens tec protein tyrosine kinase (TEC), mRNA.	7006	TEC	tec protein tyrosine kinase	MGC126760|MGC126762|PSCTK4	4	1.082	0.0000391	1
NM_001047	Homo sapiens steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1) (SRD5A1), mRNA.	6715	SRD5A1	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	-	5	1.081	0.0000713	1
NM_000276	Homo sapiens oculocerebrorenal syndrome of Lowe (OCRL), transcript variant a, mRNA.	4952	OCRL	oculocerebrorenal syndrome of Lowe	INPP5F|LOCR|NPHL2|OCRL1	X	1.081	0.000284	1
NM_001587	Homo sapiens oculocerebrorenal syndrome of Lowe (OCRL), transcript variant b, mRNA.	4952	OCRL	oculocerebrorenal syndrome of Lowe	INPP5F|LOCR|NPHL2|OCRL1	X	1.081	0.000284	1
NM_003975	Homo sapiens SH2 domain protein 2A (SH2D2A), mRNA.	9047	SH2D2A	SH2 domain protein 2A	F2771|TSAd	1	1.079	0.000432	1
NM_000842	Homo sapiens glutamate receptor, metabotropic 5 (GRM5), mRNA.	2915	GRM5	glutamate receptor, metabotropic 5	GPRC1E|MGLUR5|mGlu5	11	1.079	0.000693	1
NM_017649	Homo sapiens cyclin M2 (CNNM2), transcript variant 1, mRNA.	54805	CNNM2	cyclin M2	ACDP2	10	1.078	0.0000979	1
NM_199076	Homo sapiens cyclin M2 (CNNM2), transcript variant 2, mRNA.	54805	CNNM2	cyclin M2	ACDP2	10	1.078	0.0000979	1
NM_000617	Homo sapiens solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2 (SLC11A2), mRNA.	4891	SLC11A2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	DCT1|DMT1|FLJ37416|NRAMP2	12	1.078	0.00086	1
NM_004304	Homo sapiens anaplastic lymphoma receptor tyrosine kinase (ALK), mRNA.	238	ALK	anaplastic lymphoma receptor tyrosine kinase	CD246|Ki-1|TFG/ALK	2	1.076	0.000546	1
NM_000401	Homo sapiens exostoses (multiple) 2 (EXT2), transcript variant 1, mRNA.	2132	EXT2	exostoses (multiple) 2	SOTV	11	1.075	0.0000329	1
NM_207122	Homo sapiens exostoses (multiple) 2 (EXT2), transcript variant 2, mRNA.	2132	EXT2	exostoses (multiple) 2	SOTV	11	1.075	0.0000329	1
NM_024087	Homo sapiens ankyrin repeat and SOCS box-containing 9 (ASB9), transcript variant 2, mRNA.	140462	ASB9	ankyrin repeat and SOCS box-containing 9	DKFZp564L0862|FLJ20636|MGC4954	X	1.075	0.00087	1
NM_000577	Homo sapiens interleukin 1 receptor antagonist (IL1RN), transcript variant 3, mRNA.	3557	IL1RN	interleukin 1 receptor antagonist	ICIL-1RA|IL-1ra3|IL1F3|IL1RA|IRAP|MGC10430	2	1.073	0.000177	1
NM_173841	Homo sapiens interleukin 1 receptor antagonist (IL1RN), transcript variant 2, mRNA.	3557	IL1RN	interleukin 1 receptor antagonist	ICIL-1RA|IL-1ra3|IL1F3|IL1RA|IRAP|MGC10430	2	1.073	0.000177	1
NM_173842	Homo sapiens interleukin 1 receptor antagonist (IL1RN), transcript variant 1, mRNA.	3557	IL1RN	interleukin 1 receptor antagonist	ICIL-1RA|IL-1ra3|IL1F3|IL1RA|IRAP|MGC10430	2	1.073	0.000177	1
NM_016543	Homo sapiens sialic acid binding Ig-like lectin 7 (SIGLEC7), transcript variant 2, mRNA.	27036	SIGLEC7	sialic acid binding Ig-like lectin 7	AIRM1|CD328|CDw328|D-siglec|QA79|SIGLEC-7|p75|p75/AIRM1	19	1.072	0.000193	1
NM_001611	Homo sapiens acid phosphatase 5, tartrate resistant (ACP5), transcript variant 4, mRNA.	54	ACP5	acid phosphatase 5, tartrate resistant	MGC117378|TRAP	19	1.072	0.0000232	1
NM_005368	Homo sapiens myoglobin (MB), transcript variant 1, mRNA.	4151	MB	myoglobin	MGC13548|PVALB	22	1.071	0.0000471	1
NM_203377	Homo sapiens myoglobin (MB), transcript variant 2, mRNA.	4151	MB	myoglobin	MGC13548|PVALB	22	1.071	0.0000471	1
NM_203378	Homo sapiens myoglobin (MB), transcript variant 3, mRNA.	4151	MB	myoglobin	MGC13548|PVALB	22	1.071	0.0000471	1
NM_002986	Homo sapiens chemokine (C-C motif) ligand 11 (CCL11), mRNA.	6356	CCL11	chemokine (C-C motif) ligand 11	MGC22554|SCYA11	17	1.068	0.0000159	1
NM_001429	Homo sapiens E1A binding protein p300 (EP300), mRNA.	2033	EP300	E1A binding protein p300	KAT3B|p300	22	1.067	0.000183	1
NM_003451	Homo sapiens zinc finger protein 177 (ZNF177), mRNA.	7730	ZNF177	zinc finger protein 177	PIGX	19	1.066	0.000972	1
NM_003179	Homo sapiens synaptophysin (SYP), mRNA.	6855	SYP	synaptophysin	-	X	1.066	0.0000387	1
NM_001503	Homo sapiens glycosylphosphatidylinositol specific phospholipase D1 (GPLD1), transcript variant 1, mRNA.	2822	GPLD1	glycosylphosphatidylinositol specific phospholipase D1	GPIPLD|GPIPLDM|MGC22590|PIGPLD|PIGPLD1	6	1.065	0.000635	1
NM_001557	Homo sapiens interleukin 8 receptor, beta (IL8RB), mRNA.	3579	IL8RB	interleukin 8 receptor, beta	CD182|CDw128b|CMKAR2|CXCR2|IL8R2|IL8RA	2	1.065	0.000683	1
NM_003455	Homo sapiens zinc finger protein 202 (ZNF202), mRNA.	7753	ZNF202	zinc finger protein 202	ZKSCAN10	11	1.064	0.000404	1
NM_001031739	Homo sapiens ankyrin repeat and SOCS box-containing 9 (ASB9), transcript variant 1, mRNA.	140462	ASB9	ankyrin repeat and SOCS box-containing 9	DKFZp564L0862|FLJ20636|MGC4954	X	1.063	0.000696	1
NM_000141	Homo sapiens fibroblast growth factor receptor 2 (FGFR2), transcript variant 1, mRNA.	2263	FGFR2	fibroblast growth factor receptor 2	BEK|BFR-1|CD332|CEK3|CFD1|ECT1|FLJ98662|JWS|K-SAM|KGFR|TK14|TK25	10	1.063	0.00025	1
NM_022969							1.063	0.00025	1
NM_022970	Homo sapiens fibroblast growth factor receptor 2 (FGFR2), transcript variant 2, mRNA.	2263	FGFR2	fibroblast growth factor receptor 2	BEK|BFR-1|CD332|CEK3|CFD1|ECT1|FLJ98662|JWS|K-SAM|KGFR|TK14|TK25	10	1.063	0.00025	1
NM_022972							1.063	0.00025	1
NM_023028							1.063	0.00025	1
NM_023029							1.063	0.00025	1
NM_023030							1.063	0.00025	1
NM_023031							1.063	0.00025	1
NM_015206	Homo sapiens KIAA1024 (KIAA1024), mRNA.	23251	KIAA1024	KIAA1024	-	15	1.062	0.00068	1
NM_053056	Homo sapiens cyclin D1 (CCND1), mRNA.	595	CCND1	cyclin D1	BCL1|D11S287E|PRAD1|U21B31	11	1.061	0.0000838	1
NM_001004196	Homo sapiens CD200 molecule (CD200), transcript variant 2, mRNA.	4345	CD200	CD200 molecule	MOX1|MOX2|MRC|OX-2	3	1.061	0.000921	1
NM_001004197							1.061	0.000921	1
NM_005944	Homo sapiens CD200 molecule (CD200), transcript variant 1, mRNA.	4345	CD200	CD200 molecule	MOX1|MOX2|MRC|OX-2	3	1.061	0.000921	1
NM_002469	Homo sapiens myogenic factor 6 (herculin) (MYF6), mRNA.	4618	MYF6	myogenic factor 6 (herculin)	MRF4|bHLHc4	12	1.059	0.000212	1
NM_001311	Homo sapiens cysteine-rich protein 1 (intestinal) (CRIP1), mRNA.	1396	CRIP1	cysteine-rich protein 1 (intestinal)	CRHP|CRIP|CRP1|FLJ40971	14	1.059	0.000185	1
NM_000145	Homo sapiens follicle stimulating hormone receptor (FSHR), transcript variant 1, mRNA.	2492	FSHR	follicle stimulating hormone receptor	FSHRO|LGR1|MGC141667|MGC141668|ODG1	2	1.059	0.000561	1
NM_181446	Homo sapiens follicle stimulating hormone receptor (FSHR), transcript variant 2, mRNA.	2492	FSHR	follicle stimulating hormone receptor	FSHRO|LGR1|MGC141667|MGC141668|ODG1	2	1.059	0.000561	1
NM_021958	Homo sapiens H2.0-like homeobox (HLX), mRNA.	3142	HLX	H2.0-like homeobox	HB24|HLX1	1	1.058	0.000506	1
NM_007249	Homo sapiens Kruppel-like factor 12 (KLF12), mRNA.	11278	KLF12	Kruppel-like factor 12	AP-2rep|AP2REP|HSPC122	13	1.056	0.000000214	1
NM_001263	Homo sapiens CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1 (CDS1), mRNA.	1040	CDS1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1	CDS	4	1.055	0.000376	1
NM_004218	Homo sapiens RAB11B, member RAS oncogene family (RAB11B), mRNA.	9230	RAB11B	RAB11B, member RAS oncogene family	H-YPT3|MGC133246	19	1.055	0.0000345	1
NM_000692	Homo sapiens aldehyde dehydrogenase 1 family, member B1 (ALDH1B1), nuclear gene encoding mitochondrial protein, mRNA.	219	ALDH1B1	aldehyde dehydrogenase 1 family, member B1	ALDH5|ALDHX|MGC2230	9	1.053	0.000254	1
NM_002036	Homo sapiens Duffy blood group, chemokine receptor (DARC), transcript variant 2, mRNA.	2532	DARC	Duffy blood group, chemokine receptor	CCBP1|CD234|Dfy|FY|GPD|GpFy|WBCQ1	1	1.052	0.000825	1
NM_145160	Homo sapiens mitogen-activated protein kinase kinase 5 (MAP2K5), transcript variant A, mRNA.	5607	MAP2K5	mitogen-activated protein kinase kinase 5	HsT17454|MAPKK5|MEK5|PRKMK5	15	1.05	0.000207	1
NM_145162							1.05	0.000207	1
NM_033201	Homo sapiens chromosome 16 open reading frame 45 (C16orf45), mRNA.	89927	C16orf45	chromosome 16 open reading frame 45	FLJ32618	16	1.048	0.000234	1
NM_002881	Homo sapiens v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein) (RALB), mRNA.	5899	RALB	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	-	2	1.048	0.000134	1
NM_001734	Homo sapiens complement component 1, s subcomponent (C1S), transcript variant 1, mRNA.	716	C1S	complement component 1, s subcomponent	FLJ44757	12	1.046	0.00018	1
NM_201442	Homo sapiens complement component 1, s subcomponent (C1S), transcript variant 2, mRNA.	716	C1S	complement component 1, s subcomponent	FLJ44757	12	1.046	0.00018	1
NM_001836	Homo sapiens chymase 1, mast cell (CMA1), mRNA.	1215	CMA1	chymase 1, mast cell	CYH|MCT1|MGC119890|MGC119891|chymase	14	1.043	0.000246	1
NM_001008541	Homo sapiens MAX interactor 1 (MXI1), transcript variant 3, mRNA.	4601	MXI1	MAX interactor 1	MAD2|MGC43220|MXD2|MXI|bHLHc11	10	1.042	0.000111	1
NM_005962	Homo sapiens MAX interactor 1 (MXI1), transcript variant 1, mRNA.	4601	MXI1	MAX interactor 1	MAD2|MGC43220|MXD2|MXI|bHLHc11	10	1.042	0.0000722	1
NM_130439	Homo sapiens MAX interactor 1 (MXI1), transcript variant 2, mRNA.	4601	MXI1	MAX interactor 1	MAD2|MGC43220|MXD2|MXI|bHLHc11	10	1.042	0.0000722	1
NM_007261	Homo sapiens CD300a molecule (CD300A), mRNA.	11314	CD300A	CD300a molecule	CMRF-35-H9|CMRF-35H|CMRF35H|CMRF35H9|IGSF12|IRC1|IRC2|IRp60	17	1.035	0.000877	1
NM_012070							1.022	0.000601	1
NM_139322	Homo sapiens attractin (ATRN), transcript variant 2, mRNA.	8455	ATRN	attractin	DPPT-L|KIAA0548|MGC126754|MGCA	20	1.022	0.000601	1
NM_000278	Homo sapiens paired box 2 (PAX2), transcript variant b, mRNA.	5076	PAX2	paired box 2	-	10	1.02	0.000808	1
NM_003989	Homo sapiens paired box 2 (PAX2), transcript variant d, mRNA.	5076	PAX2	paired box 2	-	10	1.02	0.000808	1
NM_002610	Homo sapiens pyruvate dehydrogenase kinase, isozyme 1 (PDK1), nuclear gene encoding mitochondrial protein, mRNA.	5163	PDK1	pyruvate dehydrogenase kinase, isozyme 1	-	2	0.976	0.0000516	2
NM_003688	Homo sapiens calcium/calmodulin-dependent serine protein kinase (MAGUK family) (CASK), transcript variant 1, mRNA.	8573	CASK	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	CAGH39|CMG|FLJ22219|FLJ31914|LIN2|MICPCH|TNRC8	X	0.968	0.000407	2
NM_014957	Homo sapiens DENN/MADD domain containing 3 (DENND3), mRNA.	22898	DENND3	DENN/MADD domain containing 3	KIAA0870	8	0.964	0.000656	2
NM_004491	Homo sapiens glucocorticoid receptor DNA binding factor 1 (GRLF1), mRNA.	2909	GRLF1	glucocorticoid receptor DNA binding factor 1	GRF-1|KIAA1722|MGC10745|P190-A|P190A|p190RhoGAP	19	0.963	0.000087	2
NM_014786	Homo sapiens Rho guanine nucleotide exchange factor (GEF) 17 (ARHGEF17), mRNA.	9828	ARHGEF17	Rho guanine nucleotide exchange factor (GEF) 17	FLJ90019|KIAA0337|P164RHOGEF|TEM4|p164-RhoGEF	11	0.962	0.00031	2
NM_002360	Homo sapiens v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian) (MAFK), mRNA.	7975	MAFK	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)	FLJ32205|MGC71717|NFE2U|P18	7	0.96	0.000948	2
NM_004606	Homo sapiens TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa (TAF1), transcript variant 1, mRNA.	6872	TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	BA2R|CCG1|CCGS|DYT3|KAT4|N-TAF1|NSCL2|OF|P250|TAF2A|TAFII250	X	0.957	0.000174	2
NM_138923	Homo sapiens TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa (TAF1), transcript variant 2, mRNA.	6872	TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	BA2R|CCG1|CCGS|DYT3|KAT4|N-TAF1|NSCL2|OF|P250|TAF2A|TAFII250	X	0.957	0.000174	2
NM_014871	Homo sapiens PAN2 polyA specific ribonuclease subunit homolog (S. cerevisiae) (PAN2), transcript variant 1, mRNA.	9924	PAN2	PAN2 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)	FLJ39360|KIAA0710|USP52|hPAN2	12	0.956	0.0000318	2
NM_001009932	Homo sapiens deoxyribonuclease I-like 1 (DNASE1L1), transcript variant 2, mRNA.	1774	DNASE1L1	deoxyribonuclease I-like 1	DNAS1L1|DNASEX|DNL1L|XIB	X	0.955	0.0000169	2
NM_001009933	Homo sapiens deoxyribonuclease I-like 1 (DNASE1L1), transcript variant 3, mRNA.	1774	DNASE1L1	deoxyribonuclease I-like 1	DNAS1L1|DNASEX|DNL1L|XIB	X	0.955	0.0000169	2
NM_001009934	Homo sapiens deoxyribonuclease I-like 1 (DNASE1L1), transcript variant 4, mRNA.	1774	DNASE1L1	deoxyribonuclease I-like 1	DNAS1L1|DNASEX|DNL1L|XIB	X	0.955	0.0000169	2
NM_006730	Homo sapiens deoxyribonuclease I-like 1 (DNASE1L1), transcript variant 1, mRNA.	1774	DNASE1L1	deoxyribonuclease I-like 1	DNAS1L1|DNASEX|DNL1L|XIB	X	0.955	0.0000169	2
NM_000288	Homo sapiens peroxisomal biogenesis factor 7 (PEX7), mRNA.	5191	PEX7	peroxisomal biogenesis factor 7	PTS2R|RCDP1|RD	6	0.953	0.000495	2
NM_003747	Homo sapiens tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase (TNKS), mRNA.	8658	TNKS	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase	PARP-5a|PARP5A|PARPL|TIN1|TINF1|TNKS1	8	0.952	0.0000173	2
NM_000443	Homo sapiens ATP-binding cassette, sub-family B (MDR/TAP), member 4 (ABCB4), transcript variant A, mRNA.	5244	ABCB4	ATP-binding cassette, sub-family B (MDR/TAP), member 4	ABC21|GBD1|MDR2|MDR2/3|MDR3|PFIC-3|PGY3	7	0.951	0.0000791	2
NM_018849	Homo sapiens ATP-binding cassette, sub-family B (MDR/TAP), member 4 (ABCB4), transcript variant B, mRNA.	5244	ABCB4	ATP-binding cassette, sub-family B (MDR/TAP), member 4	ABC21|GBD1|MDR2|MDR2/3|MDR3|PFIC-3|PGY3	7	0.951	0.0000791	2
NM_018850	Homo sapiens ATP-binding cassette, sub-family B (MDR/TAP), member 4 (ABCB4), transcript variant C, mRNA.	5244	ABCB4	ATP-binding cassette, sub-family B (MDR/TAP), member 4	ABC21|GBD1|MDR2|MDR2/3|MDR3|PFIC-3|PGY3	7	0.951	0.0000791	2
NM_001566	Homo sapiens inositol polyphosphate-4-phosphatase, type I, 107kDa (INPP4A), transcript variant b, mRNA.	3631	INPP4A	inositol polyphosphate-4-phosphatase, type I, 107kDa	INPP4	2	0.95	0.0000339	2
NM_003522	Homo sapiens histone cluster 1, H2bf (HIST1H2BF), mRNA.	8343	HIST1H2BF	histone cluster 1, H2bf	H2B/g|H2BFG	6	0.948	0.000243	2
NM_139266	Homo sapiens signal transducer and activator of transcription 1, 91kDa (STAT1), transcript variant beta, mRNA.	6772	STAT1	signal transducer and activator of transcription 1, 91kDa	DKFZp686B04100|ISGF-3|STAT91	2	0.945	0.000949	2
NM_019900	Homo sapiens ATP-binding cassette, sub-family C (CFTR/MRP), member 1 (ABCC1), transcript variant 5, mRNA.	4363	ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	ABC29|ABCC|DKFZp686N04233|DKFZp781G125|GS-X|MRP|MRP1	16	0.944	0.000000136	2
NM_007101	Homo sapiens sarcosine dehydrogenase (SARDH), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	1757	SARDH	sarcosine dehydrogenase	DMGDHL1|FLJ36475|SAR|SARD|SDH	9	0.943	0.000211	2
NM_004996	Homo sapiens ATP-binding cassette, sub-family C (CFTR/MRP), member 1 (ABCC1), transcript variant 1, mRNA.	4363	ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	ABC29|ABCC|DKFZp686N04233|DKFZp781G125|GS-X|MRP|MRP1	16	0.942	0.000000459	2
NM_019862	Homo sapiens ATP-binding cassette, sub-family C (CFTR/MRP), member 1 (ABCC1), transcript variant 2, mRNA.	4363	ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	ABC29|ABCC|DKFZp686N04233|DKFZp781G125|GS-X|MRP|MRP1	16	0.942	0.000000459	2
NM_019898	Homo sapiens ATP-binding cassette, sub-family C (CFTR/MRP), member 1 (ABCC1), transcript variant 3, mRNA.	4363	ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	ABC29|ABCC|DKFZp686N04233|DKFZp781G125|GS-X|MRP|MRP1	16	0.942	0.000000459	2
NM_019899	Homo sapiens ATP-binding cassette, sub-family C (CFTR/MRP), member 1 (ABCC1), transcript variant 4, mRNA.	4363	ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	ABC29|ABCC|DKFZp686N04233|DKFZp781G125|GS-X|MRP|MRP1	16	0.942	0.000000459	2
NM_019901							0.942	0.000000459	2
NM_019902							0.942	0.000000459	2
NM_144570	Homo sapiens hematological and neurological expressed 1-like (HN1L), mRNA.	90861	HN1L	hematological and neurological expressed 1-like	C16orf34|FLJ13092|KIAA1426|L11	16	0.937	0.000856	2
NM_015884	Homo sapiens membrane-bound transcription factor peptidase, site 2 (MBTPS2), mRNA.	51360	MBTPS2	membrane-bound transcription factor peptidase, site 2	FLJ32174|S2P	X	0.936	0.0000222	2
NM_145231	Homo sapiens chromosome 14 open reading frame 143 (C14orf143), mRNA.	90141	C14orf143	chromosome 14 open reading frame 143	DKFZp547I1415|FLJ51529	14	0.936	0.000000137	2
NM_017512	Homo sapiens enolase superfamily member 1 (ENOSF1), transcript variant 1, mRNA.	55556	ENOSF1	enolase superfamily member 1	HSRTSBETA|RTS|TYMSAS	18	0.935	0.000937	2
NM_058241	Homo sapiens cyclin T2 (CCNT2), transcript variant b, mRNA.	905	CCNT2	cyclin T2	FLJ90560|MGC134840	2	0.933	0.000898	2
NM_006785	Homo sapiens mucosa associated lymphoid tissue lymphoma translocation gene 1 (MALT1), transcript variant 1, mRNA.	10892	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	DKFZp434L132|MLT|MLT1	18	0.933	0.000846	2
NM_173844	Homo sapiens mucosa associated lymphoid tissue lymphoma translocation gene 1 (MALT1), transcript variant 2, mRNA.	10892	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	DKFZp434L132|MLT|MLT1	18	0.933	0.000846	2
NM_001009811	Homo sapiens 5-azacytidine induced 1 (AZI1), transcript variant 2, mRNA.	22994	AZI1	5-azacytidine induced 1	AZ1|Cep131	17	0.931	0.0000552	2
NM_014984	Homo sapiens 5-azacytidine induced 1 (AZI1), transcript variant 1, mRNA.	22994	AZI1	5-azacytidine induced 1	AZ1|Cep131	17	0.931	0.0000552	2
NM_001564	Homo sapiens inhibitor of growth family, member 2 (ING2), mRNA.	3622	ING2	inhibitor of growth family, member 2	ING1L|p33ING2	4	0.931	0.000543	2
NM_003629	Homo sapiens phosphoinositide-3-kinase, regulatory subunit 3 (gamma) (PIK3R3), transcript variant 1, mRNA.	8503	PIK3R3	phosphoinositide-3-kinase, regulatory subunit 3 (gamma)	DKFZp686P05226|FLJ41892|p55|p55-GAMMA	1	0.93	0.0000283	2
NM_012262	Homo sapiens heparan sulfate 2-O-sulfotransferase 1 (HS2ST1), transcript variant 1, mRNA.	9653	HS2ST1	heparan sulfate 2-O-sulfotransferase 1	FLJ11317|KIAA0448|MGC131986|dJ604K5.2	1	0.929	0.000738	2
NM_005909	Homo sapiens microtubule-associated protein 1B (MAP1B), mRNA.	4131	MAP1B	microtubule-associated protein 1B	DKFZp686E1099|DKFZp686F1345|FLJ38954|FUTSCH|MAP5	5	0.929	0.0000888	2
NM_032010							0.929	0.0000888	2
NM_004027	Homo sapiens inositol polyphosphate-4-phosphatase, type I, 107kDa (INPP4A), transcript variant a, mRNA.	3631	INPP4A	inositol polyphosphate-4-phosphatase, type I, 107kDa	INPP4	2	0.928	0.000187	2
NM_001009880	Homo sapiens chromosome 22 open reading frame 9 (C22orf9), transcript variant 2, mRNA.	23313	C22orf9	chromosome 22 open reading frame 9	-	22	0.927	0.000286	2
NM_015264	Homo sapiens chromosome 22 open reading frame 9 (C22orf9), transcript variant 1, mRNA.	23313	C22orf9	chromosome 22 open reading frame 9	-	22	0.927	0.000286	2
NM_006578	Homo sapiens guanine nucleotide binding protein (G protein), beta 5 (GNB5), transcript variant 1, mRNA.	10681	GNB5	guanine nucleotide binding protein (G protein), beta 5	FLJ37457|FLJ43714|GB5	15	0.927	0.000514	2
NM_016194	Homo sapiens guanine nucleotide binding protein (G protein), beta 5 (GNB5), transcript variant 2, mRNA.	10681	GNB5	guanine nucleotide binding protein (G protein), beta 5	FLJ37457|FLJ43714|GB5	15	0.927	0.000514	2
NM_005065	Homo sapiens sel-1 suppressor of lin-12-like (C. elegans) (SEL1L), mRNA.	6400	SEL1L	sel-1 suppressor of lin-12-like (C. elegans)	IBD2|PRO1063|SEL1-LIKE	14	0.927	0.000324	2
NM_033355	Homo sapiens caspase 8, apoptosis-related cysteine peptidase (CASP8), transcript variant B, mRNA.	841	CASP8	caspase 8, apoptosis-related cysteine peptidase	ALPS2B|CAP4|FLICE|FLJ17672|MACH|MCH5|MGC78473	2	0.924	0.000126	2
NM_016346	Homo sapiens nuclear receptor subfamily 2, group E, member 3 (NR2E3), transcript variant 1, mRNA.	10002	NR2E3	nuclear receptor subfamily 2, group E, member 3	ESCS|MGC49976|PNR|RNR|RP37|rd7	15	0.922	0.000337	2
NM_015111	Homo sapiens Nedd4 binding protein 3 (N4BP3), mRNA.	23138	N4BP3	Nedd4 binding protein 3	KIAA0341	5	0.922	0.000206	2
NM_015599	Homo sapiens phosphoglucomutase 3 (PGM3), mRNA.	5238	PGM3	phosphoglucomutase 3	AGM1|DKFZp434B187|PAGM	6	0.922	0.000517	2
NM_004403	Homo sapiens deafness, autosomal dominant 5 (DFNA5), transcript variant 1, mRNA.	1687	DFNA5	deafness, autosomal dominant 5	ICERE-1	7	0.921	0.000893	2
NM_012408	Homo sapiens zinc finger, MYND-type containing 8 (ZMYND8), transcript variant 2, mRNA.	23613	ZMYND8	zinc finger, MYND-type containing 8	MGC31836|PRKCBP1|PRO2893|RACK7	20	0.921	0.0000614	2
NM_183047	Homo sapiens zinc finger, MYND-type containing 8 (ZMYND8), transcript variant 1, mRNA.	23613	ZMYND8	zinc finger, MYND-type containing 8	MGC31836|PRKCBP1|PRO2893|RACK7	20	0.921	0.0000614	2
NM_183048	Homo sapiens zinc finger, MYND-type containing 8 (ZMYND8), transcript variant 3, mRNA.	23613	ZMYND8	zinc finger, MYND-type containing 8	MGC31836|PRKCBP1|PRO2893|RACK7	20	0.921	0.0000614	2
