UNIQID	NAME	Gene.index	Gene.symbol	Col2	Fold	T-stat	Pvalue
25095	GeneID_5218___PFTK1	5218	PFTK1	PFTAIRE protein kinase 1	0.889179706	4.306882501	0.000127371
17524	GeneID_909____CD1A	909	CD1A	CD1a molecule	-0.4633	-4.165263847	0.000128696
16937	GeneID_4361___MRE11A	4361	MRE11A	MRE11 meiotic recombination 11 homolog A (S. cerevisiae)	-0.448067589	-4.069314056	0.000130094
17340	GeneID_9140___ATG12	9140	ATG12	ATG12 autophagy related 12 homolog (S. cerevisiae)	-0.308567708	-4.065134426	0.000130226
16733	GeneID_3164___NR4A1	3164	NR4A1	Nuclear receptor subfamily 4, group A, member 1	-0.424184603	-4.057511268	0.000130325
28671	GeneID_2071___ERCC3	2071	ERCC3	Excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	-0.318018566	-4.070683424	0.000131269
27821	GeneID_11345__GABARAPL2	11345	GABARAPL2	GABA(A) receptor-associated protein-like 2	-0.418418264	-4.05478706	0.000131553
31832	GeneID_23481__PES1	23481	PES1	Pescadillo homolog 1, containing BRCT domain (zebrafish)	-0.537728294	-4.058239526	0.000131636
26104	GeneID_2033___EP300	2033	EP300	E1A binding protein p300	-0.550180808	-4.057848728	0.000131812
28706	GeneID_5644___PRSS1	5644	PRSS1	Protease, serine, 1 (trypsin 1)	1.061116462	4.053733246	0.000132031
24729	GeneID_3662___IRF4	3662	IRF4	Interferon regulatory factor 4	-0.797283586	-4.05558797	0.000132839
25209	GeneID_3569___IL6	3569	IL6	Interleukin 6 (interferon, beta 2)	-0.852983239	-4.07079809	0.000133074
16863	GeneID_5878___RAB5C	5878	RAB5C	RAB5C, member RAS oncogene family	-0.411875965	-4.152971456	0.00013719
27384	GeneID_8837___CFLAR	8837	CFLAR	CASP8 and FADD-like apoptosis regulator	-0.712619902	-4.041145633	0.000137869
34207	GeneID_5579___PRKCB1	5579	PRKCB1	Protein kinase C, beta 1	0.689793448	4.039552535	0.000138626
28631	GeneID_10320__IKZF1	10320	IKZF1	IKAROS family zinc finger 1 (Ikaros)	-0.788984596	-4.042625676	0.000138875
33506	GeneID_92270__LOC92270	92270	LOC92270	Hypothetical protein LOC92270	0.628323059	4.081700249	0.00014086
27390	GeneID_659____BMPR2	659	BMPR2	Bone morphogenetic protein receptor, type II (serine/threonine kinase)	0.704097222	4.047740761	0.000141922
17602	GeneID_8302___KLRC4	8302	KLRC4	Killer cell lectin-like receptor subfamily C, member 4	0.994632166	4.047630183	0.000141975
33291	GeneID_400684_LOC400684	400684	LOC400684	Hypothetical gene supported by BC000922	0.709097857	4.148705252	0.000142621
31721	GeneID_9439___CRSP3	9439	CRSP3	Cofactor required for Sp1 transcriptional activation, subunit 3, 130kDa	0.891334722	4.204712326	0.000142812
25141	GeneID_25897__RNF19	25897	RNF19	Ring finger protein 19	0.768983626	4.162960404	0.000143841
30289	GeneID_644815_FAM83G	644815	FAM83G	Family with sequence similarity 83, member G	0.776152292	4.060228304	0.000144163
27280	GeneID_203068_TUBB	203068	TUBB	Tubulin, beta	-0.519284685	-4.028018279	0.000144223
27565	GeneID_953____ENTPD1	953	ENTPD1	Ectonucleoside triphosphate diphosphohydrolase 1	-0.686668468	-4.027304029	0.000144576
17313	GeneID_699____BUB1	699	BUB1	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast)	-0.5830125	-4.03065769	0.000144682
30862	GeneID_54806__AHI1	54806	AHI1	Abelson helper integration site 1	-0.633380808	-4.030073789	0.000144972
30939	GeneID_57209__ZNF248	57209	ZNF248	Zinc finger protein 248	-0.399252363	-4.087416492	0.000145844
26376	GeneID_11329__STK38	11329	STK38	Serine/threonine kinase 38	0.773701154	4.150525105	0.000149561
34734	GeneID_23406__COTL1	23406	COTL1	Coactosin-like 1 (Dictyostelium)	-0.733944881	-4.015842163	0.000150367
32273	GeneID_4207___MEF2B	4207	MEF2B	MADS box transcription enhancer factor 2, polypeptide B (myocyte enhancer factor 2B)	0.761735317	4.147546784	0.000150963
24919	GeneID_55729__ATF7IP	55729	ATF7IP	Activating transcription factor 7 interacting protein	0.510874242	4.01796092	0.000151099
27069	GeneID_4830___NME1	4830	NME1	Non-metastatic cells 1, protein (NM23A) expressed in	-0.548993412	-4.017847612	0.000151157
34686	GeneID_4830___NME1	4830	NME1	Non-metastatic cells 1, protein (NM23A) expressed in	-0.545197789	-4.013716523	0.000151465
29304	GeneID_5511___PPP1R8	5511	PPP1R8	Protein phosphatase 1, regulatory (inhibitor) subunit 8	-0.408057576	-4.027912431	0.000151796
15861	GeneID_5518___PPP2R1A	5518	PPP2R1A	Protein phosphatase 2 (formerly 2A), regulatory subunit A (PR 65), alpha isoform	-0.416599134	-4.020055353	0.000151901
27739	GeneID_6794___STK11	6794	STK11	Serine/threonine kinase 11	-0.6860875	-4.016351568	0.000151931
34688	GeneID_29882__ANAPC2	29882	ANAPC2	Anaphase promoting complex subunit 2	-0.364430556	-4.014852359	0.000152711
23947	AA761697	1000023947			0.928778917	4.091234237	0.000152815
29592	GeneID_7295___TXN	7295	TXN	Thioredoxin	-0.514616953	-4.010947032	0.000152907
26022	GeneID_9141___PDCD5	9141	PDCD5	Programmed cell death 5	-0.446949747	-4.010669567	0.000154906
29263	GeneID_3646___EIF3S6	3646	EIF3S6	Eukaryotic translation initiation factor 3, subunit 6 48kDa	-0.548065657	-4.010615365	0.000154935
16770	GeneID_203068_TUBB	203068	TUBB	Tubulin, beta	-0.504560442	-4.006999914	0.000154985
27282	GeneID_51714__SELT	51714	SELT	Selenoprotein T	-0.612478788	-4.005307761	0.000155885
31424	GeneID_6722___SRF	6722	SRF	Serum response factor (c-fos serum response element-binding transcription factor)	-0.411050253	-4.007092648	0.000156807
17795	GeneID_5515___PPP2CA	5515	PPP2CA	Protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform	-0.353601689	-4.006732277	0.000157
17608	GeneID_9937___DCLRE1A	9937	DCLRE1A	DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae)	-0.428970179	-4.013343197	0.0001574
32203	GeneID_55653__BCAS4	55653	BCAS4	Breast carcinoma amplified sequence 4	0.617298264	4.009362399	0.000157531
23830	GeneID_3700___ITIH4	3700	ITIH4	Inter-alpha (globulin) inhibitor H4 (plasma Kallikrein-sensitive glycoprotein)	0.818091234	4.037981803	0.000157717
24827	GeneID_891____CCNB1	891	CCNB1	Cyclin B1	-0.489394697	-4.004553983	0.00015817
27145	GeneID_57213__C13orf1	57213	C13orf1	Chromosome 13 open reading frame 1	0.585420833	4.141374175	0.000158275
30530	GeneID_23568__ARL2BP	23568	ARL2BP	ADP-ribosylation factor-like 2 binding protein	-0.393383081	-4.003520838	0.000158728
28524	GeneID_1603___DAD1	1603	DAD1	Defender against cell death 1	-0.449822686	-3.998814838	0.000159382
26203	GeneID_10735__STAG2	10735	STAG2	Stromal antigen 2	-0.483189437	-4.005805251	0.000159447
27869	GeneID_2000___ELF4	2000	ELF4	E74-like factor 4 (ets domain transcription factor)	-0.474376863	-4.038036983	0.000160193
30953	GeneID_90957__DHX57	90957	DHX57	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57	0.849209559	4.177149262	0.00016066
34117	GeneID_60468__BACH2	60468	BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	1.038378333	4.311948867	0.000161002
34699	GeneID_10755__GIPC1	10755	GIPC1	GIPC PDZ domain containing family, member 1	-0.506866421	-3.994702798	0.000161636
31662	GeneID_83637__ZMIZ2	83637	ZMIZ2	Zinc finger, MIZ-type containing 2	-0.697593328	-3.997508	0.000162014
34678	GeneID_387____RHOA	387	RHOA	Ras homolog gene family, member A	-0.573638903	-3.993898561	0.000162081
32995	GeneID_23291__FBXW11	23291	FBXW11	F-box and WD-40 domain protein 11	0.851153114	4.116232302	0.00016216
28376	GeneID_5977___DPF2	5977	DPF2	D4, zinc and double PHD fingers family 2	-0.430997889	-3.997066043	0.000162258
26544	GeneID_7538___ZFP36	7538	ZFP36	Zinc finger protein 36, C3H type, homolog (mouse)	-0.461902787	-3.995462795	0.000163146
34623	AI400790	1000034623			0.630806897	4.090192795	0.000163682
24832	GeneID_5984___RFC4	5984	RFC4	Replication factor C (activator 1) 4, 37kDa	-0.59138018	-3.989966359	0.000164271
16921	GeneID_2627___GATA6	2627	GATA6	GATA binding protein 6	0.779386364	4.088416208	0.000164613
30986	GeneID_66005__CHID1	66005	CHID1	Chitinase domain containing 1	-0.464583529	-4.011433119	0.000164923
25960	GeneID_10857__PGRMC1	10857	PGRMC1	Progesterone receptor membrane component 1	-0.680467037	-4.04308	0.000165674
28585	GeneID_4790___NFKB1	4790	NFKB1	Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 (p105)	-0.449686159	-3.984331622	0.000167458
32274	GeneID_1874___E2F4	1874	E2F4	E2F transcription factor 4, p107/p130-binding	-0.403294431	-3.984139898	0.000167568
32853	GeneID_23030__JMJD2B	23030	JMJD2B	Jumonji domain containing 2B	0.733769231	4.121032054	0.000168607
15940	GeneID_5111___PCNA	5111	PCNA	Proliferating cell nuclear antigen	-0.693789926	-3.9795982	0.000170182
17878	GeneID_25801__GCA	25801	GCA	Grancalcin, EF-hand calcium binding protein	-0.592736118	-3.97745306	0.00017143
24421	GeneID_1445___CSK	1445	CSK	C-src tyrosine kinase	-0.449554382	-3.976462844	0.000172009
16382	GeneID_6240___RRM1	6240	RRM1	Ribonucleotide reductase M1 polypeptide	-0.497687715	-3.974856239	0.000172953
27452	GeneID_7203___CCT3	7203	CCT3	Chaperonin containing TCP1, subunit 3 (gamma)	-0.490913759	-3.973607252	0.00017369
28173	GeneID_6477___SIAH1	6477	SIAH1	Seven in absentia homolog 1 (Drosophila)	0.552885586	3.96967537	0.00017603
31053	GeneID_23244__SCC-112	23244	SCC-112	SCC-112 protein	-0.617510401	-3.969131215	0.000176357
17926	GeneID_1198___CLK3	1198	CLK3	CDC-like kinase 3	-0.297590827	-3.967361752	0.000177421
17334	GeneID_10603__SH2B2	10603	SH2B2	SH2B adaptor protein 2	-0.456871212	-3.970590353	0.000177539
25957	GeneID_9322___TRIP10	9322	TRIP10	Thyroid hormone receptor interactor 10	-0.528752679	-3.977679256	0.000177594
17439	GeneID_7498___XDH	7498	XDH	Xanthine dehydrogenase	-0.329616134	-3.967014856	0.000177631
32634	GeneID_3559___IL2RA	3559	IL2RA	Interleukin 2 receptor, alpha	-1.158501724	-4.032014568	0.000178092
26989	GeneID_7465___WEE1	7465	WEE1	WEE1 homolog (S. pombe)	-0.563393366	-3.96608143	0.000178196
29190	GeneID_23649__POLA2	23649	POLA2	Polymerase (DNA directed), alpha 2 (70kD subunit)	-0.361587551	-3.965459089	0.000178573
31566	GeneID_51247__PAIP2	51247	PAIP2	Poly(A) binding protein interacting protein 2	-0.623424071	-3.967864633	0.000179189
16979	GeneID_1611___DAP	1611	DAP	Death-associated protein	-0.464020066	-3.961543689	0.000180967
33441	AA810145	1000033441			0.788600421	4.107246001	0.000181034
17612	GeneID_7541___ZFP161	7541	ZFP161	Zinc finger protein 161 homolog (mouse)	0.508384674	4.020859487	0.000181355
32227	GeneID_25801__GCA	25801	GCA	Grancalcin, EF-hand calcium binding protein	-0.599178463	-3.964008416	0.000181548
16666	GeneID_6257___RXRB	6257	RXRB	Retinoid X receptor, beta	-0.194164373	-3.960214471	0.000181786
27295	GeneID_9068___ANGPTL1	9068	ANGPTL1	Angiopoietin-like 1	1.156214583	4.356369263	0.00018368
15843	GeneID_2114___ETS2	2114	ETS2	V-ets erythroblastosis virus E26 oncogene homolog 2 (avian)	-0.411025347	-3.963330066	0.000184142
31398	GeneID_2335___FN1	2335	FN1	Fibronectin 1	-1.194996429	-4.014613551	0.000185086
17853	GeneID_6731___SRP72	6731	SRP72	Signal recognition particle 72kDa	-0.442294257	-3.95721017	0.00018578
32121	UGID_649427	649427		MRNA; cDNA DKFZp566E0124 (from clone DKFZp566E0124)	-0.323024816	-3.953084689	0.000186243
15888	GeneID_7803___PTP4A1	7803	PTP4A1	Protein tyrosine phosphatase type IVA, member 1	-0.405729566	-3.952221598	0.000186789
16420	GeneID_23471__TRAM1	23471	TRAM1	Translocation associated membrane protein 1	-0.422305437	-3.961857984	0.00018733
34756	GeneID_801____CALM1	801	CALM1	Calmodulin 1 (phosphorylase kinase, delta)	-0.341201474	-3.951016766	0.000187555
30032	GeneID_10983__CCNI	10983	CCNI	Cyclin I	-0.423407071	-3.953136296	0.000188361
29096	GeneID_2771___GNAI2	2771	GNAI2	Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2	-0.525536527	-3.949435262	0.000188564
27248	GeneID_1195___CLK1	1195	CLK1	CDC-like kinase 1	0.413884357	3.949430202	0.000188567
31567	GeneID_375775_PNPLA7	375775	PNPLA7	Patatin-like phospholipase domain containing 7	0.630698525	3.963520248	0.000188634
32078	GeneID_79573__TTC13	79573	TTC13	Tetratricopeptide repeat domain 13	0.904051667	4.275021755	0.00018873
25047	GeneID_84541__KBTBD8	84541	KBTBD8	Kelch repeat and BTB (POZ) domain containing 8	0.725868826	4.076429765	0.000193613
34573	GeneID_3482___IGF2R	3482	IGF2R	Insulin-like growth factor 2 receptor	0.840752657	4.114952059	0.0001939
32597	GeneID_9517___SPTLC2	9517	SPTLC2	Serine palmitoyltransferase, long chain base subunit 2	0.729040667	4.092173001	0.000195238
19316	GeneID_10170__DHRS9	10170	DHRS9	Dehydrogenase/reductase (SDR family) member 9	-1.664919073	-3.94911039	0.000195546
28393	GeneID_8239___USP9X	8239	USP9X	Ubiquitin specific peptidase 9, X-linked	-0.507992793	-3.936969165	0.000196706
29422	GeneID_27075__TSPAN13	27075	TSPAN13	Tetraspanin 13	-0.962223377	-3.943756636	0.000196722
27278	GeneID_11331__PHB2	11331	PHB2	Prohibitin 2	-0.479504996	-3.93505892	0.000197983
32532	GeneID_1763___DNA2L	1763	DNA2L	DNA2 DNA replication helicase 2-like (yeast)	-0.54242632	-3.94163711	0.000198133
32107	GeneID_51029__C1orf121	51029	C1orf121	Chromosome 1 open reading frame 121	0.862087692	4.05911047	0.000198961
29963	GeneID_55339__WDR33	55339	WDR33	WD repeat domain 33	0.770680451	4.050395487	0.000199341
31579	GeneID_522____ATP5J	522	ATP5J	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6	-0.438271253	-3.931625491	0.000200298
16169	GeneID_55132__LARP2	55132	LARP2	La ribonucleoprotein domain family, member 2	0.758042308	4.012001944	0.000201313
31679	GeneID_23108__GARNL4	23108	GARNL4	GTPase activating Rap/RanGAP domain-like 4	0.73257765	3.972737772	0.000201922
34215	GeneID_51320__RKHD2	51320	RKHD2	Ring finger and KH domain containing 2	0.633917172	3.93217156	0.000202197
34579	GeneID_7266___DNAJC7	7266	DNAJC7	DnaJ (Hsp40) homolog, subfamily C, member 7	-0.583091162	-3.929164082	0.000204261
28980	GeneID_1452___CSNK1A1	1452	CSNK1A1	Casein kinase 1, alpha 1	-0.6244	-3.93240204	0.000204394
24797	GeneID_60468__BACH2	60468	BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	0.942413846	4.481994577	0.000205256
17151	GeneID_54431__DNAJC10	54431	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10	-0.434538235	-3.945117018	0.000205885
30197	GeneID_10000__AKT3	10000	AKT3	V-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)	0.95437	4.700431997	0.000206017
34141	UGID_432479	432479		CDNA clone IMAGE:5277116	0.790981481	4.053620549	0.000207758
16637	GeneID_10783__NEK6	10783	NEK6	NIMA (never in mitosis gene a)-related kinase 6	-0.430773563	-3.963178412	0.000208358
30489	GeneID_2313___FLI1	2313	FLI1	Friend leukemia virus integration 1	-0.492651106	-3.919241399	0.000208867
17596	GeneID_9612___NCOR2	9612	NCOR2	Nuclear receptor co-repressor 2	0.446816696	3.929122294	0.00020913
16722	GeneID_1195___CLK1	1195	CLK1	CDC-like kinase 1	0.340660726	3.922140588	0.000209158
29899	GeneID_9967___THRAP3	9967	THRAP3	Thyroid hormone receptor associated protein 3	-0.534832187	-3.918441857	0.000209433
31434	GeneID_6198___RPS6KB1	6198	RPS6KB1	Ribosomal protein S6 kinase, 70kDa, polypeptide 1	-0.414132414	-4.018661159	0.000210087
34149	GeneID_79720__VPS37B	79720	VPS37B	Vacuolar protein sorting 37 homolog B (S. cerevisiae)	0.880667857	3.997837521	0.000210641
27592	GeneID_6678___SPARC	6678	SPARC	Secreted protein, acidic, cysteine-rich (osteonectin)	-0.942312903	-3.944563146	0.000211954
32279	GeneID_84436__ZNF528	84436	ZNF528	Zinc finger protein 528	0.715997773	4.046754108	0.00021221
27200	GeneID_1026___CDKN1A	1026	CDKN1A	Cyclin-dependent kinase inhibitor 1A (p21, Cip1)	-0.876372043	-3.924186653	0.000212622
17533	GeneID_2051___EPHB6	2051	EPHB6	EPH receptor B6	0.995798413	4.021828196	0.000212821
27161	GeneID_4204___MECP2	4204	MECP2	Methyl CpG binding protein 2 (Rett syndrome)	0.47425448	3.920316873	0.000215398
27970	GeneID_6375___XCL1	6375	XCL1	Chemokine (C motif) ligand 1	0.96862235	3.967484382	0.000215737
17109	GeneID_4173___MCM4	4173	MCM4	MCM4 minichromosome maintenance deficient 4 (S. cerevisiae)	-0.718825473	-3.926502106	0.000216244
33954	GeneID_3112___HLA-DOB	3112	HLA-DOB	Major histocompatibility complex, class II, DO beta	1.1446	4.350537242	0.000216611
24564	AA811750	1000024564			0.727266897	3.950529809	0.000217178
16357	GeneID_11124__FAF1	11124	FAF1	Fas (TNFRSF6) associated factor 1	-0.430640377	-3.906196665	0.000218274
16031	GeneID_6731___SRP72	6731	SRP72	Signal recognition particle 72kDa	-0.519601173	-3.927065759	0.000218631
30184	GeneID_3716___JAK1	3716	JAK1	Janus kinase 1 (a protein tyrosine kinase)	-0.761741696	-3.915297818	0.000219051
32962	GeneID_81793__TLR10	81793	TLR10	Toll-like receptor 10	-0.956159028	-3.911015091	0.000219633
28348	GeneID_1611___DAP	1611	DAP	Death-associated protein	-0.464526372	-3.903531706	0.000220245
33990	GeneID_85464__SSH2	85464	SSH2	Slingshot homolog 2 (Drosophila)	0.459024608	3.917171214	0.000220324
30010	GeneID_890____CCNA2	890	CCNA2	Cyclin A2	-0.435820139	-3.910078379	0.000220325
33989	GeneID_85464__SSH2	85464	SSH2	Slingshot homolog 2 (Drosophila)	0.446330057	3.902932796	0.00022069
33985	GeneID_29062__HSPC049	29062	HSPC049	HSPC049 protein	0.544852987	3.907637664	0.000222137
31991	AA252691	1000031991			0.885087643	4.058882974	0.0002226
31091	GeneID_124801_LSM12	124801	LSM12	LSM12 homolog (S. cerevisiae)	-0.503282391	-3.900147264	0.000222773
34856	GeneID_23582__CCNDBP1	23582	CCNDBP1	Cyclin D-type binding-protein 1	-0.423692957	-3.899503431	0.000223257
31678	GeneID_84188__MLSTD2	84188	MLSTD2	Male sterility domain containing 2	-0.722350694	-3.905907422	0.00022343
33263	AA813961	1000033263			-0.373094595	-3.89914742	0.000223525
30071		1000030071			0.733584286	4.003978774	0.000225063
24367	GeneID_596____BCL2	596	BCL2	B-cell CLL/lymphoma 2	0.797176111	3.909567838	0.000225988
33513	GeneID_79364__ZXDC	79364	ZXDC	ZXD family zinc finger C	0.599505747	3.988210851	0.000226292
26945	GeneID_5451___POU2F1	5451	POU2F1	POU domain, class 2, transcription factor 1	0.443400164	3.894793346	0.000226829
24487	GeneID_2495___FTH1	2495	FTH1	Ferritin, heavy polypeptide 1	-0.670705897	-3.894498242	0.000227054
28497	GeneID_6731___SRP72	6731	SRP72	Signal recognition particle 72kDa	-0.484004532	-3.914755725	0.000227754
26709	GeneID_256309_CCDC110	256309	CCDC110	Coiled-coil domain containing 110	0.774323333	4.136668258	0.000227898
27416	GeneID_2617___GARS	2617	GARS	Glycyl-tRNA synthetase	-0.459950649	-3.896523494	0.000230572
32749	AA688046	1000032749			0.832707143	3.988969791	0.000230671
28574	GeneID_6198___RPS6KB1	6198	RPS6KB1	Ribosomal protein S6 kinase, 70kDa, polypeptide 1	-0.465932232	-3.899298824	0.000231097
24952	GeneID_7456___WIPF1	7456	WIPF1	WAS/WASL interacting protein family, member 1	-0.535939476	-3.88900347	0.000231294
28950	GeneID_3726___JUNB	3726	JUNB	Jun B proto-oncogene	-0.461268939	-3.892231964	0.000231305
33527	UGID_634828	634828		Transcribed locus	0.818066667	4.045038679	0.00023212
27304	GeneID_5780___PTPN9	5780	PTPN9	Protein tyrosine phosphatase, non-receptor type 9	-0.370106818	-3.890863464	0.00023237
34833	GeneID_54933__RHBDL2	54933	RHBDL2	Rhomboid, veinlet-like 2 (Drosophila)	0.602664167	4.025554877	0.000232664
27533	GeneID_25801__GCA	25801	GCA	Grancalcin, EF-hand calcium binding protein	-0.731791414	-3.889892344	0.000233129
29829	GeneID_1604___CD55	1604	CD55	CD55 molecule, decay accelerating factor for complement (Cromer blood group)	0.94751875	4.042522106	0.000233893
28679	GeneID_1104___RCC1	1104	RCC1	Regulator of chromosome condensation 1	-0.569715238	-3.902111984	0.000234533
27002	UGID_583355	583355		CDNA: FLJ22748 fis, clone KAIA0249	1.163302581	3.916903779	0.000235477
29889	GeneID_221150_C13orf3	221150	C13orf3	Chromosome 13 open reading frame 3	-0.440012745	-3.893496063	0.000235621
34286	GeneID_5880___RAC2	5880	RAC2	Ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)	-0.617634234	-3.88314189	0.000235901
29961	UGID_444721	444721		CDNA clone IMAGE:5301129	0.601876645	3.939011813	0.000236569
31784	GeneID_81622__UNC93B1	81622	UNC93B1	Unc-93 homolog B1 (C. elegans)	-0.627403125	-3.886441268	0.000238489
17781	GeneID_5725___PTBP1	5725	PTBP1	Polypyrimidine tract binding protein 1	-0.385091892	-3.879848186	0.000238528
31433	GeneID_4331___MNAT1	4331	MNAT1	Menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)	-0.462214105	-3.881174697	0.000240049
28561	GeneID_7294___TXK	7294	TXK	TXK tyrosine kinase	0.90159181	3.910308013	0.000240635
16173	GeneID_4067___LYN	4067	LYN	V-yes-1 Yamaguchi sarcoma viral related oncogene homolog	-0.609765709	-3.879732342	0.000241212
30231	GeneID_55342__STRBP	55342	STRBP	Spermatid perinuclear RNA binding protein	0.984370982	3.91388046	0.000241244
27403	GeneID_659____BMPR2	659	BMPR2	Bone morphogenetic protein receptor, type II (serine/threonine kinase)	0.811572217	3.896904818	0.000241636
16036	GeneID_4332___MNDA	4332	MNDA	Myeloid cell nuclear differentiation antigen	-1.05987893	-3.971312106	0.000243825
28818	GeneID_8428___STK24	8428	STK24	Serine/threonine kinase 24 (STE20 homolog, yeast)	-0.380717957	-3.904814279	0.000245013
34267	GeneID_10274__STAG1	10274	STAG1	Stromal antigen 1	0.515690541	3.874945304	0.000245113
34784	GeneID_58508__MLL3	58508	MLL3	Myeloid/lymphoid or mixed-lineage leukemia 3	0.668837681	3.955459554	0.000250923
16623	GeneID_10606__PAICS	10606	PAICS	Phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase	-0.531098125	-3.873918086	0.00025152
27330	GeneID_522____ATP5J	522	ATP5J	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6	-0.4222	-3.863736165	0.000251789
32656	GeneID_643____BLR1	643	BLR1	Burkitt lymphoma receptor 1, GTP binding protein (chemokine (C-X-C motif) receptor 5)	-1.02614839	-3.878963524	0.000253259
25017	GeneID_27071__DAPP1	27071	DAPP1	Dual adaptor of phosphotyrosine and 3-phosphoinositides	-0.470756265	-3.856449856	0.000258015
31436	GeneID_4522___MTHFD1	4522	MTHFD1	Methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase	-0.507191482	-3.856053997	0.000258358
34197	GeneID_3394___IRF8	3394	IRF8	Interferon regulatory factor 8	0.601401042	3.883785571	0.000258969
30448	GeneID_3559___IL2RA	3559	IL2RA	Interleukin 2 receptor, alpha	-1.119576529	-3.891839089	0.000259265
16566	GeneID_64344__HIF3A	64344	HIF3A	Hypoxia inducible factor 3, alpha subunit	-0.380396465	-3.857946753	0.000259461
19364	GeneID_7444___VRK2	7444	VRK2	Vaccinia related kinase 2	-0.396101147	-3.851599173	0.000262242
27054	GeneID_1874___E2F4	1874	E2F4	E2F transcription factor 4, p107/p130-binding	-0.403217527	-3.849879171	0.000263757
17929	GeneID_23765__IL17RA	23765	IL17RA	Interleukin 17 receptor A	-0.436751042	-3.854493975	0.000265335
16178	GeneID_5332___PLCB4	5332	PLCB4	Phospholipase C, beta 4	-1.099123333	-3.981192257	0.00026643
25076	GeneID_151888_BTLA	151888	BTLA	B and T lymphocyte associated	0.714959263	3.859183484	0.000267214
32028	GeneID_10213__PSMD14	10213	PSMD14	Proteasome (prosome, macropain) 26S subunit, non-ATPase, 14	-0.478310557	-3.847912018	0.000268304
27095	GeneID_7153___TOP2A	7153	TOP2A	Topoisomerase (DNA) II alpha 170kDa	-0.601866807	-3.847385552	0.000268776
27928	GeneID_54205__CYCS	54205	CYCS	Cytochrome c, somatic	-0.568084091	-3.846523492	0.000269551
16476	GeneID_7321___UBE2D1	7321	UBE2D1	Ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast)	-0.29392973	-3.837726053	0.000274699
16048	GeneID_4615___MYD88	4615	MYD88	Myeloid differentiation primary response gene (88)	-0.49771174	-3.839445845	0.00027599
17684	GeneID_3195___TLX1	3195	TLX1	T-cell leukemia homeobox 1	0.920281481	3.905686133	0.000277253
28097	GeneID_3837___KPNB1	3837	KPNB1	Karyopherin (importin) beta 1	-0.291538739	-3.833286293	0.000278804
32011	GeneID_8001___GLRA3	8001	GLRA3	Glycine receptor, alpha 3	0.744241667	4.19678742	0.00027939
26103	GeneID_427____ASAH1	427	ASAH1	N-acylsphingosine amidohydrolase (acid ceramidase) 1	-0.812041278	-3.832163681	0.000279851
32031	GeneID_51199__NIN	51199	NIN	Ninein (GSK3B interacting protein)	0.640501154	3.947251928	0.00028123
31949	GeneID_10750__GRAP	10750	GRAP	GRB2-related adaptor protein	0.773240625	3.845953003	0.000285876
26504	GeneID_868____CBLB	868	CBLB	Cas-Br-M (murine) ecotropic retroviral transforming sequence b	-0.45302381	-3.907470864	0.000286107
26664	GeneID_6654___SOS1	6654	SOS1	Son of sevenless homolog 1 (Drosophila)	-0.648431166	-3.828450218	0.000286287
16425	GeneID_3732___CD82	3732	CD82	CD82 molecule	-0.554920304	-3.841655979	0.000286494
29156	GeneID_9815___GIT2	9815	GIT2	G protein-coupled receptor kinase interactor 2	-0.334830711	-3.856843038	0.00028664
15987	GeneID_953____ENTPD1	953	ENTPD1	Ectonucleoside triphosphate diphosphohydrolase 1	-0.560729814	-3.843980141	0.000287737
24856	GeneID_27032__ATP2C1	27032	ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	-0.424597384	-3.827314753	0.000290434
32541	GeneID_60468__BACH2	60468	BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	0.990872727	3.989583436	0.000291251
31824	GeneID_440____ASNS	440	ASNS	Asparagine synthetase	-0.576061111	-3.820459724	0.000293999
16978	GeneID_6383___SDC2	6383	SDC2	Syndecan 2 (heparan sulfate proteoglycan 1, cell surface-associated, fibroglycan)	-0.364466667	-3.880971103	0.000294742
32419	GeneID_124961_ZFP3	124961	ZFP3	Zinc finger protein 3 homolog (mouse)	0.577242143	3.916602377	0.000295525
16708	GeneID_572____BAD	572	BAD	BCL2-antagonist of cell death	-0.290236282	-3.815802717	0.000295548
