Gene	Entrez	Fold-change	Pattern
d4wsu53e	27981	2.4	L
egfl9	106565	2.4	L
epn2	13855	2.4	L
fbln2	14115	2.4	L
fcho1	74015	2.4	L
fts	14339	2.4	L
fuca1	71665	2.4	L
hdac11	232232	2.4	L
hspa2	15512	2.4	L
leng8	232798	2.4	L
m6prbp1	66905	2.4	L
mgi:1930773	56695	2.4	L
mgi:1930803	57816	2.4	L
oplah	75475	2.4	L
slc16a2	20502	2.4	L
sostdc1	66042	2.4	L
spata13	219140	2.4	L
tec	21682	2.4	L
traf5	22033	2.4	L
usp2	53376	2.4	L
1200009o22rik	66873	2.3	L
1452382_at	1452382_at	2.3	L
1700019g17rik	75541	2.3	L
2310044d20rik	67698	2.3	L
2810022l02rik	67198	2.3	L
3930401b19rik	77570	2.3	L
acaa2	52538	2.3	L
ace2	70008	2.3	L
akap8l	54194	2.3	L
apc2	23805	2.3	L
apom	55938	2.3	L
atp6v0e2	76252	2.3	L
atrn	11990	2.3	L
bc029722	613262	2.3	L
bckdha	12039	2.3	L
brdt	114642	2.3	L
cab39	12283	2.3	L
cc2d1a	212139	2.3	L
cenpb	12616	2.3	L
cugbp2	14007	2.3	L
cutl1	13047	2.3	L
cyp39a1	56050	2.3	L
d11lgp1e	80860	2.3	L
dbp	13170	2.3	L
dnajc18	76594	2.3	L
dnase2a	13423	2.3	L
dst	13518	2.3	L
fbxo6b	50762	2.3	L
fzd4	14366	2.3	L
itga6	16403	2.3	L
lenep	319945	2.3	L
loc434247	434247	2.3	L
mta3	116871	2.3	L
mtap7	17761	2.3	L
nmi	64685	2.3	L
rnf123	84585	2.3	L
sec14l2	67815	2.3	L
susd4	96935	2.3	L
trim25	217069	2.3	L
txnip	56338	2.3	L
vim	22352	2.3	L
1110008p14rik	73737	2.2	L
1110032a03rik	68721	2.2	L
1438120_x_at	1438120_x_at	2.2	L
a630007b06rik	213993	2.2	L
acaa1	113868	2.2	L
afg3l2	69597	2.2	L
ankrd5	319196	2.2	L
arfgap1	228998	2.2	L
b3gnt1	53625	2.2	L
calca	12310	2.2	L
cd177	68891	2.2	L
crispld1	83691	2.2	L
epb4.1l1	13821	2.2	L
fbxo9	71538	2.2	L
fbxw5	30839	2.2	L
gnpda2	67980	2.2	L
gtf2ird1	57080	2.2	L
jak1	16451	2.2	L
kdelr1	68137	2.2	L
metapl1	66559	2.2	L
msc	17681	2.2	L
ndfip1	65113	2.2	L
nek1	18004	2.2	L
nfkbil1	18038	2.2	L
notch1	18128	2.2	L
ntn1	18208	2.2	L
pclo	26875	2.2	L
prkch	18755	2.2	L
rab4b	19342	2.2	L
scamp2	24044	2.2	L
sirt7	209011	2.2	L
snx14	244962	2.2	L
taz	66826	2.2	L
tpp1	12751	2.2	L
trim8	93679	2.2	L
wdtc1	230796	2.2	L
1424746_at	1424746_at	2.1	L
2510009e07rik	72190	2.1	L
3110049j23rik	67307	2.1	L
4930504e06rik	75007	2.1	L
5730469m10rik	70564	2.1	L
a2m	232345	2.1	L
a830007p12rik	227612	2.1	L
ap1gbp1	217030	2.1	L
ap3m2	64933	2.1	L
arsa	11883	2.1	L
bc026585	226527	2.1	L
bet1l	54399	2.1	L
cbx6	494448	2.1	L
cul4a	99375	2.1	L
dcamkl1	13175	2.1	L
etv1	14009	2.1	L
fuca2	66848	2.1	L
fyco1	17281	2.1	L
gadd45g	23882	2.1	L
gmppa	69080	2.1	L
gng2	14702	2.1	L
gns	75612	2.1	L
gstz1	14874	2.1	L
heyl	56198	2.1	L
hpgd	15446	2.1	L
ing4	28019	2.1	L
inha	16322	2.1	L
kremen1	84035	2.1	L
lrrc16	68732	2.1	L
lrrc51	69358	2.1	L
mgi:1933403	80898	2.1	L
mmp16	17389	2.1	L
mus81	71711	2.1	L
ndrg3	29812	2.1	L
nrg4	83961	2.1	L
pard3	93742	2.1	L
parva	57342	2.1	L
pdgfa	18590	2.1	L
pdgfra	18595	2.1	L
pja2	224938	2.1	L
ptgir	19222	2.1	L
rab33b	19338	2.1	L
slc35b2	73836	2.1	L
stau2	29819	2.1	L
tlr3	142980	2.1	L
tmem51	214359	2.1	L
uck1	22245	2.1	L
wwox	80707	2.1	L
zcchc14	142682	2.1	L
zfp318	57908	2.1	L
1200011i18rik	67467	2	L
1450693_at	1450693_at	2	L
1454773_at	1454773_at	2	L
1810020d17rik	66273	2	L
2010107g23rik	69894	2	L
2610019f03rik	72148	2	L
2610317d23rik	54614	2	L
3632451o06rik	67419	2	L
ai316807	102032	2	L
ak5	229949	2	L
ank	11732	2	L
ankhd1	108857	2	L
axl	26362	2	L
bc017158	233913	2	L
blnk	17060	2	L
cdc25b	12531	2	L
cdkn2d	12581	2	L
chpt1	212862	2	L
col4a3bp	68018	2	L
col5a1	12831	2	L
d2bwg0891e	52840	2	L
dpysl4	26757	2	L
e130307m08rik	68047	2	L
elovl1	54325	2	L
elovl4	83603	2	L
fth1	14319	2	L
gad1	14415	2	L
galnt7	108150	2	L
gng3	14704	2	L
golga4	54214	2	L
gstm1	14862	2	L
gtpbp2	56055	2	L
ldoc1l	223732	2	L
litaf	56722	2	L
lrp10	65107	2	L
lrrc35	272589	2	L
ltbr	17000	2	L
mgc27770	213956	2	L
ncoa5	228869	2	L
nid1	18073	2	L
ntrk3	18213	2	L
pcdhb17	93888	2	L
pcdhb9	93880	2	L
pex11a	18631	2	L
pou4f3	18998	2	L
ppargc1a	19017	2	L
prkg2	19092	2	L
ptk9l	23999	2	L
rabac1	14470	2	L
rdh9	103142	2	L
sdbcag84	66366	2	L
sdsl	257635	2	L
slc39a3	106947	2	L
ssbp4	76900	2	L
tsga2	22092	2	L
tspan2	70747	2	L
wdr23	28199	2	L
wdsub1	72137	2	L
0610039k22rik	66089	1.9	L
1200006f02rik	71706	1.9	L
1450105_at	1450105_at	1.9	L
1810073n04rik	72055	1.9	L
2410019g02rik	216964	1.9	L
2900093b09rik	58188	1.9	L
5730420b22rik	70561	1.9	L
9130229h14rik	236520	1.9	L
a030009h04rik	80515	1.9	L
acox1	11430	1.9	L
adam12	11489	1.9	L
adck1	72113	1.9	L
atp5s	68055	1.9	L
bbs2	67378	1.9	L
bc026645	213573	1.9	L
bmyc	107771	1.9	L
bscl2	14705	1.9	L
c530044n13rik	223978	1.9	L
cd82	12521	1.9	L
clcn3	12725	1.9	L
col18a1	12822	1.9	L
creg1	433375	1.9	L
d17wsu104e	28106	1.9	L
dpp7	83768	1.9	L
gjb6	14623	1.9	L
gprasp1	67298	1.9	L
gpx6	75512	1.9	L
hivep1	110521	1.9	L
hyi	68180	1.9	L
iigp1	60440	1.9	L
il11ra1	16157	1.9	L
irak1	16179	1.9	L
kcna5	16493	1.9	L
llglh2	217325	1.9	L
lmo1	109594	1.9	L
lynx1	23936	1.9	L
mgc5739	434402	1.9	L
ms4a6c	73656	1.9	L
mut	17850	1.9	L
naglu	27419	1.9	L
ncor2	20602	1.9	L
nedd9	18003	1.9	L
nfatc4	73181	1.9	L
pacs1	107975	1.9	L
phldb2	208177	1.9	L
prkcb1	18751	1.9	L
prkcz	18762	1.9	L
pxmp2	19301	1.9	L
qars	97541	1.9	L
rab14	68365	1.9	L
rage	26448	1.9	L
rbpsuhl	19668	1.9	L
sema3f	20350	1.9	L
sh3glb2	227700	1.9	L
slc4a3	20536	1.9	L
spint2	20733	1.9	L
stx17	67727	1.9	L
stx3	20908	1.9	L
stx6	58244	1.9	L
tm7sf3	67623	1.9	L
tnfrsf21	94185	1.9	L
ulk2	29869	1.9	L
vps37a	52348	1.9	L
vps37b	330192	1.9	L
vps52	224705	1.9	L
zfp282	101095	1.9	L
1200015n20rik	71721	1.8	L
1425476_at	1425476_at	1.8	L
1427820_at	1427820_at	1.8	L
1436788_at	1436788_at	1.8	L
2600009e05rik	77006	1.8	L
2610042o14rik	66460	1.8	L
5730592l21rik	76737	1.8	L
5930434b04rik	381356	1.8	L
6030465e24rik	214585	1.8	L
9830165k03rik	216846	1.8	L
acadsb	66885	1.8	L
ai413782	104799	1.8	L
akt1	11651	1.8	L
apbb3	225372	1.8	L
arhgap4	171207	1.8	L
atp13a2	74772	1.8	L
atp2b2	11941	1.8	L
baalc	118452	1.8	L
bc008163	230789	1.8	L
cd151	12476	1.8	L
cited4	56222	1.8	L
d2ertd217e	51875	1.8	L
d8wsu49e	71927	1.8	L
dhx30	72831	1.8	L
dnajc4	57431	1.8	L
dnase1	13419	1.8	L
dock8	76088	1.8	L
efemp2	58859	1.8	L
efna4	13639	1.8	L
efna5	13640	1.8	L
esrrbl1	73916	1.8	L
eva1	14012	1.8	L
flnb	286940	1.8	L
fnbp4	55935	1.8	L
gbas	14467	1.8	L
grtp1	66790	1.8	L
herc2	15204	1.8	L
hgf	15234	1.8	L
igf2	16002	1.8	L
ihpk1	27399	1.8	L
insig2	72999	1.8	L
jmjd2c	76804	1.8	L
lcmt1	30949	1.8	L
lrrc1	214345	1.8	L
lysmd1	217779	1.8	L
map2k5	23938	1.8	L
mgi:1926002	78752	1.8	L
mllt11	56772	1.8	L
mxi1	17859	1.8	L
myo1c	17913	1.8	L
ngly1	59007	1.8	L
nudt14	66174	1.8	L
oaz2	18247	1.8	L
pamci	237504	1.8	L
pbp	23980	1.8	L
pdcd6ip	18571	1.8	L
plod2	26432	1.8	L
ppcs	106564	1.8	L
prkcsh	19089	1.8	L
pttg1ip	108705	1.8	L
rab12	19328	1.8	L
rabep2	70314	1.8	L
rassf8	71323	1.8	L
rbbp9	26450	1.8	L
safb2	224902	1.8	L
scarb2	12492	1.8	L
scmh1	29871	1.8	L
sh3yl1	24057	1.8	L
sirt3	64384	1.8	L
slc37a3	72144	1.8	L
stim1	20866	1.8	L
tekt1	21689	1.8	L
tha1	71776	1.8	L
unc84a	77053	1.8	L
wnk1	232341	1.8	L
xpc	22591	1.8	L
zfp99	67235	1.8	L
1110034o07rik	68744	1.7	L
1436462_at	1436462_at	1.7	L
2010008e23rik	72053	1.7	L
2310044h10rik	69683	1.7	L
2410024a21rik	76559	1.7	L
2610009e16rik	69202	1.7	L
2700017m01rik	72590	1.7	L
2810003c17rik	108897	1.7	L
2810405f18rik	72181	1.7	L
4732418c07rik	230648	1.7	L
4930444a02rik	74653	1.7	L
4930521e07rik	67590	1.7	L
5031439a09rik	68151	1.7	L
adam10	11487	1.7	L
add1	11518	1.7	L
alg1	208211	1.7	L
apc	11789	1.7	L
apoa1bp	246703	1.7	L
arfgap3	66251	1.7	L
bc004004	80748	1.7	L
bc004044	80752	1.7	L
bckdk	12041	1.7	L
brap	72399	1.7	L
c78915	56395	1.7	L
ccs	12460	1.7	L
clstn1	65945	1.7	L
crry	12946	1.7	L
cyb561	13056	1.7	L
dhx32	101437	1.7	L
dnmbp	71972	1.7	L
dos	216164	1.7	L
dscr5	56176	1.7	L
flot1	14251	1.7	L
gabre	14404	1.7	L
gcdh	270076	1.7	L
hrbl	231801	1.7	L
il6st	16195	1.7	L
kcnk2	16526	1.7	L
lrrk1	233328	1.7	L
lztfl1	93730	1.7	L
magee1	107528	1.7	L
magi1	14924	1.7	L
mgi:2385286	233575	1.7	L
mmab	77697	1.7	L
napb	17957	1.7	L
narfl	67563	1.7	L
nisch	64652	1.7	L
pcsk2	18549	1.7	L
pdxk	216134	1.7	L
pfkm	18642	1.7	L
ppap2a	19012	1.7	L
prkcd	18753	1.7	L
ptov1	84113	1.7	L
rab6ip1	19347	1.7	L
ripk4	72388	1.7	L
rnf6	74132	1.7	L
rnpepl1	108657	1.7	L
schip1	30953	1.7	L
sec14l1	74136	1.7	L
sidt2	214597	1.7	L
slc35a2	22232	1.7	L
smpd1	20597	1.7	L
sox12	20667	1.7	L
srebf1	20787	1.7	L
st7	64213	1.7	L
stk11	20869	1.7	L
syt9	60510	1.7	L
taf1a	21339	1.7	L
tcfcp2	21422	1.7	L
tnip2	231130	1.7	L
zfp261	56364	1.7	L
0610010k06rik	71678	1.6	L
1435981_at	1435981_at	1.6	L
1810034k20rik	67881	1.6	L
2510002a14rik	72313	1.6	L
2810439k08rik	72759	1.6	L
abca3	27410	1.6	L
adck4	76889	1.6	L
ai428936	233066	1.6	L
akr1a4	58810	1.6	L
angel1	68737	1.6	L
ankrd47	80880	1.6	L
arfrp1	76688	1.6	L
asb13	142688	1.6	L
b230333c21rik	338351	1.6	L
bc003993	432468	1.6	L
bc038286	227298	1.6	L
capn2	12334	1.6	L
ccni	12453	1.6	L
cdo1	12583	1.6	L
cklf	75458	1.6	L
cnot6	104625	1.6	L
dhdds	67422	1.6	L
e130016i23rik	58245	1.6	L
eps15l1	13859	1.6	L
fbxo25	66822	1.6	L
galnt2	108148	1.6	L
gbe1	74185	1.6	L
gpm6b	14758	1.6	L
gtf2i	14886	1.6	L
klhl22	224023	1.6	L
krt1-10	16661	1.6	L
lyplal1	226791	1.6	L
maged1	94275	1.6	L
mgi:1891827	56209	1.6	L
nbr1	17966	1.6	L
ndufs8	225887	1.6	L
nkiras1	69721	1.6	L
nsg1	18196	1.6	L
nt5c2	76952	1.6	L
papss1	23971	1.6	L
reck	53614	1.6	L
rhod	11854	1.6	L
rit1	19769	1.6	L
scamp1	107767	1.6	L
slc2a10	170441	1.6	L
smap1l	69780	1.6	L
snx19	102607	1.6	L
snx3	54198	1.6	L
sort1	20661	1.6	L
srprb	20818	1.6	L
suv420h1	225888	1.6	L
tcte1	21645	1.6	L
tef	21685	1.6	L
tmem15	227697	1.6	L
tspan9	109246	1.6	L
txndc4	76299	1.6	L
wdr6	83669	1.6	L
ypel5	383295	1.6	L
zfp521	225207	1.6	L
zfyve26	211978	1.6	L
1460364_at	1460364_at	1.5	L
8030466o12rik	233893	1.5	L
ap3d1	11776	1.5	L
d0hxs9928e	108160	1.5	L
etfdh	66841	1.5	L
rnf167	70510	1.5	L
loc386462	386462	41.5	M
1426607_at	1426607_at	23.7	M
ppp2cb	19053	18.2	M
fst	14313	17.9	M
ankmy2	217473	14.4	M
bc019943	234138	9.9	M
bc006965	217294	9.6	M
c79248	96982	9.5	M
aa415817	94184	9.2	M
ces3	104158	9.2	M
h2-d1	14964	9.1	M
crlf1	12931	9	M
prdx2	21672	8.5	M
d930016d06rik	100662	8.2	M
lnx2	140887	7.4	M
tbx3	21386	6.9	M
h2-k1	14972	6.5	M
iqgap1	29875	6.2	M
pvrl3	58998	6	M
timm10	30059	6	M
4933439c20rik	236604	5.8	M
pip5k2c	117150	5.7	M
mrpl22	216767	5.6	M
dnahc8	13417	5.3	M
slc39a8	67547	5	M
gadd45gip1	102060	4.9	M
rnd3	74194	4.6	M
1419453_at	1419453_at	4.5	M
crsp7	70625	4.5	M
2210038l17rik	78646	4.4	M
0610037m15rik	68395	4.3	M
1416761_at	1416761_at	4.2	M
galc	14420	4.1	M
ivd	56357	4	M
commd1	17846	3.9	M
alpk2	225638	3.7	M
d030056l22rik	225995	3.7	M
1500001l15rik	68966	3.6	M
sdh1	20322	3.6	M
d330010c22rik	433809	3.5	M
hist1h4i	319158	3.5	M
cep2	16328	3.4	M
loc270335	270335	3.4	M
tjp2	21873	3.4	M
parp14	432411	3.3	M
nrp2	18187	3.2	M
rbm16	106583	3.2	M
rbm5	83486	3.2	M
4921506i22rik	66704	2.9	M
gli2	14633	2.9	M
ly96	17087	2.9	M
cox15	226139	2.8	M
9130011j15rik	66818	2.7	M
sfxn2	94279	2.7	M
0610007p08rik	76251	2.6	M
1438501_at	1438501_at	2.6	M
3300001p08rik	67684	2.6	M
sdccag10	67285	2.6	M
tmem38b	52076	2.6	M
9030425e11rik	71566	2.5	M
cox6b2	333182	2.5	M
fxyd3	17178	2.5	M
arid2	77044	2.4	M
arrb1	109689	2.4	M
clcn5	12728	2.4	M
gclc	14629	2.4	M
fez2	225020	2.3	M
rcor3	214742	2.3	M
krt1	16668	2.2	M
e130013n09rik	99358	2.2	M
exosc10	50912	2.2	M
gfra1	14585	2.2	M
luc7l2	192196	2.2	M
skp1a	21402	2.2	M
slc35a5	74102	2.2	M
tspan31	67125	2.2	M
2410003p15rik	56046	2.1	M
a230046k03rik	319277	2.1	M
atp8a2	50769	2.1	M
aw822216	98733	2.1	M
chic2	74277	2.1	M
fgf17	14171	2.1	M
gfer	11692	2.1	M
gtf2b	229906	2.1	M
nln	75805	2.1	M
zfhx4	80892	2.1	M
acrbp	54137	2	M
bcl2l11	12125	2	M
edg7	65086	2	M
mcee	73724	2	M
mphosph9	269702	2	M
nek9	217718	2	M
nlk	18099	2	M
raf1	110157	2	M
spnb3	20743	2	M
a930004k21rik	228564	1.9	M
bri3	55950	1.9	M
cd79b	15985	1.9	M
coasy	71743	1.9	M
crip1	12925	1.9	M
d730040f13rik	242474	1.9	M
mmp23	26561	1.9	M
mtmr4	170749	1.9	M
prkag2	108099	1.9	M
prkcbp1	228880	1.9	M
rbm10	236732	1.9	M
rpl17	319195	1.9	M
strn4	97387	1.9	M
upf3b	68134	1.9	M
1415705_at	1415705_at	1.8	M
1433913_at	1433913_at	1.8	M
2810428c21rik	69942	1.8	M
ap3s2	11778	1.8	M
arhgef7	54126	1.8	M
btf3l4	70533	1.8	M
d14ertd581e	52023	1.8	M
d2ertd435e	51885	1.8	M
ing1	26356	1.8	M
mgc29978	235674	1.8	M
ncoa6ip	116940	1.8	M
notch3	18131	1.8	M
otud5	54644	1.8	M
pop4	66161	1.8	M
rasa1	218397	1.8	M
tgif	21815	1.8	M
trfp	56771	1.8	M
zdhhc6	66980	1.8	M
2010106g01rik	66552	1.7	M
adprh	11544	1.7	M
arih2	23807	1.7	M
casc3	192160	1.7	M
cox5b	12859	1.7	M
cyp2c29	13095	1.7	M
d930020l01	330557	1.7	M
dok1	13448	1.7	M
e2f6	50496	1.7	M
frmd6	319710	1.7	M
hdhd2	76987	1.7	M
igf2r	16004	1.7	M
kcne3	57442	1.7	M
loc546142	546142	1.7	M
map2k1ip1	56692	1.7	M
mfhas1	52065	1.7	M
mgi:1354723	50767	1.7	M
mrpl39	27393	1.7	M
mtif2	76784	1.7	M
npc1	18145	1.7	M
nsfl1c	386649	1.7	M
r3hcc1	71843	1.7	M
rad17	19356	1.7	M
rcbtb1	71330	1.7	M
rfwd2	26374	1.7	M
rsbn1	229675	1.7	M
scfd1	76983	1.7	M
slc30a7	66500	1.7	M
stard3nl	76205	1.7	M
supt6h	20926	1.7	M
zfp161	22666	1.7	M
1810009o10rik	69109	1.6	M
5730555f13rik	66660	1.6	M
a730098d12rik	231386	1.6	M
als2cr13	72750	1.6	M
lxn	17035	1.6	M
maml1	103806	1.6	M
mbtd1	103537	1.6	M
mcm3ap	54387	1.6	M
ndst1	15531	1.6	M
pcbd2	72562	1.6	M
pldn	18457	1.6	M
praf2	54637	1.6	M
sfxn4	94281	1.6	M
tnrc6a	233833	1.6	M
top2b	21974	1.6	M
tor1b	30934	1.6	M
ppm1b	19043	1.5	M
tusc2	80385	1.5	M
zfp326	54367	1.5	M
clu	12759	92.7	ML
dcn	13179	80.3	ML
otx2	18424	39.2	ML
postn	50706	36.5	ML
lum	17022	34.1	ML
pcdh20	219257	31	ML
kcnd2	16508	28.8	ML
rlbp1	19771	27.6	ML
grem2	23893	25.9	ML
nfib	18028	25.6	ML
h2-t23	15040	20.2	ML
slc6a15	103098	20.1	ML
crym	12971	19.3	ML
1426941_at	1426941_at	18.6	ML
penk1	18619	18.6	ML
pgf	18654	18.1	ML
slc15a2	57738	18.1	ML
cd83	12522	18	ML
ndrg2	29811	17.6	ML
dpp4	13482	17.5	ML
hbb	15127	17.5	ML
pla2g7	27226	16.6	ML
slco1a5	108096	16.2	ML
wnt4	22417	15.2	ML
d730039f16rik	77996	14.5	ML
vit	74199	14.3	ML
1448021_at	1448021_at	14.2	ML
mgi:2182965	211550	14	ML
isl1	16392	13.6	ML
oc90	18256	13.5	ML
c1qdc2	67389	13.3	ML
adamts5	23794	12.9	ML
cyp4v3	102294	12.8	ML
rasgrf1	19417	12.6	ML
rspo2	239405	12.4	ML
aldh1a2	19378	12.2	ML
pthlh	19227	11.8	ML
ripk5	213452	11.7	ML
f13a1	74145	11.3	ML
gria2	14800	11.3	ML
tgfb2	21808	10.9	ML
scara3	219151	10.8	ML
sparc	20692	10.4	ML
ntng1	80883	9.9	ML
fbxo2	230904	9.7	ML
slc26a4	23985	9.6	ML
sspn	16651	9.6	ML
arl4	11861	9.3	ML
ddx25	30959	9.3	ML
1600029d21rik	76509	9	ML
frzb	20378	8.9	ML
metrnl	210029	8.9	ML
six2	20472	8.9	ML
tmprss3	140765	8.7	ML
camk1d	227541	8.3	ML
itgb6	16420	8.3	ML
mxd4	17122	8.3	ML
bmp6	12161	8.2	ML
ecel1	13599	8.2	ML
mgi:1889205	54381	8.2	ML
1300007l22rik	71774	8.1	ML
1449625_at	1449625_at	8	ML
tle2	21886	8	ML
spire2	234857	7.9	ML
tmem38a	74166	7.8	ML
d16bwg1494e	224019	7.6	ML
npal2	223473	7.6	ML
snap91	20616	7.6	ML
2510042p03rik	72421	7.3	ML
mrc1	17533	7.3	ML
selenbp1	20341	7.2	ML
cacna2d3	12294	7.1	ML
efna1	13636	7.1	ML
lect1	16840	7.1	ML
mmp2	17390	6.8	ML
sfxn3	94280	6.8	ML
thbs1	21825	6.7	ML
astn1	11899	6.6	ML
prkar1b	19085	6.6	ML
cyr61	16007	6.5	ML
scx	20289	6.5	ML
sfrp1	20377	6.5	ML
zbtb20	56490	6.5	ML
nudt13	67725	6.4	ML
plat	18791	6.4	ML
irf6	54139	6.3	ML
tmem46	219134	6.3	ML
cd1d1	12479	6.2	ML
cldn3	12739	6.2	ML
dhrs8	114664	6.2	ML
jun	16476	6.2	ML
rgnef	110596	6.2	ML
tslp	53603	6.2	ML
rbm35b	77411	6.1	ML
klf4	16600	6	ML
cacna1h	58226	5.9	ML
casp7	12369	5.9	ML
hist3h2ba	78303	5.8	ML
myo5b	17919	5.7	ML
clcnka	12733	5.5	ML
mgi:2446259	235106	5.5	ML
2310001h13rik	67095	5.4	ML
6330403k07rik	103712	5.4	ML
abca1	11303	5.4	ML
col9a3	12841	5.4	ML
dnmt3a	13435	5.4	ML
gas2	14453	5.4	ML
mdm4	17248	5.4	ML
ptpre	19267	5.4	ML
cbx4	12418	5.3	ML
d11ertd498e	52639	5.3	ML
oxct1	67041	5.3	ML
csf2ra	12982	5.2	ML
car13	71934	5.1	ML
ier5	15939	5.1	ML
1110033m05rik	68675	5	ML
cfi	12630	5	ML
myh14	71960	5	ML
otog	18419	5	ML
polr3gl	69870	5	ML
1417466_at	1417466_at	4.8	ML
1450470_at	1450470_at	4.8	ML
slco5a1	240726	4.8	ML
vegfc	22341	4.8	ML
timp2	21858	4.7	ML
tmepai	65112	4.7	ML
grina	66168	4.6	ML
mgi:1926224	268859	4.6	ML
parp8	52552	4.6	ML
apoe	11816	4.5	ML
cldn23	71908	4.5	ML
gcnt2	14538	4.5	ML
hexa	15211	4.5	ML
nrbp2	223649	4.5	ML
sema3e	20349	4.5	ML
ntf3	18205	4.4	ML
smarcd3	66993	4.4	ML
a930001n09rik	77128	4.3	ML
brunol4	108013	4.3	ML
ddit3	13198	4.3	ML
trib2	217410	4.3	ML
cacna2d2	56808	4.2	ML
capn6	12338	4.2	ML
dscr1l1	53901	4.2	ML
igsf4c	260299	4.2	ML
mapk13	26415	4.2	ML
rhoc	11853	4.2	ML
1200003e16rik	66860	4.1	ML
chd8	67772	4.1	ML
rbl2	19651	4.1	ML
rnasel	24014	4.1	ML
syt11	229521	4.1	ML
1428140_at	1428140_at	4	ML
epb4.1l4b	54357	4	ML
klf9	16601	4	ML
mgst1	56615	4	ML
odz4	23966	4	ML
parc	78309	4	ML
slc7a10	53896	4	ML
1110054m08rik	68841	3.9	ML
nr2f1	13865	3.9	ML
rasl11b	68939	3.9	ML
tnnt1	21955	3.9	ML
creb3l2	208647	3.8	ML
dmd	13405	3.8	ML
dtna	13527	3.8	ML
fgf9	14180	3.8	ML
ncam1	17967	3.8	ML
pafah2	100163	3.8	ML
phyhd1	227696	3.8	ML
ppp1r3c	53412	3.8	ML
sema4g	26456	3.8	ML
si	20431	3.8	ML
ypel3	66090	3.8	ML
btg2	12227	3.7	ML
crem	12916	3.7	ML
spsb1	74646	3.7	ML
tgfb3	21809	3.7	ML
tnni3	21954	3.7	ML
trim26	22670	3.7	ML
tubb4	22153	3.7	ML
xpa	22590	3.7	ML
1420704_at	1420704_at	3.6	ML
b3galt3	26879	3.6	ML
c630002b14rik	103466	3.6	ML
cd47	16423	3.6	ML
invs	16348	3.6	ML
nek8	140859	3.6	ML
ptpru	19273	3.6	ML
rab6b	270192	3.6	ML
spa17	20686	3.6	ML
synpo	104027	3.6	ML
trp53inp2	68728	3.6	ML
trpc1	22063	3.6	ML
ugt8a	22239	3.6	ML
vcam1	22329	3.6	ML
abhd4	105501	3.5	ML
acadvl	11370	3.5	ML
bnipl	171388	3.5	ML
cpe	12876	3.5	ML
egfl6	54156	3.5	ML
epha7	13841	3.5	ML
fzd6	14368	3.5	ML
noxo1	71893	3.5	ML
pbxip1	229534	3.5	ML
plekha4	69217	3.5	ML
ppic	19038	3.5	ML
ptprd	19266	3.5	ML
1500005k14rik	76566	3.4	ML
2610001e17rik	67896	3.4	ML
d430019h16rik	268595	3.4	ML
dusp8	18218	3.4	ML
emid1	140703	3.4	ML
eppk1	223650	3.4	ML
manba	110173	3.4	ML
mmp14	17387	3.4	ML
oas1c	114643	3.4	ML
pdgfd	71785	3.4	ML
pink1	68943	3.4	ML
rprm	67874	3.4	ML
2900034e22rik	72904	3.3	ML
ai842396	103844	3.3	ML
atp11a	50770	3.3	ML
cpeb4	67579	3.3	ML
e130112l23rik	268739	3.3	ML
fabp3	14077	3.3	ML
fhit	14198	3.3	ML
nfat5	54446	3.3	ML
ptk9	19230	3.3	ML
sema3b	20347	3.3	ML
thoc2	331401	3.3	ML
tox	252838	3.3	ML
zmym6	100177	3.3	ML
1436357_at	1436357_at	3.2	ML
2410075b13rik	223648	3.2	ML
6530411b15rik	103743	3.2	ML
abcc5	27416	3.2	ML
abhd3	106861	3.2	ML
b430108f07rik	78519	3.2	ML
cd200	17470	3.2	ML
hmx2	15372	3.2	ML
mfap2	17150	3.2	ML
slc12a5	57138	3.2	ML
yipf2	74766	3.2	ML
1429321_at	1429321_at	3.1	ML
aire	11634	3.1	ML
arhgef10	234094	3.1	ML
bphl	68021	3.1	ML
fbxw2	30050	3.1	ML
gstk1	76263	3.1	ML
mylip	218203	3.1	ML
ndrg4	234593	3.1	ML
rab15	104886	3.1	ML
sdc2	15529	3.1	ML
trp53inp1	60599	3.1	ML
xist	213742	3.1	ML
1810021j13rik	66279	3	ML
2900006a08rik	72857	3	ML
4631408o11rik	66693	3	ML
4732452j19rik	207742	3	ML
abhd6	66082	3	ML
dcx	13193	3	ML
dyx1c1	67685	3	ML
efnb2	13642	3	ML
fbxo4	106052	3	ML
gabbr1	54393	3	ML
gca	227960	3	ML
grn	14824	3	ML
hnmt	140483	3	ML
pura	19290	3	ML
rdh14	105014	3	ML
slc12a6	107723	3	ML
slc29a1	63959	3	ML
snca	20617	3	ML
trim24	21848	3	ML
1300002a08rik	66887	2.9	ML
2310030g06rik	66952	2.9	ML
2810417j12rik	76917	2.9	ML
bc016495	225994	2.9	ML
clcn4-2	12727	2.9	ML
cuedc2	67116	2.9	ML
fgf13	14168	2.9	ML
myo5c	208943	2.9	ML
nagk	56174	2.9	ML
pdgfc	54635	2.9	ML
pitpnc1	71795	2.9	ML
pkp4	227937	2.9	ML
plod1	18822	2.9	ML
six5	20475	2.9	ML
tceal3	331528	2.9	ML
unc13b	22249	2.9	ML
vamp2	22318	2.9	ML
1110003e01rik	68552	2.8	ML
1700029k01rik	76380	2.8	ML
2700067d09rik	72615	2.8	ML
4931406c07rik	70984	2.8	ML
