Probe Set ID	Gene Symbol	Gene Title	Fold change([GFP+CD133+] vs [GFP-CD133-])	Regulation([GFP+CD133+] vs [GFP-CD133-])	Fold change([GFP-CD133+] vs [GFP-CD133-])	Regulation ([GFP-CD133+] vs [GFP-CD133-])	Fold change([GFP+CD133+] vs [GFP-CD133+])	Regulation([GFP+CD133+] vs [GFP-CD133+])
1444024_at	Ercc6l	excision repair cross-complementing rodent repair deficiency complementation group 6 - like	2.8190107	down	2.2692552	down	1.2422625	down
1459741_x_at	Ucp2	uncoupling protein 2 (mitochondrial, proton carrier)	2.796281	down	3.2017074	down	1.1449877	up
1417343_at	Fxyd6	FXYD domain-containing ion transport regulator 6	2.7947369	down	2.0139654	down	1.3876787	down
1439630_x_at	Sbsn	suprabasin	2.7910838	down	2.198374	down	1.2696127	down
1418748_at	Casp14	caspase 14	2.7898862	down	4.2530465	down	1.5244517	up
1421977_at	Mmp19	matrix metallopeptidase 19	2.786396	down	2.9436991	down	1.056454	up
1449741_at	Dsg2	Desmoglein 2	2.7851505	down	2.1571898	down	1.2911012	down
1424965_at	Lpxn	leupaxin	2.7593384	down	3.2295501	down	1.1704073	up
1418908_at	Pam	peptidylglycine alpha-amidating monooxygenase	2.7537608	down	2.2843347	down	1.2054979	down
1431663_a_at	Cntfr	ciliary neurotrophic factor receptor	2.7514598	down	3.0052	down	1.0922202	up
1442553_at	Mapre2	microtubule-associated protein, RP/EB family, member 2	2.7505963	down	2.1120505	down	1.3023347	down
1456722_at	Chrdl1	chordin-like 1	2.7503192	down	2.2378404	down	1.2290059	down
1425874_at	Hoxc13	homeo box C13	2.7498488	down	2.2997265	down	1.1957287	down
1427095_at	Cdcp1	CUB domain containing protein 1	2.7452114	down	3.482606	down	1.2686112	up
1439492_at	Sptlc3	serine palmitoyltransferase, long chain base subunit 3	2.7425077	down	3.2102683	down	1.1705594	up
1426642_at	Fn1	fibronectin 1	2.7407882	down	2.116203	down	1.2951442	down
1434096_at	Slc4a4	solute carrier family 4 (anion exchanger), member 4	2.7368875	down	2.946242	down	1.0764937	up
1440165_at	Ptprc	Protein tyrosine phosphatase, receptor type, C	2.7323565	down	3.3444679	down	1.2240233	up
1425749_at	Stxbp6	syntaxin binding protein 6 (amisyn)	2.7290118	down	2.6147366	down	1.0437042	down
1421410_a_at	Pstpip2	proline-serine-threonine phosphatase-interacting protein 2	2.7248387	down	2.477676	down	1.0997559	down
1421796_a_at	Efna5	ephrin A5	2.7213686	down	2.5530393	down	1.065933	down
1460732_a_at	Ppl	periplakin	2.7114222	down	3.9687357	down	1.46371	up
1429394_at	A130010J15Rik	RIKEN cDNA A130010J15 gene	2.7113256	down	2.1697896	down	1.24958	down
1420028_s_at	LOC100045677 /// Mcm3	minichromosome maintenance deficient 3 (S. cerevisiae) /// similar to DNA replication licensing factor MCM3 (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3)	2.7085516	down	2.1361742	down	1.2679452	down
1417408_at	F3	coagulation factor III	2.7072384	down	2.5430677	down	1.0645561	down
1451014_at	Ror1	receptor tyrosine kinase-like orphan receptor 1	2.7002373	down	2.399663	down	1.1252569	down
1454065_at	4930562D21Rik	RIKEN cDNA 4930562D21 gene	2.6963608	down	2.9659	down	1.099964	up
1440121_at		Transcribed locus	2.693007	down	2.7036598	down	1.0039557	up
1441917_s_at	Tmem40	transmembrane protein 40	2.6894321	down	3.348998	down	1.2452435	up
1447377_at	Gm428	gene model 428, (NCBI)	2.6892486	down	2.6129003	down	1.0292197	down
1459132_at	Bnc2	basonuclin 2	2.6834786	down	2.818599	down	1.0503527	up
1437434_a_at	Gpr177	G protein-coupled receptor 177	2.6804104	down	2.1877317	down	1.2252007	down
1433683_at	Rbm35b	RNA binding motif protein 35b	2.6801786	down	3.571146	down	1.3324285	up
1421002_at	Angptl2	angiopoietin-like 2	2.6772785	down	2.5069218	down	1.0679545	down
1422259_a_at	Ccr5	chemokine (C-C motif) receptor 5	2.676569	down	2.7589762	down	1.0307883	up
1446196_at	Hmga2	high mobility group AT-hook 2	2.676511	down	2.636009	down	1.015365	down
1423542_at	Klk7	kallikrein related-peptidase 7 (chymotryptic, stratum corneum)	2.6761048	down	3.3152242	down	1.2388246	up
1450188_s_at	Lipg	lipase, endothelial	2.6748672	down	2.1137257	down	1.265475	down
1450004_at	Tslp	thymic stromal lymphopoietin	2.6735623	down	4.960132	down	1.855252	up
1424229_at	Dyrk3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3	2.6704252	down	2.426268	down	1.1006306	down
1418449_at	Lad1	ladinin	2.6697197	down	2.3643243	down	1.1291682	down
1422948_s_at	Hist1h4a /// Hist1h4b /// Hist1h4c /// Hist1h4d /// Hist1h4f /// Hist1h4h /// Hist1h4i /// Hist1h4j /// Hist1h4k /// Hist1h4m /// Hist2h4 /// Hist4h4 /// LOC100041230	histone cluster 1, H4h /// histone cluster 2, H4 /// histone cluster 1, H4c /// histone cluster 1, H4d /// histone cluster 1, H4f /// histone cluster 1, H4i /// histone cluster 1, H4j /// histone cluster 1, H4k /// histone cluster 1, H4m /// histone cluster 4, H4 /// histone cluster 1, H4a /// histone cluster 1, H4b /// similar to histone H4	2.664042	down	2.2919908	down	1.1623267	down
1448956_at	Stard10	START domain containing 10	2.6625962	down	2.0029173	down	1.329359	down
1436778_at	Cybb	cytochrome b-245, beta polypeptide	2.6613853	down	4.0323524	down	1.5151328	up
1448759_at	Il2rb	interleukin 2 receptor, beta chain	2.6599996	down	2.9848864	down	1.1221378	up
1450792_at	Tyrobp	TYRO protein tyrosine kinase binding protein	2.6576653	down	4.318649	down	1.6249787	up
1443445_at		Transcribed locus	2.6539311	down	2.4730134	down	1.0731567	down
1427230_at	B930041F14Rik	RIKEN cDNA B930041F14 gene	2.652204	down	2.84331	down	1.0720556	up
1438009_at	Hist1h2ab /// Hist1h2ac /// Hist1h2ad /// Hist1h2ae /// Hist1h2ag /// Hist1h2ai /// Hist1h2an /// Hist1h2ao /// RP23-480B19.10	histone cluster 1, H2ac /// histone cluster 1, H2ad /// histone cluster 1, H2ae /// histone cluster 1, H2ag /// histone cluster 1, H2an /// histone cluster 1, H2ao /// histone cluster 1, H2ab /// histone cluster 1, H2ai /// similar to histone 2a	2.648791	down	2.2530944	down	1.1756237	down
1420903_at	St6galnac3	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	2.6487348	down	2.590492	down	1.0224832	down
1416986_a_at	Sirpa	signal-regulatory protein alpha	2.6443262	down	3.674243	down	1.3894818	up
1455200_at	Pak6	p21 (CDKN1A)-activated kinase 6	2.638204	down	2.4248548	down	1.0879843	down
1448025_at	LOC100038947 /// LOC668101 /// Sirpb1	signal-regulatory protein beta 1 /// similar to SIRP beta 1 /// similar to SIRP beta 1 cell surface protein	2.6332135	down	2.4105136	down	1.0923868	down
1455098_a_at	Vtn	vitronectin	2.6326766	down	2.510356	down	1.0487263	down
1439247_at	Dock10	dedicator of cytokinesis 10	2.632306	down	3.0877566	down	1.1730233	up
1422631_at	Ahr	aryl-hydrocarbon receptor	2.6310334	down	3.7306082	down	1.4179251	up
1417812_a_at	Lamb3	laminin, beta 3	2.6295676	down	2.5956724	down	1.0130583	down
1450695_at	Ahr	aryl-hydrocarbon receptor	2.624861	down	4.4675574	down	1.7020166	up
1449846_at	Ear2	eosinophil-associated, ribonuclease A family, member 2	2.6156528	down	2.4184372	down	1.0815467	down
1441082_at	Dscam	Down syndrome cell adhesion molecule	2.611196	down	2.6438236	down	1.0124953	up
1421359_at	Ret	ret proto-oncogene	2.6084201	down	2.4275174	down	1.0745217	down
1447465_at			2.6050913	down	2.6843555	down	1.0304267	up
1420799_at	LOC100047803 /// Ntsr1	neurotensin receptor 1 /// similar to neurotensin receptor type 1	2.595573	down	2.0543115	down	1.2634758	down
1457452_at	AA407782	expressed sequence AA407782	2.5924802	down	2.0481217	down	1.2657843	down
1423824_at	Gpr177	G protein-coupled receptor 177	2.582266	down	2.1541386	down	1.1987466	down
1448428_at	Nbl1	neuroblastoma, suppression of tumorigenicity 1	2.5815253	down	2.2517862	down	1.1464344	down
1451932_a_at	Adamtsl4	ADAMTS-like 4	2.5793707	down	2.1470385	down	1.2013621	down
1419201_at	Klk11	kallikrein related-peptidase 11	2.5754173	down	2.6516886	down	1.0296152	up
1418916_a_at	Spp2	secreted phosphoprotein 2	2.5745687	down	2.3521526	down	1.0945586	down
1452557_a_at			2.5648098	down	2.5017283	down	1.0252151	down
1438671_at	Ppp2r2c	protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), gamma isoform	2.5642421	down	2.3025713	down	1.1136428	down
1448477_at	Chst12	carbohydrate sulfotransferase 12	2.5610824	down	2.5268798	down	1.0135354	down
1431877_a_at	Grhl2	grainyhead-like 2 (Drosophila)	2.556721	down	2.130802	down	1.1998867	down
1420821_at	Sgpp1	sphingosine-1-phosphate phosphatase 1	2.5562627	down	2.2287102	down	1.1469696	down
1419474_a_at	Ehf	ets homologous factor	2.5523627	down	2.6302235	down	1.0305053	up
1451935_a_at	Spint2	serine protease inhibitor, Kunitz type 2	2.5507832	down	3.272788	down	1.2830522	up
1450910_at	Cap2	CAP, adenylate cyclase-associated protein, 2 (yeast)	2.5501063	down	2.0332694	down	1.2541901	down
1436434_at	E2f2	E2F transcription factor 2	2.5493078	down	2.0727332	down	1.2299256	down
1417585_at	Nup210	nucleoporin 210	2.5483446	down	2.1959748	down	1.1604618	down
1427452_at	Rpl7	ribosomal protein L7	2.544112	down	2.0549948	down	1.2380139	down
1455519_at	Dsg1b	desmoglein 1 beta	2.5425441	down	2.9432287	down	1.1575919	up
1421930_at	Icos	inducible T-cell co-stimulator	2.5405152	down	2.783676	down	1.0957133	up
1425958_at	Il1f9	interleukin 1 family, member 9	2.5402706	down	3.5641615	down	1.4030638	up
1422758_at	Chst2	carbohydrate sulfotransferase 2	2.5393162	down	2.1975665	down	1.1555128	down
1417373_a_at	Tuba4a	tubulin, alpha 4A	2.5354364	down	2.2143385	down	1.1450084	down
1420544_at	Gcet2	germinal center expressed transcript 2	2.5280192	down	2.3660831	down	1.0684406	down
1423381_at	4921521F21Rik	RIKEN cDNA 4921521F21 gene	2.5275764	down	2.72705	down	1.0789189	up
1427429_at	Csf2	colony stimulating factor 2 (granulocyte-macrophage)	2.526957	down	2.3579473	down	1.0716766	down
1447853_x_at	Kif13a	Kinesin family member 13A	2.5267706	down	2.5642555	down	1.0148351	up
1435396_at	Stxbp6	syntaxin binding protein 6 (amisyn)	2.5265424	down	3.0143218	down	1.1930621	up
1447242_at			2.5138013	down	3.0734253	down	1.2226206	up
1421492_at	Ptgds2	prostaglandin D2 synthase 2, hematopoietic	2.5133536	down	3.6361883	down	1.4467475	up
1443928_at	Pscdbp	pleckstrin homology, Sec7 and coiled-coil domains, binding protein	2.5100799	down	2.7665951	down	1.1021941	up
1423746_at	Txndc5	thioredoxin domain containing 5	2.5097525	down	2.2039452	down	1.1387545	down
1440790_x_at			2.5061312	down	2.689074	down	1.0729982	up
1451721_a_at	H2-Ab1 /// Rmcs2 /// Rmcs5	histocompatibility 2, class II antigen A, beta 1 /// response to metastatic cancers 5 /// response to metastatic cancers 2	2.5058959	down	2.1362307	down	1.1730455	down
1456008_at	Lrrc8e	leucine rich repeat containing 8 family, member E	2.4991364	down	3.2362347	down	1.2949413	up
1435205_at	Tcfap2e	transcription factor AP-2, epsilon	2.4958076	down	3.599442	down	1.4421952	up
1435154_at	AU018091	expressed sequence AU018091	2.4909062	down	2.610373	down	1.0479612	up
1419052_at	Ovol1	OVO homolog-like 1 (Drosophila)	2.488811	down	3.9731998	down	1.5964249	up
1449226_at	Hic1	hypermethylated in cancer 1	2.4884527	down	2.124982	down	1.1710463	down
1439830_at	Map3k5	mitogen-activated protein kinase kinase kinase 5	2.48655	down	2.4988241	down	1.0049362	up
1416985_at	Sirpa	signal-regulatory protein alpha	2.48258	down	2.8688064	down	1.1555746	up
1459847_x_at	Gfra2	glial cell line derived neurotrophic factor family receptor alpha 2	2.4785926	down	2.4447796	down	1.0138307	down
1450663_at	Thbs2	thrombospondin 2	2.4764025	down	2.6707404	down	1.0784758	up
1419206_at	Cd37	CD37 antigen	2.47524	down	2.236827	down	1.1065855	down
1418455_at	Copz2	coatomer protein complex, subunit zeta 2	2.4735959	down	2.117649	down	1.1680858	down
1428774_at	Gpc6 /// LOC100045283	glypican 6 /// similar to Glypican 6	2.4703863	down	2.164285	down	1.1414331	down
1439546_at	4933417O08Rik	RIKEN cDNA 4933417O08 gene	2.463062	down	2.9912555	down	1.214446	up
1460380_at	Dsg2	desmoglein 2	2.4596925	down	2.0495405	down	1.2001189	down
1418891_a_at	Rab3d	RAB3D, member RAS oncogene family	2.4566193	down	4.1033516	down	1.6703248	up
1418340_at	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	2.453986	down	2.6141753	down	1.0652772	up
1431883_at	Tac1	tachykinin 1	2.4490004	down	2.175703	down	1.1256133	down
1435345_at	Cercam	cerebral endothelial cell adhesion molecule	2.4488678	down	2.1924148	down	1.1169729	down
1456014_s_at	Fermt3	fermitin family homolog 3 (Drosophila)	2.4419036	down	2.7400656	down	1.1221024	up
1423608_at	Itm2a	integral membrane protein 2A	2.4393454	down	2.6255226	down	1.0763226	up
1428481_s_at	Cdca8	cell division cycle associated 8	2.4307566	down	2.2384677	down	1.085902	down
1434067_at	AI662270	expressed sequence AI662270	2.4259477	down	2.6257083	down	1.0823433	up
1425243_at	Cd207	CD 207 antigen	2.42327	down	2.6592462	down	1.0973793	up
1417797_a_at	1810019J16Rik	RIKEN cDNA 1810019J16 gene	2.4180655	down	2.2779994	down	1.0614865	down
1424041_s_at	C1s /// LOC100044326	complement component 1, s subcomponent /// similar to Complement component 1, s subcomponent	2.4177217	down	3.6201825	down	1.4973527	up
1434745_at	Ccnd2	cyclin D2	2.414477	down	2.2151334	down	1.0899917	down
1450110_at	Adh7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	2.4140515	down	2.5018015	down	1.0363497	up
1422552_at	Rprm	reprimo, TP53 dependent G2 arrest mediator candidate	2.4106634	down	2.8185298	down	1.1691927	up
1425179_at	Shmt1	serine hydroxymethyltransferase 1 (soluble)	2.408701	down	2.5853815	down	1.073351	up
1421811_at	LOC640441 /// Thbs1	thrombospondin 1 /// similar to thrombospondin 1	2.4075537	down	2.1078074	down	1.1422076	down
1443489_at			2.4047952	down	3.1430275	down	1.3069835	up
1438841_s_at	Arg2	arginase type II	2.4027698	down	2.255757	down	1.0651722	down
1441342_at	Dpp4	Dipeptidylpeptidase 4	2.3999028	down	2.2599263	down	1.0619384	down
1421295_at	Chrdl1	chordin-like 1	2.396422	down	2.186098	down	1.0962096	down
1456539_at		Transcribed locus	2.3880527	down	2.4025853	down	1.0060855	up
1428538_s_at	Rarres2	retinoic acid receptor responder (tazarotene induced) 2	2.3873985	down	3.8569136	down	1.6155298	up
1426028_a_at	Cit	citron	2.385689	down	2.2114642	down	1.0787826	down
1449619_s_at	Arhgap9	Rho GTPase activating protein 9	2.3834796	down	2.1990666	down	1.0838596	down
1420855_at	Eln	elastin	2.381977	down	2.1320071	down	1.1172462	down
1448229_s_at	Ccnd2	cyclin D2	2.372082	down	2.3214226	down	1.0218226	down
1430645_at	Cd200r3	CD200 receptor 3	2.3707693	down	2.479948	down	1.046052	up
1417374_at	Tuba4a	tubulin, alpha 4A	2.3685932	down	2.4315143	down	1.0265646	up
1457222_at	Creb5	cAMP responsive element binding protein 5	2.3676035	down	2.0658822	down	1.1460496	down
1444571_at			2.361589	down	2.426819	down	1.0276213	up
1435584_at	A630033H20Rik	RIKEN cDNA A630033H20 gene	2.3593535	down	2.2254734	down	1.0601581	down
1427574_s_at	Sh3d19	SH3 domain protein D19	2.35909	down	3.0948503	down	1.311883	up
1417687_at	Lgals12	lectin, galactose binding, soluble 12	2.3587887	down	2.7012892	down	1.1452019	up
1428959_at	5830405N20Rik	RIKEN cDNA 5830405N20 gene	2.3553078	down	2.2543488	down	1.0447842	down
1435195_at	Vash1	vasohibin 1	2.3552988	down	2.1359615	down	1.1026878	down
1431262_at	LOC100041195 /// LOC100041874 /// LOC666442	hypothetical LOC666442 /// similar to 1700001E04Rik protein	2.3543139	down	2.4139204	down	1.025318	up
1451629_at	Lbh /// LOC100048380	limb-bud and heart /// similar to limb-bud and heart	2.3515728	down	2.382026	down	1.0129501	up
1434484_at	1100001G20Rik	RIKEN cDNA 1100001G20 gene	2.3511832	down	2.6266236	down	1.1171498	up
1429067_at	Capns2	calpain, small subunit 2	2.3446155	down	2.98192	down	1.2718163	up
1427010_s_at	Lama5	laminin, alpha 5	2.3343213	down	2.2412722	down	1.0415162	down
1457352_x_at	Svopl	SV2 related protein homolog (rat)-like	2.3281724	down	2.2347207	down	1.0418183	down
1427637_a_at	Dsc3	desmocollin 3	2.326659	down	3.0378563	down	1.3056734	up
1429088_at	Lbh	limb-bud and heart	2.3265197	down	2.6136208	down	1.1234038	up
1420802_at	Il13	interleukin 13	2.3257027	down	2.520758	down	1.0838693	up
1422638_s_at	Rassf5	Ras association (RalGDS/AF-6) domain family member 5	2.3241804	down	2.066579	down	1.1246511	down
1425579_at	Gfra2	glial cell line derived neurotrophic factor family receptor alpha 2	2.322605	down	2.863836	down	1.2330276	up
1422755_at	Btk	Bruton agammaglobulinemia tyrosine kinase	2.322536	down	2.5469744	down	1.096635	up
1420503_at	Slc6a14	solute carrier family 6 (neurotransmitter transporter), member 14	2.3224778	down	2.3188927	down	1.001546	down
1444494_at	Kbtbd10	kelch repeat and BTB (POZ) domain containing 10	2.321604	down	2.1560194	down	1.0768011	down
1452864_at	Med12l	mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)-like	2.3172276	down	2.2881224	down	1.0127201	down
1420054_s_at	Slc35c2	solute carrier family 35, member C2	2.3129628	down	2.1830394	down	1.0595148	down
1423435_at			2.3092275	down	3.0968502	down	1.3410764	up
1415801_at	Gja1	gap junction protein, alpha 1	2.3050148	down	2.6238666	down	1.1383295	up
1454844_at	Mchr1	Melanin-concentrating hormone receptor 1	2.3043082	down	2.2557638	down	1.02152	down
1429204_at	Camk2n2	calcium/calmodulin-dependent protein kinase II inhibitor 2	2.3031387	down	2.0323777	down	1.1332238	down
1418990_at	Ms4a4d	membrane-spanning 4-domains, subfamily A, member 4D	2.2987537	down	2.3661149	down	1.0293034	up
1446139_at			2.2877052	down	2.2058325	down	1.0371165	down
1421353_at	Pde7b	phosphodiesterase 7B	2.2864501	down	2.8344784	down	1.239685	up
1424727_at	Ccr5	chemokine (C-C motif) receptor 5	2.2847943	down	2.4107678	down	1.0551355	up
1416184_s_at	Hmga1 /// Hmga1-rs1	high mobility group AT-hook 1 /// high mobility group AT-hook I, related sequence 1	2.2814057	down	2.2679076	down	1.0059518	down
1448908_at	Ppap2b	phosphatidic acid phosphatase type 2B	2.2790954	down	2.781609	down	1.2204883	up
1416449_x_at	Stxbp2	syntaxin binding protein 2	2.2789173	down	2.365455	down	1.037973	up
1433716_x_at	Gfra2	glial cell line derived neurotrophic factor family receptor alpha 2	2.2780044	down	2.7693594	down	1.2156954	up
1438635_x_at	B930041F14Rik	RIKEN cDNA B930041F14 gene	2.2767766	down	2.9912817	down	1.3138232	up
1416108_a_at	Tmed3	transmembrane emp24 domain containing 3	2.266194	down	2.1490674	down	1.0545012	down
1416123_at	Ccnd2	cyclin D2	2.2655044	down	2.166419	down	1.0457369	down
1441312_at	Cnnm1	cyclin M1	2.2626045	down	2.006585	down	1.1275896	down
1434917_at	Cobl	cordon-bleu	2.249645	down	2.3740876	down	1.0553167	up
1452205_x_at	LOC381765 /// LOC665506 /// Tcrb-J	T-cell receptor beta, joining region /// similar to T cell antigen receptor /// similar to T-cell receptor beta-2 chain C region	2.2473235	down	2.2743664	down	1.0120333	up
1433862_at	Espl1	extra spindle poles-like 1 (S. cerevisiae)	2.2456474	down	2.1620765	down	1.0386531	down
1445306_at			2.2418933	down	2.652018	down	1.1829369	up
1419832_s_at	Acpp	acid phosphatase, prostate	2.2417722	down	2.1151786	down	1.0598501	down
1425558_at	Klc3	kinesin light chain 3	2.2407007	down	2.3868184	down	1.0652107	up
1426221_at	Loh11cr2a	loss of heterozygosity, 11, chromosomal region 2, gene A homolog (human)	2.2364976	down	2.2493422	down	1.0057433	up
1459702_at			2.2344663	down	3.1933296	down	1.429124	up
1427755_at	Mcpt-ps1	mast cell protease, pseudogene 1	2.234113	down	2.5131376	down	1.1248927	up
1449419_at	Dock8	dedicator of cytokinesis 8	2.2336757	down	2.089797	down	1.0688481	down
1450409_a_at	4930570C03Rik	RIKEN cDNA 4930570C03 gene	2.231458	down	2.255959	down	1.0109799	up
1456397_at	Cdh4	cadherin 4	2.2309363	down	3.5942369	down	1.6110889	up
1417649_at	Cdkn1c	cyclin-dependent kinase inhibitor 1C (P57)	2.2289042	down	2.0404165	down	1.0923771	down
1422317_a_at	Il1rl1	interleukin 1 receptor-like 1	2.227906	down	3.1987436	down	1.4357625	up
1449275_at	2310038H17Rik	RIKEN cDNA 2310038H17 gene	2.2260451	down	2.0980706	down	1.0609963	down
1450826_a_at	Saa3	serum amyloid A 3	2.2202635	down	2.0717323	down	1.0716941	down
1426938_at	Nova1	neuro-oncological ventral antigen 1	2.2194333	down	2.4216115	down	1.0910944	up
1429443_at	Cpne4	copine IV	2.2190852	down	2.4689536	down	1.1125997	up
1441341_at		Transcribed locus	2.217357	down	2.1251435	down	1.0433916	down
1421279_at	Lamc2	laminin, gamma 2	2.2126877	down	2.0130565	down	1.0991682	down
1415871_at	Tgfbi	transforming growth factor, beta induced	2.2108881	down	3.4008265	down	1.5382174	up
1460605_at	Crxos1	Crx opposite strand transcript 1	2.2067037	down	2.0525892	down	1.0750831	down
1452273_at	AA409316	expressed sequence AA409316	2.2028203	down	2.0081942	down	1.096916	down
1452207_at	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	2.2014384	down	2.1943083	down	1.0032494	down
1427327_at	Pilra	paired immunoglobin-like type 2 receptor alpha	2.1969447	down	2.1665847	down	1.0140127	down
1425947_at	Ifng	interferon gamma	2.1959486	down	2.3662891	down	1.0775703	up
1416340_a_at	Man2b1	mannosidase 2, alpha B1	2.195734	down	2.0376804	down	1.0775654	down
1448576_at	Il7r	interleukin 7 receptor	2.1948686	down	2.0714955	down	1.0595574	down
1419724_at	Edar	ectodysplasin-A receptor	2.193835	down	2.0061975	down	1.093529	down
1455604_at	Fzd5	frizzled homolog 5 (Drosophila)	2.1937673	down	2.0804336	down	1.054476	down
1454171_x_at	9530053H05Rik	RIKEN cDNA 9530053H05 gene	2.1853788	down	2.9863486	down	1.3665131	up
1434188_at	Slc16a12	solute carrier family 16 (monocarboxylic acid transporters), member 12	2.183706	down	2.0389447	down	1.0709981	down
1441255_at	Cdh3	cadherin 3	2.17675	down	2.0614917	down	1.0559101	down
1438021_at	Rbm47	RNA binding motif protein 47	2.1753805	down	2.2887397	down	1.0521102	up
1457267_at			2.174515	down	2.1439672	down	1.0142483	down
1423152_at	Vapb	vesicle-associated membrane protein, associated protein B and C	2.1702263	down	2.0694656	down	1.0486892	down
1423825_at	Gpr177	G protein-coupled receptor 177	2.167628	down	2.236894	down	1.0319546	up
1421461_at	Mpl	myeloproliferative leukemia virus oncogene	2.1653984	down	2.1018271	down	1.0302458	down
1458354_x_at	Krt28	keratin 28	2.1605644	down	2.4026182	down	1.1120327	up
1452770_at	Vkorc1	vitamin K epoxide reductase complex, subunit 1	2.1600266	down	2.0516086	down	1.0528452	down
1451776_s_at	Hopx	HOP homeobox	2.1591792	down	2.003288	down	1.0778177	down
1441072_at			2.1560416	down	2.7109687	down	1.2573823	up
1448777_at	Mcm2	minichromosome maintenance deficient 2 mitotin (S. cerevisiae)	2.1516778	down	2.751532	down	1.2787844	up
1453041_at	Tmem16j	transmembrane protein 16J	2.1486733	down	3.0518372	down	1.4203358	up
1448123_s_at	Tgfbi	transforming growth factor, beta induced	2.1475732	down	2.6535604	down	1.2356089	up
1450160_at	Lif	leukemia inhibitory factor	2.1461973	down	2.22826	down	1.0382363	up
1419480_at	Sell	selectin, lymphocyte	2.1459126	down	2.4726322	down	1.1522521	up
1460719_a_at	P2rx1	purinergic receptor P2X, ligand-gated ion channel, 1	2.1426737	down	2.2988632	down	1.0728947	up
1449848_at	Gna14	guanine nucleotide binding protein, alpha 14	2.1400518	down	2.3604844	down	1.1030034	up
1457840_at	Plxna4	plexin A4	2.1357417	down	2.610196	down	1.2221497	up
1433962_at	6720458F09Rik	RIKEN cDNA 6720458F09 gene	2.1323385	down	2.1022992	down	1.0142888	down
1442565_at	Pcdh10	protocadherin 10	2.131041	down	2.0257702	down	1.0519658	down
1427391_a_at	Col12a1	collagen, type XII, alpha 1	2.128094	down	2.1588793	down	1.0144662	up
1449102_at	Ebf2	early B-cell factor 2	2.1266744	down	3.053768	down	1.4359359	up
1418943_at	B230120H23Rik	RIKEN cDNA B230120H23 gene	2.12021	down	2.066168	down	1.0261555	down
1429298_at	Ddah1	dimethylarginine dimethylaminohydrolase 1	2.1191792	down	2.4162211	down	1.1401683	up
1437846_x_at	Bace2	beta-site APP-cleaving enzyme 2	2.115356	down	2.116566	down	1.000572	up
1456361_at	Afap1	actin filament associated protein 1	2.1149068	down	2.1990206	down	1.0397718	up
1429274_at	2310010M24Rik	RIKEN cDNA 2310010M24 gene	2.1088161	down	4.0349655	down	1.9133794	up
1459921_at	Nxph1	neurexophilin 1	2.1082554	down	2.0342386	down	1.0363854	down
1451530_at	Egfr	epidermal growth factor receptor	2.1062582	down	2.0568843	down	1.0240042	down
1451047_at	Itm2a	integral membrane protein 2A	2.1013856	down	2.9171255	down	1.3881915	up
1417488_at	Fosl1	fos-like antigen 1	2.1013062	down	2.1112735	down	1.0047433	up
1452391_at	Cxadr	coxsackievirus and adenovirus receptor	2.0931091	down	2.4284022	down	1.1601889	up
1424932_at	Egfr	epidermal growth factor receptor	2.083852	down	2.078677	down	1.0024896	down
1452138_a_at	Ace2	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	2.0827928	down	2.5604389	down	1.2293295	up
1447250_a_at	2610301F02Rik	RIKEN cDNA 2610301F02 gene	2.0827112	down	2.1841087	down	1.0486852	up
1444479_at		Transcribed locus	2.078869	down	2.8767545	down	1.3838074	up
1416950_at	Tnfaip8	tumor necrosis factor, alpha-induced protein 8	2.078387	down	2.159671	down	1.0391091	up
1453448_at	2310067E19Rik	RIKEN cDNA 2310067E19 gene	2.0759394	down	2.018707	down	1.0283511	down
1430596_s_at	Vgll3	vestigial like 3 (Drosophila)	2.0734668	down	2.6712656	down	1.2883089	up
1418456_a_at	Cxcl14	chemokine (C-X-C motif) ligand 14	2.0649543	down	2.1274211	down	1.030251	up
1439620_at	Car13	carbonic anhydrase 13	2.058769	down	2.5841837	down	1.2552083	up
1418311_at	Fn3k	fructosamine 3 kinase	2.0552726	down	2.0280278	down	1.0134342	down
1436097_x_at	Arhgap9	Rho GTPase activating protein 9	2.0541124	down	2.3538585	down	1.1459248	up
1447284_at	Trem1	triggering receptor expressed on myeloid cells 1	2.053603	down	2.076209	down	1.011008	up
1438767_at	Osm	oncostatin M	2.053341	down	2.317138	down	1.1284721	up
1436484_at	C030019I05Rik	RIKEN cDNA C030019I05 gene	2.0525787	down	2.419607	down	1.1788133	up
1444819_at	C86090	expressed sequence C86090	2.0489275	down	2.164277	down	1.0562975	up
1438659_x_at	Chchd6	coiled-coil-helix-coiled-coil-helix domain containing 6	2.0483515	down	2.016967	down	1.0155603	down
