Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
8.938327	0.096254	10.675	0.279857	3.33	Up	0.004211215	NM_021076	204412_s_at	Neurofilament, heavy polypeptide 200kDa	Hs.198760	4744	NEFH
6.037033	0.303002	7.768227	0.274998	3.32	Up	0.013361433	AL049245	1563357_at	MRNA; cDNA DKFZp564C203 (from clone DKFZp564C203)	Hs.638732	-	-
9.940967	0.079253	8.216777	0.398706	3.3	Down	0.013247861	NM_021643	202478_at	Tribbles homolog 2 (Drosophila)	Hs.652175	28951	TRIB2
7.923367	0.244176	6.206737	0.205911	3.29	Down	0.005790186	NM_152335	1552400_a_at	Chromosome 15 open reading frame 27	Hs.631721	123591	C15orf27
10.964133	0.096349	9.25125	0.008186	3.28	Down	5.97E-05	NM_017489	203449_s_at	Telomeric repeat binding factor (NIMA-interacting) 1	Hs.442707	7013	TERF1
10.08977	0.160572	8.381083	0.340468	3.27	Down	0.01050394	NM_032805	1553874_a_at	Zinc finger protein 206	Hs.334515	84891	ZNF206
4.266403	0.083102	5.973977	0.153288	3.27	Up	0.000609358	NM_002193	205258_at	Inhibin, beta B (activin AB beta polypeptide)	Hs.1735	3625	INHBB
6.960723	0.020933	5.25665	0.310821	3.26	Down	0.005433948	AI354636	235171_at	Full-length cDNA clone CS0DM012YE14 of Fetal liver of Homo sapiens (human)	Hs.586401	-	-
5.41655	0.387915	7.115767	0.410803	3.25	Up	0.039651548	NM_002656	207002_s_at	Pleiomorphic adenoma gene-like 1	Hs.444975	5325	PLAGL1
6.601517	0.248958	8.29835	0.219256	3.24	Up	0.006910519	BF240286	228834_at	Transducer of ERBB2, 1	Hs.531550	10140	TOB1
8.4111	0.243231	6.714737	0.406644	3.24	Down	0.023166315	AY063451	1559471_s_at	D21S2088E	Hs.145622	266917	D21S2088E
7.361197	0.214754	5.666077	0.15747	3.24	Down	0.003122904	AA524029	213900_at	Chromosome 9 open reading frame 61	Hs.118003	9413	C9orf61
5.954733	0.20057	7.648617	0.249889	3.24	Up	0.0061437	NM_053284	1552811_at	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1	Hs.345818	117166	WFIKKN1
6.475633	0.120236	4.782287	0.11473	3.23	Down	0.000522665	BF223679	205316_at	Solute carrier family 15 (H+/peptide transporter), member 2	Hs.518089	6565	SLC15A2
9.907753	0.19199	8.2192	0.134007	3.22	Down	0.001959884	AF232772	223541_at	Hyaluronan synthase 3	Hs.592069	3038	HAS3
5.885733	0.284187	4.19896	0.052931	3.22	Down	0.00429907	AI697584	239770_at	Family with sequence similarity 62 (C2 domain containing), member C	Hs.477711	83850	FAM62C
5.32697	0.214917	7.0134	0.243177	3.22	Up	0.006532185	BE044588	243191_at	-	-	-	-
8.87878	0.032621	10.564867	0.10037	3.22	Up	8.97E-05	AL561868	224855_at	Pyrroline-5-carboxylate reductase family, member 2	Hs.520187	29920	PYCR2
3.52458	0.036528	5.202647	0.279492	3.2	Up	0.00399511	NM_000885	205885_s_at	Integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	Hs.647873	3676	ITGA4
5.39814	0.042524	7.073783	0.23454	3.19	Up	0.002157513	AI806338	225544_at	T-box 3 (ulnar mammary syndrome)	Hs.129895	6926	TBX3
7.068147	0.404798	5.403763	0.174008	3.17	Down	0.019479094	AI735586	229485_x_at	Hypothetical protein BC012029	Hs.370904	152573	LOC152573
5.010743	0.045293	6.67487	0.071728	3.17	Up	3.98E-05	AL049377	1562684_at	SH3 domain binding glutamic acid-rich protein like 2	Hs.302772	83699	SH3BGRL2
10.320417	0.211043	8.65866	0.346045	3.16	Down	0.014855009	NM_032805	1553875_s_at	Zinc finger protein 206	Hs.334515	84891	ZNF206
8.407207	0.073714	6.754353	0.429162	3.14	Down	0.019173371	BC002665	210198_s_at	Proteolipid protein 1 (Pelizaeus-Merzbacher disease, spastic paraplegia 2, uncomplicated)	Hs.1787	5354	PLP1
6.35144	0.200894	8.004093	0.310113	3.14	Up	0.011051621	BF435852	227962_at	Acyl-Coenzyme A oxidase 1, palmitoyl	Hs.464137	51	ACOX1
8.503147	0.158448	6.85083	0.451308	3.14	Down	0.025948624	NM_057162	1553027_a_at	Kelch-like 4 (Drosophila)	Hs.49075	56062	KLHL4
4.72625	0.092216	6.37641	0.232033	3.14	Up	0.002716957	AA406052	242042_s_at	Hypothetical LOC401022	Hs.98661	401022	LOC401022
3.8207	0.101129	5.469697	0.399507	3.14	Up	0.01611165	AL078599	224973_at	-	-	-	-
8.21962	0.182043	6.575943	0.322633	3.12	Down	0.011360327	NM_014141	219302_s_at	Contactin associated protein-like 2	Hs.190621	26047	CNTNAP2
8.65306	0.245052	10.29658	0.305895	3.12	Up	0.013770746	D30751	211518_s_at	bone morphogenetic protein 4	-	652	-
5.88786	0.028067	7.522723	0.096424	3.11	Up	8.33E-05	BF112171	213273_at	Odz, odd Oz/ten-m homolog 4 (Drosophila)	Hs.213087	26011	ODZ4
4.398427	0.03098	6.031373	0.086333	3.1	Up	5.85E-05	AI765554	239612_at	Transcribed locus	Hs.634954	-	-
7.09949	0.099137	5.468263	0.247051	3.1	Down	0.003593363	M31213	211421_s_at	Ret proto-oncogene (multiple endocrine neoplasia and medullary thyroid carcinoma 1, Hirschsprung disease)	Hs.350321	5979	RET
4.236987	0.158389	5.86769	0.367501	3.1	Up	0.015161425	NM_014621	205522_at	Homeobox D4	Hs.591609	3233	HOXD4
9.62351	0.045731	8.000293	0.050562	3.08	Down	1.85E-05	AU144598	219301_s_at	Contactin associated protein-like 2	Hs.190621	26047	CNTNAP2
6.295247	0.245637	4.67348	0.123341	3.08	Down	0.00412828	NM_002253	203934_at	Kinase insert domain receptor (a type III receptor tyrosine kinase)	Hs.479756	3791	KDR
9.561243	0.058491	7.94288	0.223803	3.07	Down	0.00219658	AB045118	209864_at	Frequently rearranged in advanced T-cell lymphomas 2	Hs.140720	23401	FRAT2
5.487683	0.17285	7.104893	0.39343	3.07	Up	0.019717542	AA888057	214154_s_at	Plakophilin 2	Hs.164384	5318	PKP2
7.923373	0.405204	6.31578	0.393602	3.05	Down	0.046593354	AL540045	228422_at	Lipoma HMGIC fusion partner-like 4	Hs.56782	375323	LHFPL4
7.58246	0.05309	5.98049	0.207292	3.04	Down	0.001702474	AF270513	224374_s_at	Elastin microfibril interfacer 2	Hs.532815	84034	EMILIN2
7.612697	0.26027	6.011873	0.256949	3.03	Down	0.011902916	Z39232	1560924_at	Dipeptidyl-peptidase 6	Hs.334947	1804	DPP6
7.864147	0.131979	6.26786	0.210727	3.02	Down	0.003025895	H79306	215305_at	Platelet-derived growth factor receptor, alpha polypeptide	Hs.74615	5156	PDGFRA
8.256467	0.155611	6.660447	0.085516	3.02	Down	0.000847952	BC001745	209570_s_at	DNA segment on chromosome 4 (unique) 234 expressed sequence	-	27065	-
5.808733	0.051557	7.401873	0.216838	3.02	Up	0.002026733	AI056483	229901_at	Zinc finger protein 488	Hs.27788	118738	ZNF488
3.531153	0.064238	5.12347	0.118222	3.02	Up	0.000291834	NM_000885	205884_at	Integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	Hs.647873	3676	ITGA4
6.78485	0.352875	5.194707	0.096747	3.01	Down	0.012196493	AU147402	215199_at	Caldesmon 1	Hs.490203	800	CALD1
7.86752	0.199054	6.281537	0.280366	3	Down	0.009936679	BC028721	1554593_s_at	Solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6	Hs.515217	6511	SLC1A6
4.972543	0.052783	6.55833	0.264021	3	Up	0.0041552	U67195	201149_s_at	TIMP metallopeptidase inhibitor 3 (Sorsby fundus dystrophy, pseudoinflammatory)	Hs.652397	7078	TIMP3
10.140367	0.077654	8.562043	0.196708	2.99	Down	0.001722585	AI347136	203448_s_at	Telomeric repeat binding factor (NIMA-interacting) 1	Hs.442707	7013	TERF1
8.99416	0.226845	7.41622	0.183138	2.99	Down	0.005645627	AL137063	205771_s_at	-	-	-	-
8.00244	0.480423	9.57965	0.231002	2.98	Up	0.041607835	AF208043	208966_x_at	interferon, gamma-inducible protein 16	-	3428	-
6.938533	0.20551	5.36201	0.148532	2.98	Down	0.003406438	U82811	211267_at	Homeobox, ES cell expressed 1	Hs.171980	8820	HESX1
5.091223	0.230434	6.666867	0.20302	2.98	Up	0.00683597	BF434995	228890_at	Atonal homolog 8 (Drosophila)	Hs.135569	84913	ATOH8
4.136883	0.054445	5.705777	0.09214	2.97	Up	0.000125992	AI128130	244420_at	Runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	Hs.368431	862	RUNX1T1
5.03015	0.282877	3.461497	0.050743	2.97	Down	0.005476627	BF434846	216005_at	Transcribed locus	Hs.613775	-	-
7.305077	0.124347	8.87167	0.10462	2.96	Up	0.00064752	U71075	211320_s_at	Protein tyrosine phosphatase, receptor type, U	Hs.19718	10076	PTPRU
6.89889	0.069543	8.45879	0.104995	2.95	Up	0.000244198	AI651255	227059_at	Glypican 6	Hs.444329	10082	GPC6
6.450053	0.172533	4.893283	0.100753	2.94	Down	0.001463399	BC032716	1554887_at	-	-	-	-
8.299453	0.147607	6.74597	0.293693	2.94	Down	0.009129986	AK023795	222162_s_at	ADAM metallopeptidase with thrombospondin type 1 motif, 1	-	9510	-
7.44389	0.059384	5.893943	0.194763	2.93	Down	0.001598608	N36770	221563_at	Dual specificity phosphatase 10	Hs.497822	11221	DUSP10
11.346233	0.162901	9.797647	0.0908	2.93	Down	0.001148769	AI554106	225958_at	Polyhomeotic homolog 1 (Drosophila)	Hs.305985	1911	PHC1
7.714053	0.046521	6.168487	0.074493	2.92	Down	6.12E-05	U16996	209457_at	Dual specificity phosphatase 5	Hs.2128	1847	DUSP5
4.629563	0.023886	6.17412	0.277624	2.92	Up	0.005180323	BF062550	230105_at	Homeobox B13	Hs.66731	10481	HOXB13
3.974807	0.08741	5.517983	0.140819	2.91	Up	0.000740534	BF060978	237189_at	Transcribed locus, strongly similar to XP_001081342.1  similar to Homeobox protein Hox-B3 (Hox-2.7) (MH-23) [Rattus norvegicu	Hs.171806	-	-
7.051523	0.099263	8.588393	0.125224	2.9	Up	0.000653394	NM_004759	201461_s_at	Mitogen-activated protein kinase-activated protein kinase 2	Hs.643566	9261	MAPKAPK2
8.53029	0.076508	6.997267	0.191329	2.89	Down	0.001743186	AK025084	216623_x_at	Trinucleotide repeat containing 9	Hs.460789	27324	TNRC9
7.930827	0.427898	9.451887	0.239339	2.87	Up	0.036137064	NM_005531	206332_s_at	Interferon, gamma-inducible protein 16	Hs.380250	3428	IFI16
6.658913	0.116725	5.138717	0.186305	2.87	Down	0.002295151	BI869014	1560019_at	Discs, large (Drosophila) homolog-associated protein 1	Hs.627200	9229	DLGAP1
8.839257	0.182348	7.319587	0.33456	2.87	Down	0.016287197	BF447038	237449_at	Sp8 transcription factor	Hs.195922	221833	SP8
6.058573	0.031874	7.576187	0.181739	2.86	Up	0.001191198	U32645	31845_at	E74-like factor 4 (ets domain transcription factor)	Hs.271940	2000	ELF4
7.47088	0.060989	8.97673	0.079771	2.84	Up	0.000115196	BG325734	215050_x_at	Mitogen-activated protein kinase-activated protein kinase 2	Hs.643566	9261	MAPKAPK2
5.66882	0.357301	7.173627	0.393537	2.84	Up	0.047295516	S69189	209600_s_at	Acyl-Coenzyme A oxidase 1, palmitoyl	Hs.464137	51	ACOX1
8.52901	0.056512	7.02427	0.075455	2.84	Down	9.01E-05	AK027006	214774_x_at	Trinucleotide repeat containing 9	Hs.460789	27324	TNRC9
5.20054	0.302812	6.70462	0.204329	2.84	Up	0.01464394	AA934610	227719_at	CDNA FLJ37828 fis, clone BRSSN2006575	Hs.595130	-	-
4.170423	0.008793	5.671713	0.278032	2.83	Up	0.005703563	AK021882	215506_s_at	DIRAS family, GTP-binding RAS-like 3	Hs.194695	9077	DIRAS3
5.89724	0.107063	7.39652	0.187218	2.83	Up	0.00224967	X75208	1438_at	EPH receptor B3	Hs.2913	2049	EPHB3
5.036013	0.154564	6.534193	0.118704	2.82	Up	0.001540098	AI050866	230916_at	Nodal homolog (mouse)	Hs.370414	4838	NODAL
7.433653	0.095398	8.930293	0.138277	2.82	Up	0.000877426	NM_014883	202973_x_at	Family with sequence similarity 13, member A1	Hs.97270	10144	FAM13A1
8.016937	0.339586	6.523847	0.302618	2.81	Down	0.030428118	BF514079	221841_s_at	Kruppel-like factor 4 (gut)	Hs.376206	9314	KLF4
7.697167	0.100381	9.189373	0.131602	2.81	Up	0.000838268	AU153138	212622_at	Transmembrane protein 41B	Hs.594563	440026	TMEM41B
7.698377	0.033033	6.209297	0.221187	2.81	Down	0.002642652	AF220152	211382_s_at	Transforming, acidic coiled-coil containing protein 2	Hs.501252	10579	TACC2
7.054353	0.312039	8.5422	0.202907	2.8	Up	0.01616575	AF285167	203504_s_at	ATP-binding cassette, sub-family A (ABC1), member 1	Hs.429294	19	ABCA1
8.499393	0.087377	9.98692	0.109017	2.8	Up	0.000440659	AB018009	201195_s_at	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	Hs.513797	8140	SLC7A5
4.34408	0.210829	5.828667	0.368031	2.8	Up	0.024891288	NM_015854	208412_s_at	retinoic acid receptor, beta	-	5915	-
5.0813	0.161279	6.56358	0.235818	2.79	Up	0.006568537	BE552368	232746_at	Chemokine (C-X-C motif) receptor 7	Hs.471751	57007	CXCR7
8.66802	0.202166	7.186187	0.409843	2.79	Down	0.031596797	AI732427	241772_at	Protocadherin 11 X-linked	Hs.632826	27328	PCDH11X
4.975683	0.1261	6.45658	0.184053	2.79	Up	0.002673546	AI625045	229257_at	-	-	-	-
4.703557	0.15407	6.18305	0.233978	2.79	Up	0.006165526	AI242583	231947_at	Myc target 1	Hs.18160	80177	MYCT1
7.261607	0.204664	5.78235	0.114243	2.79	Down	0.0032235	NM_024784	220391_at	Zinc finger and BTB domain containing 3	Hs.147554	79842	ZBTB3
6.148917	0.199754	4.671623	0.261727	2.78	Down	0.01093169	NM_004702	205034_at	cyclin E2	-	9134	-
7.568227	0.253717	6.09279	0.159163	2.78	Down	0.007894285	AB018195	209726_at	Carbonic anhydrase XI	Hs.428446	770	CA11
6.39722	0.120539	7.870027	0.200516	2.78	Up	0.003253693	AI861874	230935_at	Transcribed locus	Hs.652578	-	-
10.00442	0.113235	8.534837	0.162954	2.77	Down	0.001773425	AW594320	228245_s_at	Ovostatin 2	Hs.524331	144203	OVOS2
3.814427	0.071652	5.282843	0.345965	2.77	Up	0.01418867	AK022037	233386_at	Meis1, myeloid ecotropic viral integration site 1 homolog 2 (mouse)	Hs.510989	4212	MEIS2
5.275503	0.114579	6.739233	0.195684	2.76	Up	0.002965536	AI886656	229526_at	Aquaporin 11	Hs.503345	282679	AQP11
5.181843	0.113069	6.63997	0.090556	2.75	Up	0.000547948	AK092668	1558280_s_at	Rho GTPase activating protein 29	Hs.483238	9411	ARHGAP29
7.578427	0.038071	6.12179	0.141988	2.74	Down	0.000582278	NM_030379	207034_s_at	GLI-Kruppel family member GLI2	-	2736	-
6.76286	0.108873	8.21941	0.136835	2.74	Up	0.001135086	AK027138	217047_s_at	Family with sequence similarity 13, member A1	Hs.97270	10144	FAM13A1
5.315973	0.125386	6.764137	0.171671	2.73	Up	0.002426991	AI564838	213948_x_at	Immunoglobulin superfamily, member 4B	Hs.365689	57863	IGSF4B
6.095633	0.274111	7.54064	0.211933	2.72	Up	0.014025969	AA401256	230537_at	-	-	-	-
6.112273	0.203842	4.667883	0.162968	2.72	Down	0.005209188	NM_004490	206204_at	Growth factor receptor-bound protein 14	Hs.411881	2888	GRB14
7.585523	0.15672	6.143287	0.089508	2.72	Down	0.0013295	AL832409	1566901_at	TGFB-induced factor (TALE family homeobox)	Hs.373550	7050	TGIF
5.56632	0.124771	7.007927	0.278737	2.72	Up	0.009167685	AI740914	230008_at	-	-	-	-
10.586433	0.136191	9.146013	0.457806	2.71	Down	0.03932751	AW003929	237810_at	Claudin 6	Hs.533779	9074	CLDN6
8.595797	0.046279	7.156257	0.147091	2.71	Down	0.000732947	NM_006997	202289_s_at	Transforming, acidic coiled-coil containing protein 2	Hs.501252	10579	TACC2
6.134017	0.115316	7.57027	0.104609	2.71	Up	0.000767426	NM_005414	206675_s_at	SKI-like oncogene	Hs.581632	6498	SKIL
8.046527	0.170523	6.611603	0.097931	2.7	Down	0.001875181	BC001745	209569_x_at	DNA segment on chromosome 4 (unique) 234 expressed sequence	-	27065	-
4.804593	0.169572	6.238007	0.34046	2.7	Up	0.019627401	AI033582	244696_at	AF4/FMR2 family, member 3	Hs.444414	3899	AFF3
5.06533	0.122519	6.493527	0.189126	2.69	Up	0.003173442	AV727449	203845_at	P300/CBP-associated factor	Hs.533055	8850	PCAF
6.94317	0.11482	5.528077	0.157862	2.67	Down	0.001922082	NM_014474	205309_at	Sphingomyelin phosphodiesterase, acid-like 3B	Hs.123659	27293	SMPDL3B
7.48355	0.114064	6.07074	0.248566	2.66	Down	0.006670871	BF056901	228298_at	Family with sequence similarity 113, member B	Hs.560100	91523	FAM113B
9.224903	0.153808	10.637133	0.114916	2.66	Up	0.001819675	AI867198	213164_at	Mitochondrial ribosomal protein S6	Hs.302742	64968	MRPS6
8.99485	0.014594	10.4066	0.082372	2.66	Up	7.23E-05	AI141802	201460_at	Mitogen-activated protein kinase-activated protein kinase 2	Hs.643566	9261	MAPKAPK2
9.961903	0.018184	11.371833	0.078912	2.66	Up	6.39E-05	AF070622	212124_at	Zinc finger, MIZ-type containing 1	Hs.193118	57178	ZMIZ1
8.661007	0.170272	7.257567	0.315257	2.65	Down	0.017292395	AI801777	225685_at	CDNA FLJ31353 fis, clone MESAN2000264	Hs.592787	-	-
7.623957	0.070099	9.026737	0.303614	2.64	Up	0.010807219	U37025	215299_x_at	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	-	6817	-
4.982063	0.091804	6.380857	0.301009	2.64	Up	0.011291282	BE932011	239297_at	Transcribed locus	Hs.121518	-	-
6.90427	0.033925	8.300747	0.035876	2.63	Up	9.30E-06	NM_005585	207069_s_at	SMAD family member 6	Hs.153863	4091	SMAD6
7.79574	0.274285	9.19009	0.179715	2.63	Up	0.013135615	AL567376	212909_at	LY6/PLAUR domain containing 1	Hs.651252	116372	LYPD1
4.969167	0.020683	6.363343	0.100401	2.63	Up	0.000169218	AW027359	205254_x_at	Transcribed locus, moderately similar to XP_517932.1  similar to T-cell-specific transcription factor 1 splice form E - human	Hs.608171	-	-
7.603133	0.119908	6.209323	0.257646	2.63	Down	0.008017267	AY029208	209156_s_at	Collagen, type VI, alpha 2	Hs.420269	1292	COL6A2
5.039363	0.185355	6.43288	0.282416	2.63	Up	0.014551183	AK000019	234269_at	Hypothetical protein LOC729045	Hs.211764	729045	LOC729045
8.211213	0.181891	9.601467	0.173602	2.62	Up	0.005227329	AK024896	212944_at	Mitochondrial ribosomal protein S6	Hs.302742	64968	MRPS6
7.25882	0.16768	5.869253	0.119145	2.62	Down	0.002504034	AI733281	239994_at	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5	Hs.197749	10317	B3GALT5
9.596723	0.094208	8.21081	0.108232	2.61	Down	0.000642792	NM_019027	218035_s_at	RNA-binding protein	Hs.518727	54502	FLJ20273
6.571747	0.211468	5.190483	0.083102	2.6	Down	0.003700115	AW136397	242055_at	Chromosome 6 open reading frame 85	Hs.132340	63027	C6orf85
9.2068	0.276328	7.8262	0.258093	2.6	Down	0.021746689	AA156723	226415_at	KIAA1576 protein	Hs.461405	57687	KIAA1576
7.905287	0.055996	9.285643	0.109086	2.6	Up	0.000354727	AW451711	217617_at	Pre-B-cell leukemia transcription factor 1	Hs.493096	5087	PBX1
5.39976	0.163934	6.779677	0.148168	2.6	Up	0.003351648	BF447246	213894_at	Thrombospondin, type I, domain containing 7A	Hs.120855	221981	THSD7A
8.00557	0.051268	6.627533	0.260798	2.6	Down	0.006585025	AA284248	1559394_a_at	Receptor tyrosine kinase-like orphan receptor 1	Hs.128753	4919	ROR1
4.403733	0.08395	5.778007	0.140823	2.59	Up	0.00110804	AI143879	205501_at	CDNA FLJ25677 fis, clone TST04054	Hs.348762	-	-
8.005647	0.203997	6.631753	0.323242	2.59	Down	0.022871693	NM_004415	200606_at	Desmoplakin	Hs.519873	1832	DSP
5.843313	0.130325	7.214687	0.046647	2.59	Up	0.000582649	AF026219	210762_s_at	Deleted in liver cancer 1	Hs.134296	10395	DLC1
6.144137	0.189633	7.513473	0.318739	2.58	Up	0.020980376	NM_015366	205980_s_at	Proline rich 5 (renal)	Hs.102336	55615	PRR5
5.26081	0.180241	6.629977	0.286769	2.58	Up	0.015574211	AA126505	212843_at	Neural cell adhesion molecule 1	Hs.503878	4684	NCAM1
4.512827	0.074626	5.881847	0.126486	2.58	Up	0.000737084	NM_002147	205600_x_at	Homeobox B5	Hs.98428	3215	HOXB5
12.741167	0.053218	11.372567	0.089638	2.58	Down	0.000194381	AI671581	231061_at	Transcribed locus, moderately similar to NP_001037755.1  protein LOC686883 [Rattus norvegicus]	Hs.642978	-	-
8.907127	0.069425	7.53952	0.131474	2.58	Down	0.000775944	AL050152	204424_s_at	LIM domain only 3 (rhombotin-like 2)	Hs.504908	55885	LMO3
7.683753	0.34279	9.048687	0.218465	2.58	Up	0.028360761	AI817041	212977_at	Chemokine (C-X-C motif) receptor 7	Hs.471751	57007	CXCR7
4.78454	0.182768	6.144	0.164932	2.57	Up	0.00525145	AV713062	235421_at	Mitogen-activated protein kinase kinase kinase 8	Hs.432453	1326	MAP3K8
6.020993	0.063309	4.66459	0.075802	2.56	Down	0.000162841	BC035722	1562683_a_at	Hypothetical protein LOC285547	Hs.381892	285547	LOC285547
4.453587	0.082966	5.807693	0.410802	2.56	Up	0.031944685	NM_001446	205030_at	Fatty acid binding protein 7, brain	Hs.26770	2173	FABP7
6.77825	0.201654	5.429417	0.368933	2.55	Down	0.032648252	BF513121	226189_at	Integrin, beta 8	Hs.592171	3696	ITGB8
8.686837	0.064545	7.34147	0.133551	2.54	Down	0.000819049	AW241742	222496_s_at	RNA-binding protein	Hs.518727	54502	FLJ20273
6.72664	0.073395	8.07058	0.194652	2.54	Up	0.002956355	AI683911	242452_at	WD repeat domain 86	Hs.647083	349136	WDR86
4.832767	0.010367	6.176063	0.060704	2.54	Up	2.61E-05	AF080586	211226_at	Galanin receptor 2	Hs.514496	8811	GALR2
7.732783	0.222764	6.39251	0.186564	2.53	Down	0.009936285	AI871287	215489_x_at	Homer homolog 3 (Drosophila)	Hs.410683	9454	HOMER3
6.479657	0.224697	7.819873	0.074212	2.53	Up	0.004791786	AU148184	215583_at	Transmembrane protein 63A	Hs.119387	9725	TMEM63A
9.7083	0.055603	8.368513	0.238235	2.53	Down	0.005410623	NM_005012	205805_s_at	Receptor tyrosine kinase-like orphan receptor 1	Hs.128753	4919	ROR1
8.164637	0.108726	6.825797	0.067861	2.53	Down	0.000474506	AL512737	223194_s_at	Chromosome 6 open reading frame 85	Hs.132340	63027	C6orf85
7.471267	0.032719	6.13662	0.073237	2.52	Down	7.64E-05	AL133706	229824_at	CDNA FLJ45325 fis, clone BRHIP3006717	Hs.292737	-	-
9.28324	0.328655	10.608467	0.18476	2.51	Up	0.024562273	AF052167	218538_s_at	MRS2-like, magnesium homeostasis factor (S. cerevisiae)	Hs.533291	57380	MRS2L
6.250883	0.060792	7.57603	0.152979	2.51	Up	0.001292922	NM_014883	202972_s_at	Family with sequence similarity 13, member A1	Hs.97270	10144	FAM13A1
7.85098	0.132218	6.52716	0.174154	2.5	Down	0.003756311	D80010	212276_at	Lipin 1	Hs.467740	23175	LPIN1
7.52218	0.086902	8.84268	0.336095	2.5	Up	0.019040417	NM_001054	207122_x_at	Sulfotransferase family, cytosolic, 1A, phenol-preferring, member 2	Hs.546304	6799	SULT1A2
9.20366	0.052429	7.884927	0.101676	2.49	Down	0.000323377	NM_014618	205818_at	Deleted in bladder cancer 1	Hs.532316	1620	DBC1
4.576383	0.276299	5.893433	0.36393	2.49	Up	0.044905433	NM_006718	207943_x_at	Pleiomorphic adenoma gene-like 1	Hs.444975	5325	PLAGL1
6.263727	0.182353	7.58058	0.205489	2.49	Up	0.008691225	BF130943	236044_at	Phosphatidic acid phosphatase type 2 domain containing 1A	Hs.40479	196051	PPAPDC1A
5.277033	0.147799	6.590467	0.246221	2.49	Up	0.010232606	BF110608	226552_at	Transcribed locus, strongly similar to XP_531199.1  hypothetical protein XP_531199 [Pan troglodytes]	Hs.529857	-	-
