Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
3.99293	0.165018	5.43378	0.345788	2.71	Up	0.019764813	N69091	228863_at	Protocadherin 17	Hs.106511	27253	PCDH17
6.34604	0.061467	4.905673	0.094171	2.71	Down	0.000214163	AY099353	1554726_at	Zinc finger protein 655	Hs.521064	79027	ZNF655
8.48929	0.039186	9.92382	0.088612	2.7	Up	0.000121151	NM_014911	205434_s_at	AP2 associated kinase 1	Hs.468878	22848	AAK1
4.698937	0.015022	6.132263	0.104373	2.7	Up	0.000169595	N66614	235465_at	-	-	-	-
6.756683	0.123628	8.189077	0.028327	2.7	Up	0.000350309	BG256677	208965_s_at	Interferon, gamma-inducible protein 16	Hs.380250	3428	IFI16
6.847	0.135579	5.414783	0.081826	2.7	Down	0.000828089	AB019490	215342_s_at	RAB GTPase activating protein 1-like	-	9910	-
7.067897	0.067354	8.499803	0.138322	2.7	Up	0.000741587	NM_004759	201461_s_at	Mitogen-activated protein kinase-activated protein kinase 2	Hs.643566	9261	MAPKAPK2
7.233347	0.125441	8.65983	0.046938	2.69	Up	0.000440104	NM_004572	207717_s_at	Plakophilin 2	Hs.164384	5318	PKP2
5.814003	0.141193	7.239127	0.1256	2.69	Up	0.00165605	L08961	211913_s_at	-	-	-	-
3.728683	0.084327	5.148363	0.186901	2.68	Up	0.002283864	NM_013314	207655_s_at	B-cell linker	Hs.444049	29760	BLNK
7.853467	0.1362	6.435173	0.05497	2.67	Down	0.00064335	AI927479	212113_at	Hypothetical LOC552889	Hs.213541	552889	LOC552889
8.117313	0.050359	6.70286	0.162136	2.67	Down	0.001134231	AF098951	209735_at	ATP-binding cassette, sub-family G (WHITE), member 2	Hs.480218	9429	ABCG2
5.60351	0.067025	7.007617	0.194856	2.65	Up	0.00242447	NM_014459	205656_at	protocadherin 17	-	27253	-
5.269277	0.085622	6.67049	0.06095	2.64	Up	0.000182989	AI056877	227654_at	Chromosome 20 open reading frame 175	Hs.372578	140876	C20orf175
6.092683	0.171999	4.69516	0.173171	2.63	Down	0.004605418	AF147427	1559883_s_at	SAM domain and HD domain 1	Hs.580681	25939	SAMHD1
6.982813	0.171994	8.379507	0.01938	2.63	Up	0.001281023	BC015390	1558404_at	3-beta-hydroxysteroid dehydrogenase, tissue-type heart	Hs.515383	128102	LOC128102
6.567753	0.066816	5.178527	0.131346	2.62	Down	0.000705874	AW263086	228250_at	Folliculin interacting protein 1	Hs.591273	96459	FNIP1
8.042887	0.122212	6.653837	0.069696	2.62	Down	0.000590448	BF514079	221841_s_at	Kruppel-like factor 4 (gut)	Hs.376206	9314	KLF4
7.071243	0.111932	8.460233	0.02654	2.62	Up	0.000269823	BG290193	222760_at	Zinc finger protein 703	Hs.288042	80139	ZNF703
4.86003	0.122334	6.247393	0.227858	2.62	Up	0.005828864	X15217	215889_at	SKI-like oncogene	Hs.581632	6498	SKIL
8.689033	0.170297	10.074933	0.174026	2.61	Up	0.00470608	NM_021076	204412_s_at	Neurofilament, heavy polypeptide 200kDa	Hs.198760	4744	NEFH
6.49407	0.05837	7.878247	0.025888	2.61	Up	2.68E-05	AI651255	227059_at	Glypican 6	Hs.444329	10082	GPC6
5.680967	0.134894	7.063783	0.265703	2.61	Up	0.009729853	NM_005634	1553802_a_at	SRY (sex determining region Y)-box 3	Hs.157429	6658	SOX3
5.069743	0.038957	3.6886	0.061692	2.6	Down	4.59E-05	BF114679	238831_at	Transcribed locus	Hs.596771	-	-
7.66739	0.069128	6.29065	0.099673	2.6	Down	0.000343577	AI458297	236244_at	Heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)	Hs.166463	3192	HNRPU
6.371173	0.0093	4.998197	0.109422	2.59	Down	0.000235432	AL110203	232179_at	Hypothetical protein LOC158863	Hs.138411	158863	LOC158863
7.657247	0.070629	6.295783	0.053426	2.57	Down	0.000104452	BC001745	209569_x_at	DNA segment on chromosome 4 (unique) 234 expressed sequence	-	27065	-
8.72608	0.046485	10.083833	0.021699	2.56	Up	1.21E-05	AL561868	224855_at	Pyrroline-5-carboxylate reductase family, member 2	Hs.520187	29920	PYCR2
7.802653	0.025137	6.447303	0.0208	2.56	Down	2.01E-06	BE677131	204671_s_at	Ankyrin repeat domain 6	Hs.651107	22881	ANKRD6
8.060633	0.101228	6.706143	0.098014	2.56	Down	0.000654682	NM_152335	1552400_a_at	Chromosome 15 open reading frame 27	Hs.631721	123591	C15orf27
10.487767	0.101605	11.841467	0.091319	2.56	Up	0.000582225	AU153138	212623_at	Transmembrane protein 41B	Hs.594563	440026	TMEM41B
8.535807	0.037991	9.888323	0.071939	2.55	Up	7.67E-05	AB018009	201195_s_at	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	Hs.513797	8140	SLC7A5
6.03832	0.132472	4.68614	0.223227	2.55	Down	0.006475148	AA889040	1557436_at	XK, Kell blood group complex subunit-related family, member 6	Hs.125914	286046	XKR6
4.04811	0.003604	5.39993	0.147569	2.55	Up	0.000789258	AI870583	222780_s_at	Brain and acute leukemia, cytoplasmic	Hs.533446	79870	BAALC
7.166057	0.136852	8.516347	0.03144	2.55	Up	0.000653796	D31771	205555_s_at	Msh homeobox 2	Hs.89404	4488	MSX2
4.498773	0.111194	5.848063	0.298996	2.55	Up	0.013373151	M36532	209301_at	Carbonic anhydrase II	Hs.155097	760	CA2
9.492833	0.027533	10.840267	0.032194	2.54	Up	5.82E-06	NM_013328	231715_s_at	Pyrroline-5-carboxylate reductase family, member 2	Hs.520187	29920	PYCR2
9.641103	0.0631	10.9879	0.091369	2.54	Up	0.000265113	BC002538	209723_at	Serpin peptidase inhibitor, clade B (ovalbumin), member 9	Hs.104879	5272	SERPINB9
6.239937	0.066039	4.896573	0.045098	2.54	Down	7.36E-05	N63821	227386_s_at	EPB41	-	-	-
4.495357	0.151276	5.837653	0.081619	2.54	Up	0.00145113	NM_006718	207943_x_at	Pleiomorphic adenoma gene-like 1	Hs.444975	5325	PLAGL1
9.49253	0.170931	8.150307	0.161036	2.54	Down	0.004635825	BF062139	206653_at	Polymerase (RNA) III (DNA directed) polypeptide G (32kD)	Hs.282387	10622	POLR3G
5.426663	0.159149	6.7618	0.071777	2.52	Up	0.001570841	W80619	240789_at	WD repeat domain 44	Hs.98510	54521	WDR44
4.320183	0.071268	5.649417	0.353008	2.51	Up	0.021000658	BG413606	241672_at	Hypothetical LOC400120	Hs.422375	400120	LOC400120
8.41873	0.106485	9.74754	0.03136	2.51	Up	0.000279102	AW628987	225522_at	AP2 associated kinase 1	Hs.468878	22848	AAK1
7.144323	0.097886	5.815583	0.188639	2.51	Down	0.003337042	AF010601	205187_at	SMAD family member 5	Hs.167700	4090	SMAD5
4.559107	0.158568	5.887577	0.149104	2.51	Up	0.003646451	AA651631	243561_at	YY1 associated factor 2	Hs.505289	10138	YAF2
7.622933	0.076746	8.946967	0.058752	2.5	Up	0.00016449	BF511231	213258_at	Tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)	Hs.516578	7035	TFPI
6.563253	0.034606	5.23995	0.081847	2.5	Down	0.000118423	BC017314	1555355_a_at	V-ets erythroblastosis virus E26 oncogene homolog 1 (avian)	Hs.369438	2113	ETS1
8.462967	0.108675	7.14261	0.239875	2.5	Down	0.007417719	AY063451	1559471_s_at	D21S2088E	Hs.145622	266917	D21S2088E
5.008657	0.063265	6.324673	0.254075	2.49	Up	0.007353304	BE932011	239297_at	Transcribed locus	Hs.121518	-	-
8.937867	0.101703	10.2514	0.189893	2.49	Up	0.00365902	AI824012	202600_s_at	Nuclear receptor interacting protein 1	Hs.155017	8204	NRIP1
9.363463	0.073182	10.6728	0.076052	2.48	Up	0.000242713	AF052167	218536_at	MRS2-like, magnesium homeostasis factor (S. cerevisiae)	Hs.533291	57380	MRS2L
6.439903	0.064088	5.135477	0.126519	2.47	Down	0.000776261	BU955063	1562056_at	CDNA FLJ35091 fis, clone PLACE6005786	Hs.652958	-	-
9.672627	0.062585	8.368583	0.113605	2.47	Down	0.000550395	AB020675	219300_s_at	Contactin associated protein-like 2	Hs.190621	26047	CNTNAP2
8.277263	0.106847	9.581167	0.103885	2.47	Up	0.000940377	NM_002899	203423_at	Retinol binding protein 1, cellular	Hs.529571	5947	RBP1
7.179633	0.067619	8.481217	0.073215	2.46	Up	0.000198438	AW151924	228762_at	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	Hs.159142	3955	LFNG
8.35805	0.10407	7.057107	0.296404	2.46	Down	0.014361953	K03199	211300_s_at	Tumor protein p53 (Li-Fraumeni syndrome)	Hs.408312	7157	TP53
9.814803	0.06572	11.1141	0.044288	2.46	Up	8.10E-05	AF070622	212124_at	Zinc finger, MIZ-type containing 1	Hs.193118	57178	ZMIZ1
4.43324	0.061457	5.726307	0.266903	2.45	Up	0.009163666	AU119437	227289_at	Protocadherin 17	Hs.106511	27253	PCDH17
5.224573	0.145162	6.51571	0.231541	2.45	Up	0.009140819	BF110608	226552_at	Transcribed locus, strongly similar to XP_531199.1  hypothetical protein XP_531199 [Pan troglodytes]	Hs.529857	-	-
6.18626	0.136127	4.89986	0.071914	2.44	Down	0.001121632	AW274468	242299_at	-	-	-	-
6.249107	0.071931	7.526703	0.106253	2.42	Up	0.000571457	AK021554	232307_at	Thyroid hormone receptor associated protein 2	Hs.159799	23389	THRAP2
5.973827	0.151811	7.250573	0.236938	2.42	Up	0.01052014	AW138902	212466_at	Sprouty-related, EVH1 domain containing 2	Hs.59332	200734	SPRED2
4.220923	0.067817	5.49645	0.381794	2.42	Up	0.030232902	BF060978	237189_at	Transcribed locus, strongly similar to XP_001081342.1  similar to Homeobox protein Hox-B3 (Hox-2.7) (MH-23) [Rattus norvegicu	Hs.171806	-	-
8.246587	0.133022	9.51773	0.021888	2.41	Up	0.000705331	AF133207	221667_s_at	Heat shock 22kDa protein 8	Hs.400095	26353	HSPB8
7.499977	0.11782	8.76946	0.20095	2.41	Up	0.005507397	NM_014883	202973_x_at	Family with sequence similarity 13, member A1	Hs.97270	10144	FAM13A1
6.30552	0.075413	7.571053	0.094882	2.4	Up	0.000475321	AI760298	244054_at	SKI-like oncogene	Hs.581632	6498	SKIL
4.82452	0.156132	6.08984	0.15309	2.4	Up	0.004431845	BF508344	229623_at	Hypothetical LOC441027	Hs.507676	441027	FLJ12993
7.37444	0.13167	6.113187	0.082755	2.4	Down	0.001256788	BE467612	230921_s_at	Poly(rC) binding protein 2	Hs.546271	5094	PCBP2
6.21576	0.173727	7.476597	0.200863	2.4	Up	0.008986198	NM_014883	202972_s_at	Family with sequence similarity 13, member A1	Hs.97270	10144	FAM13A1
6.066003	0.109925	7.32579	0.286636	2.39	Up	0.01480868	N21458	218087_s_at	Sorbin and SH3 domain containing 1	Hs.38621	10580	SORBS1
7.394403	0.159882	8.6522	0.061537	2.39	Up	0.001832354	AW451711	217617_at	Pre-B-cell leukemia transcription factor 1	Hs.493096	5087	PBX1
6.581017	0.080294	5.324187	0.22328	2.39	Down	0.006100084	BF223679	205316_at	Solute carrier family 15 (H+/peptide transporter), member 2	Hs.518089	6565	SLC15A2
7.653133	0.056042	8.906023	0.034804	2.38	Up	4.53E-05	AU151635	232111_at	Hypothetical protein LOC730125	Hs.455955	730125	LOC730125
5.159087	0.103597	6.40966	0.243663	2.38	Up	0.0091498	NM_006933	1553313_s_at	Mitochondrial ribosomal protein S6	Hs.302742	64968	MRPS6
7.933083	0.071544	6.683857	0.040569	2.38	Down	0.000109546	AI924134	242787_at	Inner centromere protein antigens 135/155kDa	Hs.142179	3619	INCENP
8.21007	0.133768	6.96273	0.133448	2.37	Down	0.00272849	AL540045	228422_at	Lipoma HMGIC fusion partner-like 4	Hs.56782	375323	LHFPL4
7.48656	0.051335	6.23952	0.111645	2.37	Down	0.000530855	BE243270	241955_at	HECT domain containing 1	Hs.210850	25831	HECTD1
7.134213	0.122414	5.88843	0.217758	2.37	Down	0.007559827	AW014133	236519_at	Chromosome 9 open reading frame 135	Hs.444459	138255	C9orf135
10.01359	0.056875	8.769957	0.157681	2.37	Down	0.001761499	NM_032805	1553874_a_at	Zinc finger protein 206	Hs.334515	84891	ZNF206
6.942417	0.042609	5.699043	0.122073	2.37	Down	0.000653739	NM_021614	220116_at	Potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2	Hs.98280	3781	KCNN2
5.683583	0.079675	4.44123	0.041031	2.37	Down	0.000156984	AI697584	239770_at	Family with sequence similarity 62 (C2 domain containing), member C	Hs.477711	83850	FAM62C
3.812157	0.063607	5.0516	0.077184	2.36	Up	0.00024373	AW117383	243907_at	Transcribed locus	Hs.171965	-	-
11.5736	0.050293	10.335233	0.047901	2.36	Down	5.81E-05	AI554106	225958_at	Polyhomeotic homolog 1 (Drosophila)	Hs.305985	1911	PHC1
8.153077	0.05369	6.918113	0.133534	2.35	Down	0.001013264	N92501	200671_s_at	Spectrin, beta, non-erythrocytic 1	Hs.503178	6711	SPTBN1
10.279567	0.071327	9.046897	0.122292	2.35	Down	0.000958139	NM_021195	208474_at	Claudin 6	Hs.533779	9074	CLDN6
9.765777	0.01404	10.995133	0.02848	2.34	Up	2.66E-06	AF052167	218538_s_at	MRS2-like, magnesium homeostasis factor (S. cerevisiae)	Hs.533291	57380	MRS2L
7.55112	0.021886	8.77755	0.105454	2.34	Up	0.000339206	BG325734	215050_x_at	Mitogen-activated protein kinase-activated protein kinase 2	Hs.643566	9261	MAPKAPK2
10.176867	0.154535	8.950503	0.158975	2.34	Down	0.005219553	NM_006305	201043_s_at	Acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	Hs.458747	8125	ANP32A
4.11238	0.076376	5.338707	0.358879	2.34	Up	0.028775358	NM_024812	218899_s_at	Brain and acute leukemia, cytoplasmic	Hs.533446	79870	BAALC
6.915777	0.123684	8.14198	0.159313	2.34	Up	0.003699063	AV710542	232144_at	-	-	-	-
5.191223	0.124686	6.411377	0.228814	2.33	Up	0.009430633	BF224366	240296_at	OTU domain containing 7B	Hs.98322	56957	OTUD7B
7.58489	0.117993	8.804113	0.15874	2.33	Up	0.003515864	AI809234	228228_at	Dapper, antagonist of beta-catenin, homolog 3 (Xenopus laevis)	Hs.515490	147906	DACT3
6.452213	0.155652	5.234533	0.048347	2.33	Down	0.001715799	AA989220	242844_at	Protein geranylgeranyltransferase type I, beta subunit	Hs.254006	5229	PGGT1B
6.353757	0.035338	7.569777	0.024831	2.32	Up	9.47E-06	AI861874	230935_at	Transcribed locus	Hs.652578	-	-
6.14132	0.058851	7.357267	0.094191	2.32	Up	0.000395391	U32645	31845_at	E74-like factor 4 (ets domain transcription factor)	Hs.271940	2000	ELF4
8.62812	0.06405	7.413597	0.106296	2.32	Down	0.000610938	AI828035	223079_s_at	Glutaminase	Hs.116448	2744	GLS
4.735093	0.079776	5.945247	0.21798	2.31	Up	0.00645619	AK024867	216167_at	leucine rich repeat neuronal 5	-	10446	-
6.497767	0.078865	7.707897	0.129085	2.31	Up	0.001324028	BE348318	236167_at	Tensin 3	Hs.520814	64759	TNS3
6.393907	0.047449	5.186263	0.210586	2.31	Down	0.005010139	AU147402	215199_at	Caldesmon 1	Hs.490203	800	CALD1
10.152133	0.031945	11.3591	0.039951	2.31	Up	1.91E-05	AI634866	224596_at	Solute carrier family 44, member 1	Hs.573495	23446	SLC44A1
9.074287	0.028083	10.281167	0.15299	2.31	Up	0.001486978	NM_003489	202599_s_at	Nuclear receptor interacting protein 1	Hs.155017	8204	NRIP1
5.21531	0.121809	6.419263	0.136484	2.3	Up	0.002759596	BF434995	228890_at	Atonal homolog 8 (Drosophila)	Hs.135569	84913	ATOH8
7.764413	0.141202	6.564677	0.040724	2.3	Down	0.001225542	H79306	215305_at	Platelet-derived growth factor receptor, alpha polypeptide	Hs.74615	5156	PDGFRA
9.840967	0.023588	11.040533	0.003315	2.3	Up	9.30E-07	NM_022748	217853_at	Tensin 3	Hs.520814	64759	TNS3
7.072647	0.023323	8.270557	0.105513	2.29	Up	0.000376628	AW340588	214180_at	Mannosidase, alpha, class 1C, member 1	Hs.197043	57134	MAN1C1
7.034227	0.023605	5.836567	0.097426	2.29	Down	0.00028122	BI869014	1560019_at	Discs, large (Drosophila) homolog-associated protein 1	Hs.627200	9229	DLGAP1
10.525667	0.103373	11.723133	0.154385	2.29	Up	0.002982471	AL555227	224919_at	Mitochondrial ribosomal protein S6	Hs.302742	64968	MRPS6
7.870367	0.018775	6.672993	0.120881	2.29	Down	0.00061058	U16996	209457_at	Dual specificity phosphatase 5	Hs.2128	1847	DUSP5
4.448457	0.10132	5.642167	0.039246	2.29	Up	0.000390075	NM_024756	219091_s_at	Multimerin 2	Hs.524479	79812	MMRN2
5.222997	0.141683	6.41638	0.091766	2.29	Up	0.002112284	AI886656	229526_at	Aquaporin 11	Hs.503345	282679	AQP11
9.01173	0.078134	10.203733	0.077661	2.28	Up	0.000413874	AI141802	201460_at	Mitogen-activated protein kinase-activated protein kinase 2	Hs.643566	9261	MAPKAPK2
7.549603	0.032701	8.74049	0.127914	2.28	Up	0.00083669	NM_014751	203037_s_at	Metastasis suppressor 1	Hs.336994	9788	MTSS1
10.7301	0.048822	9.54226	0.101724	2.28	Down	0.000460448	AW003929	237810_at	Claudin 6	Hs.533779	9074	CLDN6
6.97417	0.058395	8.159633	0.042219	2.27	Up	7.99E-05	NM_016372	218855_at	G protein-coupled receptor 175	Hs.6418	131601	GPR175
8.75707	0.076066	9.942527	0.01971	2.27	Up	0.000112511	NM_014840	204589_at	NUAK family, SNF1-like kinase, 1	Hs.524692	9891	NUAK1
6.514103	0.107274	7.693963	0.066242	2.27	Up	0.000726149	NM_014970	203333_at	Kinesin-associated protein 3	Hs.433442	22920	KIFAP3
9.448533	0.078132	10.628033	0.05003	2.26	Up	0.000220501	NM_005167	200885_at	Ras homolog gene family, member C	Hs.502659	389	RHOC
7.949763	0.090372	6.771027	0.101699	2.26	Down	0.000976492	NM_015474	204502_at	SAM domain and HD domain 1	Hs.580681	25939	SAMHD1
6.902357	0.129176	5.725383	0.128551	2.26	Down	0.002959761	AI459274	33148_at	Zinc finger RNA binding protein	Hs.652197	51663	ZFR
5.95933	0.069914	4.782993	0.176407	2.26	Down	0.003443389	NM_002253	203934_at	Kinase insert domain receptor (a type III receptor tyrosine kinase)	Hs.479756	3791	KDR
4.684213	0.087308	5.85798	0.106866	2.26	Up	0.00104785	BE930512	217542_at	Carboxypeptidase M	Hs.484551	1368	CPM
8.412213	0.085725	7.239097	0.075358	2.25	Down	0.000505359	NM_024709	218546_at	Chromosome 1 open reading frame 115	Hs.519839	79762	C1orf115
8.17608	0.068721	7.003727	0.114013	2.25	Down	0.000917241	NM_014141	219302_s_at	Contactin associated protein-like 2	Hs.190621	26047	CNTNAP2
6.700007	0.063284	7.87223	0.118574	2.25	Up	0.000951996	D13665	210809_s_at	Periostin, osteoblast specific factor	Hs.136348	10631	POSTN
8.99185	0.14791	7.82073	0.104877	2.25	Down	0.002958797	AW241742	222496_s_at	RNA-binding protein	Hs.518727	54502	FLJ20273
6.01505	0.078909	7.183717	0.184117	2.25	Up	0.004301561	NM_053284	1552811_at	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1	Hs.345818	117166	WFIKKN1
7.611043	0.054447	6.44297	0.027369	2.25	Down	4.37E-05	AF196976	223552_at	Leucine rich repeat containing 4	Hs.567566	64101	LRRC4
10.4576	0.142186	9.2907	0.179927	2.25	Down	0.007039394	NM_003877	203373_at	Suppressor of cytokine signaling 2	Hs.485572	8835	SOCS2
6.700707	0.068564	7.867157	0.138667	2.24	Up	0.001656812	U69563	210056_at	Rho family GTPase 1	Hs.124940	27289	RND1
6.797723	0.094607	5.631287	0.054972	2.24	Down	0.000438542	BC039079	1554481_a_at	Erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)	Hs.175437	2035	EPB41
5.572203	0.084204	4.406133	0.061289	2.24	Down	0.000362323	BU729850	1561101_at	Janus kinase and microtubule interacting protein 2	Hs.184323	9832	JAKMIP2
5.942153	0.070726	7.107893	0.133802	2.24	Up	0.001528709	X75208	1438_at	EPH receptor B3	Hs.2913	2049	EPHB3
8.970307	0.026551	10.133433	0.010835	2.24	Up	2.21E-06	N30069	227494_at	Hypothetical protein LOC253842	Hs.20131	253842	LOC253842
10.911633	0.039162	9.74915	0.055021	2.24	Down	6.68E-05	NM_017489	203449_s_at	Telomeric repeat binding factor (NIMA-interacting) 1	Hs.442707	7013	TERF1
6.477513	0.071354	7.63964	0.02783	2.24	Up	0.000109985	AL049443	215306_at	TFIIA-alpha/beta-like factor	Hs.44385	11036	ALF
7.647543	0.124274	6.490847	0.16888	2.23	Down	0.005270614	AW452971	231152_at	Transcribed locus	Hs.610328	-	-
8.85856	0.109977	7.702423	0.098409	2.23	Down	0.001433629	AL023775	216493_s_at	-	-	-	-
5.89794	0.038876	7.050833	0.127046	2.22	Up	0.000970684	NM_024652	219441_s_at	Leucine-rich repeat kinase 1	Hs.407918	79705	LRRK1
5.87785	0.099405	7.030157	0.060122	2.22	Up	0.000579998	AU145807	233196_at	Paternally expressed 10	Hs.147492	23089	PEG10
6.112833	0.113569	4.96057	0.197539	2.22	Down	0.007196005	M24915	204490_s_at	CD44 molecule (Indian blood group)	Hs.502328	960	CD44
6.313117	0.102677	7.463897	0.072475	2.22	Up	0.000789705	AU148184	215583_at	Transmembrane protein 63A	Hs.119387	9725	TMEM63A
9.27208	0.072617	8.12368	0.020664	2.22	Down	0.000108932	AB045118	209864_at	Frequently rearranged in advanced T-cell lymphomas 2	Hs.140720	23401	FRAT2
7.05748	0.083308	5.910113	0.034827	2.22	Down	0.000220938	NM_003577	208275_x_at	Undifferentiated embryonic cell transcription factor 1	Hs.458406	8433	UTF1
8.223143	0.175731	9.369713	0.153466	2.21	Up	0.007961381	AV681807	226213_at	V-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	Hs.118681	2065	ERBB3
3.751847	0.026857	4.89729	0.046442	2.21	Up	2.85E-05	NM_000185	205576_at	Serpin peptidase inhibitor, clade D (heparin cofactor), member 1	Hs.474270	3053	SERPIND1
6.733963	0.161562	7.878307	0.114654	2.21	Up	0.004460744	BG339064	201235_s_at	BTG family, member 2	Hs.519162	7832	BTG2
10.267067	0.053094	9.122987	0.101791	2.21	Down	0.000569613	NM_032805	1553875_s_at	Zinc finger protein 206	Hs.334515	84891	ZNF206
6.269113	0.011002	7.41178	0.103844	2.21	Up	0.000396176	AF111178	223730_at	Glypican 6	Hs.444329	10082	GPC6
8.884033	0.048419	10.024587	0.090948	2.2	Up	0.000378743	BF725121	217591_at	SKI-like oncogene	Hs.581632	6498	SKIL
8.391857	0.105904	7.25195	0.053736	2.2	Down	0.000658445	BF445199	213286_at	Zinc finger RNA binding protein	Hs.652197	51663	ZFR
4.710057	0.127102	3.574397	0.045018	2.2	Down	0.001088102	BF434846	216005_at	Transcribed locus	Hs.613775	-	-
4.66868	0.107851	5.802893	0.055912	2.19	Up	0.000732687	BG177920	214783_s_at	Annexin A11	Hs.530291	311	ANXA11
5.35546	0.091227	6.48882	0.101821	2.19	Up	0.001155843	AA126505	212843_at	Neural cell adhesion molecule 1	Hs.503878	4684	NCAM1
5.45171	0.134765	6.584987	0.08581	2.19	Up	0.002085815	AU156821	227329_at	ZBTB46	-	-	-
6.532437	0.028096	5.401613	0.047197	2.19	Down	3.29E-05	NM_000817	205278_at	Glutamate decarboxylase 1 (brain, 67kDa)	Hs.420036	2571	GAD1
7.670603	0.103972	6.540307	0.145128	2.19	Down	0.003185854	BC001745	209570_s_at	DNA segment on chromosome 4 (unique) 234 expressed sequence	-	27065	-
7.261477	0.114968	6.134497	0.172491	2.18	Down	0.005555445	AB018195	209726_at	Carbonic anhydrase XI	Hs.428446	770	CA11
7.891083	0.060611	6.764753	0.154971	2.18	Down	0.002485605	AA758013	224631_at	Zinc finger protein 91 homolog (mouse)	Hs.524920	80829	ZFP91
6.608347	0.101829	5.483173	0.038141	2.18	Down	0.000492288	BG532121	235216_at	Establishment of cohesion 1 homolog 1 (S. cerevisiae)	Hs.464733	114799	ESCO1
6.561323	0.065369	5.438593	0.172708	2.18	Down	0.003698759	NM_021163	1553122_s_at	RB-associated KRAB zinc finger	Hs.592827	57786	RBAK
10.4285	0.064971	9.305877	0.061579	2.18	Down	0.000232622	AF193855	223642_at	Zic family member 2 (odd-paired homolog, Drosophila)	Hs.652140	7546	ZIC2
6.160577	0.064896	7.282953	0.140335	2.18	Up	0.001912279	BE466926	217671_at	Regulatory factor X, 3 (influences HLA class II expression)	Hs.136829	5991	RFX3
