Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
8.525743	0.108212	6.688273	0.493507	3.57	Down	0.022025182	BC000740	210381_s_at	Cholecystokinin B receptor	Hs.203	887	CCKBR
10.4576	0.142186	8.62079	0.587573	3.57	Down	0.038462526	NM_003877	203373_at	Suppressor of cytokine signaling 2	Hs.485572	8835	SOCS2
5.871177	0.168066	4.03654	0.10774	3.57	Down	0.000778692	BF002121	225937_at	Cut-like 1, CCAAT displacement protein (Drosophila)	Hs.191482	1523	CUTL1
10.4285	0.064971	8.599343	0.251479	3.55	Down	0.002143117	AF193855	223642_at	Zic family member 2 (odd-paired homolog, Drosophila)	Hs.652140	7546	ZIC2
9.286043	0.094734	7.45717	0.099568	3.55	Down	0.000184342	AW182459	235476_at	Beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	Hs.212957	26229	B3GAT3
9.608043	0.102792	11.4305	0.044103	3.54	Up	8.30E-05	NM_004815	203910_at	Rho GTPase activating protein 29	Hs.483238	9411	ARHGAP29
5.865873	0.074314	7.677267	0.150641	3.51	Up	0.000419349	BG532690	213416_at	Ceramide kinase-like	Hs.440955	375298	CERKL
3.66075	0.092392	5.469697	0.399507	3.5	Up	0.011586954	AL078599	224973_at	-	-	-	-
4.62815	0.051507	6.434697	0.531287	3.5	Up	0.027671317	N29712	229576_s_at	TBX3	-	-	-
5.598387	0.04921	7.401873	0.216838	3.49	Up	0.001256275	AI056483	229901_at	Zinc finger protein 488	Hs.27788	118738	ZNF488
4.38214	0.061973	6.18305	0.233978	3.48	Up	0.001742631	AI242583	231947_at	Myc target 1	Hs.18160	80177	MYCT1
6.581017	0.080294	4.782287	0.11473	3.48	Down	0.000211787	BF223679	205316_at	Solute carrier family 15 (H+/peptide transporter), member 2	Hs.518089	6565	SLC15A2
6.081297	0.074778	4.289023	0.087352	3.46	Down	9.89E-05	AF112857	211814_s_at	Cyclin E2	Hs.567387	9134	CCNE2
7.02554	0.088261	5.242963	0.125406	3.44	Down	0.000313024	BE551073	242870_at	Family with sequence similarity 80, member B	Hs.504670	57494	FAM80B
4.320183	0.071268	6.099607	0.42253	3.43	Up	0.014229128	BG413606	241672_at	Hypothetical LOC400120	Hs.422375	400120	LOC400120
7.647167	0.080565	5.869253	0.119145	3.43	Down	0.000246127	AI733281	239994_at	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5	Hs.197749	10317	B3GALT5
7.244263	0.058567	5.468263	0.247051	3.42	Down	0.002198079	M31213	211421_s_at	Ret proto-oncogene (multiple endocrine neoplasia and medullary thyroid carcinoma 1, Hirschsprung disease)	Hs.350321	5979	RET
11.5736	0.050293	9.797647	0.0908	3.42	Down	6.84E-05	AI554106	225958_at	Polyhomeotic homolog 1 (Drosophila)	Hs.305985	1911	PHC1
4.344603	0.11057	6.119053	0.2067	3.42	Up	0.001632788	AK026815	212325_at	DKFZP686A01247 hypothetical protein	Hs.335163	22998	DKFZP686A01247
4.218237	0.029041	5.988593	0.369734	3.41	Up	0.008817508	AA572675	232286_at	AF4/FMR2 family, member 3	Hs.444414	3899	AFF3
4.261147	0.035031	6.031373	0.086333	3.41	Up	4.52E-05	AI765554	239612_at	Transcribed locus	Hs.634954	-	-
6.72622	0.083254	4.957553	0.051988	3.41	Down	5.58E-05	D26121	210172_at	Splicing factor 1	Hs.502829	7536	SF1
6.433397	0.117473	4.671623	0.261727	3.39	Down	0.003564822	NM_004702	205034_at	cyclin E2	-	9134	-
8.001063	0.092829	6.239543	0.380065	3.39	Down	0.010802377	NM_012152	220816_at	Endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 7	Hs.527909	23566	EDG7
8.120703	0.125766	9.8767	0.025351	3.38	Up	0.000165045	AI161133	228819_at	Tetraspanin 18	Hs.385634	90139	TSPAN18
7.144323	0.097886	5.39314	0.149381	3.37	Down	0.000606431	AF010601	205187_at	SMAD family member 5	Hs.167700	4090	SMAD5
8.462967	0.108675	6.714737	0.406644	3.36	Down	0.014220966	AY063451	1559471_s_at	D21S2088E	Hs.145622	266917	D21S2088E
4.8968	0.121056	6.63997	0.090556	3.35	Up	0.000323061	AK092668	1558280_s_at	Rho GTPase activating protein 29	Hs.483238	9411	ARHGAP29
5.399773	0.08776	7.13879	0.199417	3.34	Up	0.001335444	AA404273	228037_at	Retinoic acid receptor, alpha	Hs.137731	5914	RARA
7.129087	0.11854	5.403763	0.174008	3.31	Down	0.001208211	AI735586	229485_x_at	Hypothetical protein BC012029	Hs.370904	152573	LOC152573
8.117313	0.050359	6.40351	0.068362	3.28	Down	3.56E-05	AF098951	209735_at	ATP-binding cassette, sub-family G (WHITE), member 2	Hs.480218	9429	ABCG2
9.129903	0.017735	7.41622	0.183138	3.28	Down	0.000739584	AL137063	205771_s_at	-	-	-	-
7.360497	0.080508	9.06817	0.213673	3.27	Up	0.001709104	AA675892	202704_at	Transducer of ERBB2, 1	Hs.531550	10140	TOB1
8.244083	0.039165	6.53854	0.364399	3.26	Down	0.009635332	AK000776	232060_at	Receptor tyrosine kinase-like orphan receptor 1	Hs.128753	4919	ROR1
5.08481	0.189301	6.790193	0.377103	3.26	Up	0.015582489	BF343007	204653_at	Transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	Hs.519880	7020	TFAP2A
6.17755	0.133808	7.88283	0.290653	3.26	Up	0.00596759	Z83838	37117_at	-	-	-	-
7.870367	0.018775	6.168487	0.074493	3.25	Down	2.46E-05	U16996	209457_at	Dual specificity phosphatase 5	Hs.2128	1847	DUSP5
7.48656	0.051335	5.78808	0.158169	3.25	Down	0.000517766	BE243270	241955_at	HECT domain containing 1	Hs.210850	25831	HECTD1
7.66739	0.069128	5.97586	0.067391	3.23	Down	6.23E-05	AI458297	236244_at	Heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)	Hs.166463	3192	HNRPU
4.04811	0.003604	5.739443	0.296669	3.23	Up	0.004679771	AI870583	222780_s_at	Brain and acute leukemia, cytoplasmic	Hs.533446	79870	BAALC
4.805093	0.086854	6.493527	0.189126	3.22	Up	0.001255111	AV727449	203845_at	P300/CBP-associated factor	Hs.533055	8850	PCAF
5.210047	0.081765	6.895803	0.372022	3.22	Up	0.011460046	NM_007117	206622_at	Thyrotropin-releasing hormone	Hs.182231	7200	TRH
8.678233	0.055709	6.997267	0.191329	3.21	Down	0.00108166	AK025084	216623_x_at	Trinucleotide repeat containing 9	Hs.460789	27324	TNRC9
5.39624	0.046056	7.073783	0.23454	3.2	Up	0.002170599	AI806338	225544_at	T-box 3 (ulnar mammary syndrome)	Hs.129895	6926	TBX3
6.915777	0.123684	8.592737	0.103921	3.2	Up	0.000486241	AV710542	232144_at	-	-	-	-
7.90421	0.127349	9.57965	0.231002	3.19	Up	0.003148015	AF208043	208966_x_at	interferon, gamma-inducible protein 16	-	3428	-
8.305643	0.065954	6.631753	0.323242	3.19	Down	0.007110961	NM_004415	200606_at	Desmoplakin	Hs.519873	1832	DSP
3.53094	0.030018	5.202647	0.279492	3.19	Up	0.004010687	NM_000885	205885_s_at	Integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	Hs.647873	3676	ITGA4
8.687577	0.105691	7.02427	0.075455	3.17	Down	0.000214159	AK027006	214774_x_at	Trinucleotide repeat containing 9	Hs.460789	27324	TNRC9
10.911633	0.039162	9.25125	0.008186	3.16	Down	2.01E-06	NM_017489	203449_s_at	Telomeric repeat binding factor (NIMA-interacting) 1	Hs.442707	7013	TERF1
8.99185	0.14791	7.34147	0.133551	3.14	Down	0.001160398	AW241742	222496_s_at	RNA-binding protein	Hs.518727	54502	FLJ20273
5.007767	0.049142	6.656823	0.427953	3.14	Up	0.0186468	AA977081	242326_at	Collagen, type XXII, alpha 1	Hs.117169	169044	COL22A1
6.89418	0.028068	8.5422	0.202907	3.13	Up	0.001295675	AF285167	203504_s_at	ATP-binding cassette, sub-family A (ABC1), member 1	Hs.429294	19	ABCA1
8.39222	0.160082	6.74597	0.293693	3.13	Down	0.007919659	AK023795	222162_s_at	ADAM metallopeptidase with thrombospondin type 1 motif, 1	-	9510	-
4.96633	0.094445	6.609873	0.208168	3.12	Up	0.001982581	AI740629	232628_at	Family with sequence similarity 13, member A1	Hs.97270	10144	FAM13A1
8.59521	0.097773	6.954737	0.126985	3.12	Down	0.000513439	BC034018	1554689_a_at	Neuroligin 4, X-linked	Hs.21107	57502	NLGN4X
6.371173	0.0093	4.735673	0.03664	3.11	Down	1.71E-06	AL110203	232179_at	Hypothetical protein LOC158863	Hs.138411	158863	LOC158863
6.01505	0.078909	7.648617	0.249889	3.1	Up	0.003373603	NM_053284	1552811_at	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1	Hs.345818	117166	WFIKKN1
7.58489	0.117993	9.217873	0.076689	3.1	Up	0.000315142	AI809234	228228_at	Dapper, antagonist of beta-catenin, homolog 3 (Xenopus laevis)	Hs.515490	147906	DACT3
10.01359	0.056875	8.381083	0.340468	3.1	Down	0.009108453	NM_032805	1553874_a_at	Zinc finger protein 206	Hs.334515	84891	ZNF206
8.542087	0.101385	6.911687	0.121699	3.1	Down	0.000502473	NM_006208	205066_s_at	Ectonucleotide pyrophosphatase/phosphodiesterase 1	Hs.527295	5167	ENPP1
8.94816	0.161748	7.319587	0.33456	3.09	Down	0.011851766	BF447038	237449_at	Sp8 transcription factor	Hs.195922	221833	SP8
9.842863	0.085933	8.216777	0.398706	3.09	Down	0.016307567	NM_021643	202478_at	Tribbles homolog 2 (Drosophila)	Hs.652175	28951	TRIB2
7.65453	0.080086	6.04338	0.126537	3.05	Down	0.000423133	BC031871	1570169_at	CUB and Sushi multiple domains 2	Hs.127736	114784	CSMD2
4.939443	0.154191	6.549553	0.554783	3.05	Up	0.048998689	AI693178	228101_at	MRNA; cDNA DKFZp761L1121 (from clone DKFZp761L1121)	Hs.171939	-	-
7.680053	0.137008	6.070147	0.076344	3.05	Down	0.00050794	AF085937	1558695_at	Pleckstrin homology domain containing, family A member 5	Hs.188614	54477	PLEKHA5
10.267067	0.053094	8.65866	0.346045	3.05	Down	0.010074827	NM_032805	1553875_s_at	Zinc finger protein 206	Hs.334515	84891	ZNF206
5.38455	0.080609	6.992547	0.174995	3.05	Up	0.001126645	AB014605	209737_at	Membrane associated guanylate kinase, WW and PDZ domain containing 2	Hs.583235	9863	MAGI2
7.026233	0.147242	5.41995	0.188541	3.04	Down	0.002561191	AC_004010	222108_at	-	-	-	-
6.563253	0.034606	4.959367	0.163909	3.04	Down	0.000664974	BC017314	1555355_a_at	V-ets erythroblastosis virus E26 oncogene homolog 1 (avian)	Hs.369438	2113	ETS1
5.426663	0.159149	7.028557	0.198402	3.04	Up	0.003248102	W80619	240789_at	WD repeat domain 44	Hs.98510	54521	WDR44
7.850017	0.114967	9.451887	0.239339	3.04	Up	0.003805302	NM_005531	206332_s_at	Interferon, gamma-inducible protein 16	Hs.380250	3428	IFI16
8.17608	0.068721	6.575943	0.322633	3.03	Down	0.008334586	NM_014141	219302_s_at	Contactin associated protein-like 2	Hs.190621	26047	CNTNAP2
8.535	0.128722	6.943793	0.181743	3.01	Down	0.00203009	M10098	affx-humrge/m10098_3_at	-	-	-	-
5.46694	0.042522	7.05806	0.479849	3.01	Up	0.029851249	NM_002521	206801_at	Natriuretic peptide precursor B	Hs.219140	4879	NPPB
6.49053	0.095167	4.9002	0.145184	3.01	Down	0.000788164	L19659	211020_at	Glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)	Hs.519884	2651	GCNT2
7.647543	0.124274	6.05834	0.05483	3.01	Down	0.000305201	AW452971	231152_at	Transcribed locus	Hs.610328	-	-
4.27908	0.05805	5.86769	0.367501	3.01	Up	0.012952193	NM_014621	205522_at	Homeobox D4	Hs.591609	3233	HOXD4
10.7301	0.048822	9.146013	0.457806	3	Down	0.026277773	AW003929	237810_at	Claudin 6	Hs.533779	9074	CLDN6
3.540107	0.088217	5.12347	0.118222	3	Up	0.000426944	NM_000885	205884_at	Integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	Hs.647873	3676	ITGA4
7.233347	0.125441	8.81594	0.355478	3	Up	0.01371462	NM_004572	207717_s_at	Plakophilin 2	Hs.164384	5318	PKP2
10.279567	0.071327	8.699383	0.454512	2.99	Down	0.026423383	NM_021195	208474_at	Claudin 6	Hs.533779	9074	CLDN6
9.40556	0.038742	7.8262	0.258093	2.99	Down	0.003762629	AA156723	226415_at	KIAA1576 protein	Hs.461405	57687	KIAA1576
4.305407	0.158067	5.883687	0.353818	2.99	Up	0.015188457	AI936034	243366_s_at	-	-	-	-
6.401763	0.106669	7.975543	0.149098	2.98	Up	0.001011505	AL833500	1563497_at	Ubiquitin specific peptidase 25	Hs.473370	29761	USP25
4.10514	0.072513	5.671713	0.278032	2.96	Up	0.005498729	AK021882	215506_s_at	DIRAS family, GTP-binding RAS-like 3	Hs.194695	9077	DIRAS3
7.45386	0.046564	9.017473	0.077716	2.96	Up	6.61E-05	AL832146	1562235_s_at	Pre-B-cell leukemia transcription factor 1	Hs.493096	5087	PBX1
4.415323	0.044053	5.973977	0.153288	2.95	Up	0.00061432	NM_002193	205258_at	Inhibin, beta B (activin AB beta polypeptide)	Hs.1735	3625	INHBB
6.18626	0.136127	4.627743	0.269491	2.95	Down	0.006688747	AW274468	242299_at	-	-	-	-
8.651813	0.088183	7.094087	0.157799	2.94	Down	0.000996895	BC015770	1555434_a_at	Solute carrier family 39 (zinc transporter), member 14	Hs.491232	23516	SLC39A14
9.814803	0.06572	11.371833	0.078912	2.94	Up	0.000110324	AF070622	212124_at	Zinc finger, MIZ-type containing 1	Hs.193118	57178	ZMIZ1
12.929467	0.010596	11.372567	0.089638	2.94	Down	6.63E-05	AI671581	231061_at	Transcribed locus, moderately similar to NP_001037755.1  protein LOC686883 [Rattus norvegicus]	Hs.642978	-	-
5.589813	0.079916	4.034953	0.229526	2.94	Down	0.003065328	NM_014942	204672_s_at	Ankyrin repeat domain 6	Hs.651107	22881	ANKRD6
8.740817	0.100643	7.1879	0.157971	2.93	Down	0.001155539	AW173222	227740_at	U2AF homology motif (UHM) kinase 1	Hs.127310	127933	UHMK1
7.662383	0.10111	9.21481	0.193295	2.93	Up	0.002060431	BF001714	203633_at	Carnitine palmitoyltransferase 1A (liver)	Hs.503043	1374	CPT1A
5.12312	0.034685	6.67487	0.071728	2.93	Up	4.10E-05	AL049377	1562684_at	SH3 domain binding glutamic acid-rich protein like 2	Hs.302772	83699	SH3BGRL2
4.905337	0.088157	6.45658	0.184053	2.93	Up	0.001607247	AI625045	229257_at	-	-	-	-
5.972857	0.046103	7.522723	0.096424	2.93	Up	0.000131491	BF112171	213273_at	Odz, odd Oz/ten-m homolog 4 (Drosophila)	Hs.213087	26011	ODZ4
6.733963	0.161562	8.282787	0.107709	2.93	Up	0.001338818	BG339064	201235_s_at	BTG family, member 2	Hs.519162	7832	BTG2
4.074217	0.059395	5.619793	0.170334	2.92	Up	0.001019106	AU147177	232997_at	Transcribed locus	Hs.613670	-	-
7.877587	0.112798	6.334813	0.082298	2.91	Down	0.000381502	NM_024785	220637_at	Family with sequence similarity 124B	Hs.147585	79843	FAM124B
6.667453	0.085503	5.12558	0.102117	2.91	Down	0.000318053	AW471145	226279_at	Protease, serine, 23	Hs.25338	11098	PRSS23
6.53269	0.141905	8.07058	0.194652	2.9	Up	0.003088933	AI683911	242452_at	WD repeat domain 86	Hs.647083	349136	WDR86
6.439903	0.064088	4.90296	0.05206	2.9	Down	4.90E-05	BU955063	1562056_at	CDNA FLJ35091 fis, clone PLACE6005786	Hs.652958	-	-
7.853467	0.1362	6.318543	0.149381	2.9	Down	0.00161395	AI927479	212113_at	Hypothetical LOC552889	Hs.213541	552889	LOC552889
8.794807	0.16064	7.26151	0.047778	2.89	Down	0.000792255	AB028976	212845_at	Sterile alpha motif domain containing 4A	Hs.98259	23034	SAMD4A
5.476403	0.117611	7.007927	0.278737	2.89	Up	0.007168824	AI740914	230008_at	-	-	-	-
6.194657	0.12558	4.667883	0.162968	2.88	Down	0.00175994	NM_004490	206204_at	Growth factor receptor-bound protein 14	Hs.411881	2888	GRB14
10.711667	0.119507	9.18518	0.132073	2.88	Down	0.00101802	AI338338	221933_at	Neuroligin 4, X-linked	Hs.21107	57502	NLGN4X
6.919527	0.086482	5.39324	0.195323	2.88	Down	0.002029694	AA813260	212272_at	Lipin 1	Hs.467740	23175	LPIN1
6.481427	0.094184	8.004093	0.310113	2.87	Up	0.009321209	BF435852	227962_at	Acyl-Coenzyme A oxidase 1, palmitoyl	Hs.464137	51	ACOX1
7.067897	0.067354	8.588393	0.125224	2.87	Up	0.000433273	NM_004759	201461_s_at	Mitogen-activated protein kinase-activated protein kinase 2	Hs.643566	9261	MAPKAPK2
8.042887	0.122212	6.523847	0.302618	2.87	Down	0.009629506	BF514079	221841_s_at	Kruppel-like factor 4 (gut)	Hs.376206	9314	KLF4
8.272947	0.127738	6.754353	0.429162	2.87	Down	0.027492699	BC002665	210198_s_at	Proteolipid protein 1 (Pelizaeus-Merzbacher disease, spastic paraplegia 2, uncomplicated)	Hs.1787	5354	PLP1
4.721377	0.011207	6.238007	0.34046	2.86	Up	0.011227324	AI033582	244696_at	AF4/FMR2 family, member 3	Hs.444414	3899	AFF3
6.353757	0.035338	7.870027	0.200516	2.86	Up	0.001736698	AI861874	230935_at	Transcribed locus	Hs.652578	-	-
5.222997	0.141683	6.739233	0.195684	2.86	Up	0.003290457	AI886656	229526_at	Aquaporin 11	Hs.503345	282679	AQP11
5.049097	0.045211	6.56358	0.235818	2.86	Up	0.003230522	BE552368	232746_at	Chemokine (C-X-C motif) receptor 7	Hs.471751	57007	CXCR7
6.708067	0.062419	8.21941	0.136835	2.85	Up	0.000551494	AK027138	217047_s_at	Family with sequence similarity 13, member A1	Hs.97270	10144	FAM13A1
6.313117	0.102677	7.819873	0.074212	2.84	Up	0.000286242	AU148184	215583_at	Transmembrane protein 63A	Hs.119387	9725	TMEM63A
7.669467	0.080378	6.164203	0.03527	2.84	Down	6.78E-05	NM_004321	203849_s_at	Kinesin family member 1A	Hs.516802	547	KIF1A
7.1707	0.027194	5.666077	0.15747	2.84	Down	0.000709222	AA524029	213900_at	Chromosome 9 open reading frame 61	Hs.118003	9413	C9orf61
8.325583	0.092111	6.825797	0.067861	2.83	Down	0.000195532	AL512737	223194_s_at	Chromosome 6 open reading frame 85	Hs.132340	63027	C6orf85
8.082423	0.11956	6.583603	0.128856	2.83	Down	0.001038052	AI249980	235003_at	U2AF homology motif (UHM) kinase 1	Hs.127310	127933	UHMK1
4.676793	0.038931	6.17412	0.277624	2.82	Up	0.005920874	BF062550	230105_at	Homeobox B13	Hs.66731	10481	HOXB13
7.764413	0.141202	6.26786	0.210727	2.82	Down	0.004129335	H79306	215305_at	Platelet-derived growth factor receptor, alpha polypeptide	Hs.74615	5156	PDGFRA
7.57467	0.158811	6.079887	0.335926	2.82	Down	0.015827055	AW139759	219869_s_at	Solute carrier family 39 (zinc transporter), member 8	Hs.288034	64116	SLC39A8
9.63257	0.076387	8.139787	0.346167	2.81	Down	0.013575136	NM_018846	220239_at	Kelch-like 7 (Drosophila)	Hs.385861	55975	KLHL7
10.05402	0.038749	8.562043	0.196708	2.81	Down	0.001741433	AI347136	203448_s_at	Telomeric repeat binding factor (NIMA-interacting) 1	Hs.442707	7013	TERF1
6.733513	0.153435	5.24199	0.151706	2.81	Down	0.002297793	NM_014583	218574_s_at	LIM and cysteine-rich domains 1	Hs.475353	29995	LMCD1
4.291537	0.037885	5.778007	0.140823	2.8	Up	0.000521855	AI143879	205501_at	CDNA FLJ25677 fis, clone TST04054	Hs.348762	-	-
5.739797	0.098894	7.225397	0.26904	2.8	Up	0.006593559	BF841212	232096_x_at	Forkhead box P1	Hs.431498	27086	FOXP1
5.683583	0.079675	4.19896	0.052931	2.8	Down	0.000100597	AI697584	239770_at	Family with sequence similarity 62 (C2 domain containing), member C	Hs.477711	83850	FAM62C
9.641103	0.0631	11.125567	0.259936	2.8	Up	0.005157769	BC002538	209723_at	Serpin peptidase inhibitor, clade B (ovalbumin), member 9	Hs.104879	5272	SERPINB9
5.531737	0.049715	7.0134	0.243177	2.79	Up	0.003955784	BE044588	243191_at	-	-	-	-
6.30552	0.075413	7.782883	0.117575	2.78	Up	0.000452185	AI760298	244054_at	SKI-like oncogene	Hs.581632	6498	SKIL
4.949547	0.030167	6.421873	0.172554	2.77	Up	0.001096662	AK022893	233016_at	Homo sapiens, clone IMAGE:4214313, mRNA	Hs.288478	-	-
6.04175	0.091381	7.513473	0.318739	2.77	Up	0.011346969	NM_015366	205980_s_at	Proline rich 5 (renal)	Hs.102336	55615	PRR5
4.414543	0.021067	5.881847	0.126486	2.77	Up	0.000332823	NM_002147	205600_x_at	Homeobox B5	Hs.98428	3215	HOXB5
6.239937	0.066039	4.773917	0.130852	2.76	Down	0.000561564	N63821	227386_s_at	EPB41	-	-	-
6.249107	0.071931	7.712537	0.188849	2.76	Up	0.001929756	AK021554	232307_at	Thyroid hormone receptor associated protein 2	Hs.159799	23389	THRAP2
7.245073	0.064162	5.78235	0.114243	2.76	Down	0.0003665	NM_024784	220391_at	Zinc finger and BTB domain containing 3	Hs.147554	79842	ZBTB3
7.730147	0.022357	9.189373	0.131602	2.75	Up	0.000397719	AU153138	212622_at	Transmembrane protein 41B	Hs.594563	440026	TMEM41B
8.246083	0.044969	6.790073	0.100483	2.74	Down	0.00018882	U80736	215108_x_at	Trinucleotide repeat containing 9	Hs.460789	27324	TNRC9
11.235933	0.092342	9.78006	0.191234	2.74	Down	0.002369939	NM_002851	204469_at	Protein tyrosine phosphatase, receptor-type, Z polypeptide 1	Hs.489824	5803	PTPRZ1
5.942153	0.070726	7.39652	0.187218	2.74	Up	0.001904564	X75208	1438_at	EPH receptor B3	Hs.2913	2049	EPHB3
6.964787	0.031131	5.511237	0.216623	2.74	Down	0.002667268	AI590190	228457_at	CDNA clone IMAGE:5263177	Hs.592572	-	-
5.21531	0.121809	6.666867	0.20302	2.74	Up	0.003586638	BF434995	228890_at	Atonal homolog 8 (Drosophila)	Hs.135569	84913	ATOH8
8.535807	0.037991	9.98692	0.109017	2.73	Up	0.00023055	AB018009	201195_s_at	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	Hs.513797	8140	SLC7A5
9.42138	0.138422	7.971597	0.106101	2.73	Down	0.001143988	BF110903	230618_s_at	BAT2 domain containing 1	Hs.494614	23215	BAT2D1
9.449897	0.061174	10.8993	0.238266	2.73	Up	0.004149301	AF001540	224559_at	metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	-	378938	-
6.357513	0.094779	7.806227	0.059539	2.73	Up	0.000205539	AK025064	215221_at	Forkhead box P1	Hs.431498	27086	FOXP1
7.37444	0.13167	5.9308	0.129517	2.72	Down	0.001445966	BE467612	230921_s_at	Poly(rC) binding protein 2	Hs.546271	5094	PCBP2
6.699337	0.081432	5.25665	0.310821	2.72	Down	0.010905879	AI354636	235171_at	Full-length cDNA clone CS0DM012YE14 of Fetal liver of Homo sapiens (human)	Hs.586401	-	-
7.589957	0.114418	9.026737	0.303614	2.71	Up	0.011437486	U37025	215299_x_at	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	-	6817	-
8.591823	0.055502	7.156257	0.147091	2.7	Down	0.000798119	NM_006997	202289_s_at	Transforming, acidic coiled-coil containing protein 2	Hs.501252	10579	TACC2
4.63847	0.16502	6.07394	0.132317	2.7	Up	0.002461309	AI088099	242677_at	Neuropilin 1	Hs.131704	8829	NRP1
6.14132	0.058851	7.576187	0.181739	2.7	Up	0.001681362	U32645	31845_at	E74-like factor 4 (ets domain transcription factor)	Hs.271940	2000	ELF4
7.499977	0.11782	8.930293	0.138277	2.7	Up	0.001406654	NM_014883	202973_x_at	Family with sequence similarity 13, member A1	Hs.97270	10144	FAM13A1
8.467813	0.042561	9.897777	0.163518	2.69	Up	0.001068233	NM_002646	204484_at	Phosphoinositide-3-kinase, class 2, beta polypeptide	Hs.497487	5287	PIK3C2B
7.55112	0.021886	8.97673	0.079771	2.69	Up	6.65E-05	BG325734	215050_x_at	Mitogen-activated protein kinase-activated protein kinase 2	Hs.643566	9261	MAPKAPK2
5.971457	0.051267	4.54849	0.303352	2.68	Down	0.009842438	AK024050	218521_s_at	Ubiquitin-conjugating enzyme E2W (putative)	Hs.128841	55284	UBE2W
5.011653	0.084992	6.43288	0.282416	2.68	Up	0.008529857	AK000019	234269_at	Hypothetical protein LOC729045	Hs.211764	729045	LOC729045
