Probe ID	Gene Symbol	Description	CM/ES Fold change	CM/EB Fold change	FH/ES Fold change	FH/EB Fold change	AH/ES Fold change	AH/EB Fold change
1340497	FZD8	frizzled homolog 8 (Drosophila)	2.87	5.79	3.91	7.88	0.41	0.84
6940750	WNT16	wingless-type MMTV integration site family, member 16	2.86	9.3	17.64	57.31	0.63	2.05
110093	TEX261	testis expressed sequence 261	2.86	2.22	2.22	1.72	2.2	1.71
2060300	CCNDBP1	cyclin D-type binding-protein 1	2.85	3.04	1.84	1.96	1.43	1.53
6520543	NR1D2	nuclear receptor subfamily 1, group D, member 2	2.85	2.98	2.93	3.07	4.57	4.78
6590253	CREG1	cellular repressor of E1A-stimulated genes 1	2.85	2.32	1.23	1	2.61	2.12
3420746	SH3BGRL	SH3 domain binding glutamic acid-rich protein like	2.84	2.32	0.86	0.71	0.56	0.45
6200017	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	2.84	3.64	3.51	4.5	7.89	10.13
3520685	LOC400566	hypothetical gene supported by AK128660	2.84	3.78	1.84	2.45	1.07	1.43
2350491	CYP7B1	cytochrome P450, family 7, subfamily B, polypeptide 1	2.84	4.62	3.16	5.14	0.67	1.09
1240440	ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	2.83	2.91	1.2	1.23	0.67	0.69
240280	TMEM41A	transmembrane protein 41A	2.83	3.08	0.52	0.57	0.55	0.59
2680156	ATP5G1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)	2.82	9.13	2.52	8.15	6.9	22.34
130289	LHFPL2	lipoma HMGIC fusion partner-like 2	2.82	2.04	2.05	1.48	0.58	0.42
1580253	C12orf26	chromosome 12 open reading frame 26	2.82	2.74	1.51	1.47	1.54	1.5
5560494	ZP3	zona pellucida glycoprotein 3 (sperm receptor)	2.82	2.45	2.18	1.89	1.64	1.42
4120086	LBH	hypothetical protein DKFZp566J091	2.81	3.28	2.35	2.74	1.67	1.95
1450750	FAM11A	family with sequence similarity 11, member A	2.81	2.68	0.98	0.93	0.83	0.8
3610382	PCBD1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1)	2.8	3.34	2.29	2.73	8.41	10.02
2940255	PLA2G4C	phospholipase A2, group IVC (cytosolic, calcium-independent)	2.8	10.36	4.42	16.37	19.13	70.8
2230484	SLC39A8	solute carrier family 39 (zinc transporter), member 8	2.8	3.62	0.26	0.33	0.28	0.36
3310181	NKG7	natural killer cell group 7 sequence	2.78	2.78	725.45	725.45	226.48	226.48
3130397	CAPZA2	capping protein (actin filament) muscle Z-line, alpha 2	2.78	3.18	1.98	2.27	3.04	3.48
620154	ZNF174	zinc finger protein 174	2.78	3.09	0.8	0.89	1.14	1.27
2600706	RAB6IP1	RAB6 interacting protein 1	2.77	2.74	2.78	2.75	1.69	1.67
1030070	GSTM4	glutathione S-transferase M4	2.75	2.27	2.49	2.06	2.18	1.8
5860717	BTBD1	BTB (POZ) domain containing 1	2.74	2.18	2	1.6	3.54	2.83
5050687	C14orf108	chromosome 14 open reading frame 108	2.74	2.88	0.95	1	1.48	1.56
6770735	C2orf7	chromosome 2 open reading frame 7	2.73	3.84	2.44	3.44	4.91	6.9
4210364	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa	2.73	2.37	2.16	1.88	10.78	9.37
770215	TMEM62	transmembrane protein 62	2.73	3.06	1.62	1.82	2.31	2.59
380504	GHITM	growth hormone inducible transmembrane protein	2.72	2.15	1.7	1.34	3.94	3.12
2470326	ZNF272	zinc finger protein 460	2.71	2.62	9.87	9.54	1.25	1.21
2060333	SPPL2A	signal peptide peptidase-like 2A	2.71	2.06	1.44	1.1	2.13	1.62
3780537	TACC2	transforming, acidic coiled-coil containing protein 2	2.71	2.43	6.84	6.13	7.72	6.92
3390241	USP18	ubiquitin specific peptidase 18	2.69	3.7	0.81	1.12	0.63	0.86
990343	OSAP	ovary-specific acidic protein	2.69	2.88	0.5	0.53	0.31	0.33
780255	HSPA1L	heat shock 70kDa protein 1-like	2.67	2.83	2.25	2.39	0.95	1.01
2650241	TAS2R40	taste receptor, type 2, member 40	2.67	8.74	0.75	2.47	10.74	35.17
7400706	FBXO22	F-box protein 22	2.66	2.14	0.45	0.36	0.57	0.46
3990703	GNAO1	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O	2.66	9.9	2.39	8.9	1.58	5.89
6960441	KCNMB1	potassium large conductance calcium-activated channel, subfamily M, beta member 1	2.66	9.87	9.17	34.11	3.31	12.29
4670180	SLC6A9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	2.64	2.93	3.8	4.21	6.76	7.49
1940082	LMNA	lamin A/C	2.64	2.09	2.12	1.68	2.69	2.13
2190014	LACTB2	lactamase, beta 2	2.64	4.08	1.27	1.97	4.39	6.79
4290037	LOC387882	hypothetical protein	2.63	4.2	0.16	0.26	0.1	0.16
4590008	TSC22D1	TSC22 domain family, member 1	2.63	2.3	1.28	1.11	2.62	2.29
3170241	FECH	ferrochelatase (protoporphyria)	2.63	2.84	3.55	3.84	2.1	2.28
1780270	EIF1AY	eukaryotic translation initiation factor 1A, Y-linked	2.62	2.62	328.78	328.78	42964.97	42964.97
4220243	C17orf76	chromosome 17 open reading frame 76	2.62	3.69	0.84	1.18	0.36	0.51
4880086	ETV5	ets variant gene 5 (ets-related molecule)	2.62	4.02	0.59	0.9	0.23	0.35
1240438	RGS18	regulator of G-protein signalling 18	2.61	3.71	196.59	279.8	7.01	9.98
5820356	EIF2C3	eukaryotic translation initiation factor 2C, 3	2.6	2.24	0.56	0.48	0.59	0.51
1340220	MMP11	matrix metallopeptidase 11 (stromelysin 3)	2.59	2.43	0.99	0.93	1.17	1.09
1260402	ETNK1	ethanolamine kinase 1	2.59	2.64	1.07	1.09	0.8	0.82
2470093	EIF1B	eukaryotic translation initiation factor 1B	2.59	3.34	1.36	1.75	2.19	2.83
7050543	COQ6	coenzyme Q6 homolog, monooxygenase (S. cerevisiae)	2.58	2.36	2.51	2.3	4.11	3.76
2190767	COL4A3	collagen, type IV, alpha 3 (Goodpasture antigen)	2.58	14.5	8.48	47.7	62.84	353.28
7150603	DNAJA4	DnaJ (Hsp40) homolog, subfamily A, member 4	2.58	5.64	22.84	50.03	26.62	58.32
580470	CACNB2	calcium channel, voltage-dependent, beta 2 subunit	2.57	2.57	3353.83	3353.83	2248.81	2248.81
240523	C14orf2	chromosome 14 open reading frame 2	2.57	2.09	1.41	1.14	1.51	1.23
5420687	MSRA	methionine sulfoxide reductase A	2.57	2.65	2.87	2.96	4.67	4.81
1300671	DNAJC19	DnaJ (Hsp40) homolog, subfamily C, member 19	2.56	2.39	1.06	0.99	3.16	2.94
3120521	BRP44	brain protein 44	2.56	2.41	2.08	1.95	3.51	3.31
830041	LOC124751	KRAB-A domain containing 2	2.55	2.28	9.14	8.16	4.05	3.61
360671	MMD	monocyte to macrophage differentiation-associated	2.55	2.08	0.42	0.34	0.31	0.25
4810056	C12orf62	chromosome 12 open reading frame 62	2.54	3.13	1.52	1.87	4.78	5.9
4150750	DCBLD2	discoidin, CUB and LCCL domain containing 2	2.54	2.18	2.33	2	1.41	1.21
5720709	UNQ1912	transmembrane protein 157	2.54	2.24	1.78	1.57	2.43	2.14
2480100	TEAD3	TEA domain family member 3	2.54	2.21	1.27	1.1	0.77	0.67
4010204	ATP5J	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6	2.52	2.48	1.56	1.53	5.95	5.86
3710754	CCDC53	coiled-coil domain containing 53	2.52	2.31	1.91	1.75	2.67	2.45
6590307	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	2.51	2.51	4.01	4.01	3.77	3.77
2750025	HRASLS	HRAS-like suppressor	2.51	6.15	1.09	2.67	0.98	2.41
780598	NDUFS1	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)	2.51	3.56	2.1	2.97	2.89	4.1
2710154	LOC388915	hypothetical LOC388915	2.51	3.82	16.36	24.88	0.66	1
130349	AEBP1	AE binding protein 1	2.51	2.28	1.43	1.3	0.62	0.56
5860300	HSPA1A	heat shock 70kDa protein 1A	2.51	2.08	5.49	4.56	6.71	5.57
10068	ACO2	aconitase 2, mitochondrial	2.51	2.87	4.95	5.66	11.93	13.65
2600270	COL18A1	collagen, type XVIII, alpha 1	2.5	2.33	1.85	1.72	0.51	0.47
3170458	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif, 5 (aggrecanase-2)	2.5	7.76	85.84	266.38	1.62	5.04
10086	MFSD1	major facilitator superfamily domain containing 1	2.5	2.2	1.69	1.48	2.64	2.32
6510484	CDA08	integrin alpha FG-GAP repeat containing 1	2.5	2.07	1.07	0.89	1.91	1.58
270243	DNAJB11	DnaJ (Hsp40) homolog, subfamily B, member 11	2.49	2.24	0.81	0.73	0.82	0.74
2810020	FYCO1	FYVE and coiled-coil domain containing 1	2.49	3.1	3.25	4.04	9.89	12.29
1740128	NDUFB3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa	2.48	2.28	1.57	1.45	5.74	5.29
2900538	GBAS	glioblastoma amplified sequence	2.48	2.58	2.44	2.54	5.13	5.34
360053	INPP5A	inositol polyphosphate-5-phosphatase, 40kDa	2.47	2.92	2.66	3.14	3.3	3.89
620553	PKIG	protein kinase (cAMP-dependent, catalytic) inhibitor gamma	2.47	2.22	2.76	2.48	4.8	4.31
1820093	BTG1	B-cell translocation gene 1, anti-proliferative	2.47	2.62	1.73	1.83	0.83	0.88
4830594	FRMD5	FERM domain containing 5	2.47	7.37	14	41.78	11.08	33.08
1340382	HSDL2	hydroxysteroid dehydrogenase like 2	2.47	2.17	2.82	2.48	6.95	6.12
7550291	ST7	suppression of tumorigenicity 7	2.46	3.89	2.29	3.62	1.01	1.6
1170767	HIST1H1C	histone 1, H1c	2.46	2.13	1.32	1.14	6.08	5.27
2490270	TSSK3	testis-specific serine kinase 3	2.46	12	6.43	31.37	0.21	1
1070504	VAPB	VAMP (vesicle-associated membrane protein)-associated protein B and C	2.46	106.4	2.17	93.89	3.33	143.93
2370487	FAM14B	family with sequence similarity 14, member B	2.46	2.1	0.5	0.43	0.63	0.54
1470056	FBXL4	F-box and leucine-rich repeat protein 4	2.45	7.18	9.52	27.83	0.38	1.11
1990543	FNTB	farnesyltransferase, CAAX box, beta	2.45	2.25	1.66	1.53	1.25	1.15
4200577	NCOA4	nuclear receptor coactivator 4	2.44	2.05	2.19	1.84	3.29	2.76
7650554	DYSF	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive)	2.44	5.12	2.02	4.23	3.41	7.15
7380397	SLC12A8	solute carrier family 12 (potassium/chloride transporters), member 8	2.43	2.11	0.28	0.24	0.19	0.16
6580546	ATP5J	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6	2.43	2.66	1.57	1.72	4.16	4.55
7200358	USP46	ubiquitin specific peptidase 46	2.42	2.24	1.21	1.12	2.16	2
2940452	PLA2G12A	phospholipase A2, group XIIA	2.42	2.38	0.62	0.61	1.01	1
4290682	CDK10	cyclin-dependent kinase (CDC2-like) 10	2.42	2.77	2.07	2.37	0.03	0.03
2510110	BZW2	basic leucine zipper and W2 domains 2	2.42	2.76	1.64	1.88	2.6	2.97
270541	OR5I1	olfactory receptor, family 5, subfamily I, member 1	2.41	12.23	0.1	0.5	0.42	2.12
1580598	ACOX2	acyl-Coenzyme A oxidase 2, branched chain	2.4	2.66	4.08	4.52	5.88	6.51
4220091	ALDH3A2	aldehyde dehydrogenase 3 family, member A2	2.4	3.62	0.98	1.48	1.06	1.59
1400196	ZNF181	zinc finger protein 181	2.39	2.8	0.3	0.35	1.76	2.06
6380131	ATAD1	ATPase family, AAA domain containing 1	2.39	2.35	1.01	0.99	1.9	1.87
4250402	DYNLT3	dynein, light chain, Tctex-type 3	2.39	2.03	1.03	0.87	1.7	1.45
270309	NDUFB6	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6, 17kDa	2.39	2.29	1.51	1.45	3.27	3.13
7160255	STAMBPL1	STAM binding protein-like 1	2.38	4.91	0.97	2	1.05	2.17
1010743	WDR45	WD repeat domain 45	2.38	2.14	2.16	1.94	2.25	2.02
4200646	CT45-2	cancer/testis antigen CT45-2	2.38	2.47	3.69	3.84	0.56	0.59
4200551	MDH1	malate dehydrogenase 1, NAD (soluble)	2.37	3.78	2.01	3.21	3.69	5.88
5290372	RAB21	RAB21, member RAS oncogene family	2.37	2.4	3.71	3.75	6.33	6.39
7200392	GTL3	chromosome 16 open reading frame 80	2.37	2.04	1.13	0.97	1.01	0.87
5860181	P8	nuclear protein 1	2.37	2.82	6.19	7.38	10.88	12.97
4860072	EPS15	epidermal growth factor receptor pathway substrate 15	2.37	2.06	1.68	1.46	1.29	1.12
1850014	LIN7B	lin-7 homolog B (C. elegans)	2.37	2.11	1.89	1.68	4.24	3.78
1500022	NR1I2	nuclear receptor subfamily 1, group I, member 2	2.37	17.18	0.61	4.45	0.03	0.22
6400064	PPP1R3D	protein phosphatase 1, regulatory subunit 3D	2.36	2.11	2.48	2.22	2.14	1.91
2260047	NES	nestin	2.36	3.48	0.92	1.36	0.98	1.45
5130598	C11orf31	chromosome 11 open reading frame 31	2.35	2.76	0.99	1.16	0.55	0.64
50102	SEC61A2	Sec61 alpha 2 subunit (S. cerevisiae)	2.35	3.17	0.47	0.63	0.39	0.53
4050475	DSTN	destrin (actin depolymerizing factor)	2.35	2.72	2.99	3.47	3.83	4.44
3710376	FLJ21657	chromosome 5 open reading frame 28	2.35	5.34	0.69	1.57	1.26	2.88
7650356	RHOQ	ras homolog gene family, member Q	2.34	2.6	5.17	5.74	5.69	6.32
2940066	DCUN1D1	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)	2.34	2.28	0.7	0.68	0.87	0.85
7380594	KIAA0564	KIAA0564 protein	2.33	2.71	1.38	1.61	3.22	3.75
6290458	ZNF200	zinc finger protein 200	2.32	2.1	1.18	1.07	1.1	1
6110360	ACOT11	acyl-CoA thioesterase 11	2.32	5.75	12.68	31.42	12.26	30.37
60072	CCNDBP1	cyclin D-type binding-protein 1	2.32	2.42	1.72	1.79	1.53	1.6
5080692	C14orf159	chromosome 14 open reading frame 159	2.31	2.56	6.14	6.79	8.41	9.3
130521	MOCS2	molybdenum cofactor synthesis 2	2.31	2.33	1.32	1.33	2.28	2.29
7610692	ACYP2	acylphosphatase 2, muscle type	2.3	2.02	1.28	1.12	2.53	2.22
5130373	SMAD7	SMAD, mothers against DPP homolog 7 (Drosophila)	2.3	3.17	1.2	1.65	0.48	0.66
4920315	DUSP10	dual specificity phosphatase 10	2.3	2.56	0.67	0.75	0.16	0.18
2680626	SPR	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)	2.29	2.99	0.62	0.81	3.49	4.57
4280711	IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon	2.29	2.37	0.63	0.65	0.26	0.26
670079	TMEM127	transmembrane protein 127	2.29	2.26	2.08	2.06	2.26	2.24
6550520	LYSMD2	LysM, putative peptidoglycan-binding, domain containing 2	2.29	2.82	1.78	2.2	2.25	2.78
5220553	ETFB	electron-transfer-flavoprotein, beta polypeptide	2.28	2.36	1.88	1.94	4.11	4.25
940278	ILK	integrin-linked kinase	2.28	3.19	1.69	2.37	1.65	2.32
510010	TESSP2	testis serine protease 2	2.27	2.37	8.37	8.76	5.11	5.35
780168	MPPE1	metallophosphoesterase 1	2.27	2.16	1.06	1.01	1.85	1.77
2370538	KLHL13	kelch-like 13 (Drosophila)	2.26	2.49	3.76	4.13	0.48	0.52
2570286	KBTBD8	kelch repeat and BTB (POZ) domain containing 8	2.25	6.24	0.29	0.8	0.65	1.8
20176	HEPH	hephaestin	2.25	2.19	1.45	1.41	0.55	0.54
2350603	C17orf81	chromosome 17 open reading frame 81	2.25	2.15	1.3	1.24	0.53	0.51
5270022	CACNB2	calcium channel, voltage-dependent, beta 2 subunit	2.24	5.89	256.94	675.33	32.26	84.78
20288	SUCLA2	succinate-CoA ligase, ADP-forming, beta subunit	2.23	2.43	0.85	0.92	3.64	3.95
4390102	NFYC	nuclear transcription factor Y, gamma	2.23	2.31	2.1	2.17	1.55	1.6
6180070	MFAP3	microfibrillar-associated protein 3	2.23	2.15	1.51	1.46	1.19	1.15
5080195	FBXO18	F-box protein, helicase, 18	2.23	2.12	2.38	2.27	1.52	1.45
4860286	PRKAA2	protein kinase, AMP-activated, alpha 2 catalytic subunit	2.23	7.98	2.6	9.31	4.49	16.12
6290228	ETV5	ets variant gene 5 (ets-related molecule)	2.22	3.55	0.5	0.79	0.24	0.39
4810475	DERL3	Der1-like domain family, member 3	2.22	2.85	1.06	1.36	0.67	0.86
7650376	PCBD1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1)	2.21	2.54	1.85	2.13	3.58	4.12
3130523	GPR158	G protein-coupled receptor 158	2.21	25.11	4.8	54.44	3.18	36.05
7570242	ZNF76	zinc finger protein 76 (expressed in testis)	2.21	2.85	2.24	2.89	2.7	3.49
6130095	C14orf37	chromosome 14 open reading frame 37	2.21	2.75	0.4	0.5	0.47	0.59
6400075	FLJ22386	rogdi homolog (Drosophila)	2.2	2.93	1.34	1.78	2.6	3.46
7400044	A2M	alpha-2-macroglobulin	2.2	2.39	5.07	5.51	6.03	6.55
2100114	SH3GLB1	SH3-domain GRB2-like endophilin B1	2.2	2.91	1.74	2.31	1.94	2.57
290538	ASF1A	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)	2.2	2.45	0.73	0.82	1.07	1.19
6380731	DYNLT1	dynein, light chain, Tctex-type 1	2.19	2.13	1.11	1.08	0.69	0.68
4590424	FGF16	fibroblast growth factor 16	2.19	17.44	0.01	0.11	0.04	0.29
6480019	MGC70863	similar to RPL23AP7 protein	2.18	2.3	1.1	1.16	1.04	1.1
2970626	UBE1C	ubiquitin-activating enzyme E1C (UBA3 homolog, yeast)	2.18	2.02	1.16	1.07	1.37	1.27
580280	ETFA	electron-transfer-flavoprotein, alpha polypeptide (glutaric aciduria II)	2.17	2.08	1.26	1.21	2.86	2.74
6380601	NAT5	N-acetyltransferase 5	2.16	2.31	1.15	1.23	1.52	1.62
4760450	PARP3	poly (ADP-ribose) polymerase family, member 3	2.16	2.7	1.83	2.29	2.92	3.65
2470671	KLHL4	kelch-like 4 (Drosophila)	2.15	2.93	0.32	0.43	0.01	0.01
3060494	BMP7	bone morphogenetic protein 7 (osteogenic protein 1)	2.15	2.24	2.2	2.29	0.33	0.35
4260754	EFHA1	EF-hand domain family, member A1	2.15	2.14	0.84	0.83	1.87	1.86
4230181	TESC	tescalcin	2.14	5.55	6.9	17.88	10.32	26.74
1340044	ETFB	electron-transfer-flavoprotein, beta polypeptide	2.14	2.97	1.86	2.58	4.95	6.89
7550358	SYDE1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	2.14	2.42	2.76	3.13	1.3	1.48
6130546	PFKP	phosphofructokinase, platelet	2.14	3.42	2.52	4.03	0.97	1.56
3870102	LRRC8C	leucine rich repeat containing 8 family, member C	2.13	2.02	3.26	3.08	2.28	2.15
4060114	CYP27A1	cytochrome P450, family 27, subfamily A, polypeptide 1	2.13	2.12	0.8	0.79	1.2	1.19
5090739	KLHL3	kelch-like 3 (Drosophila)	2.13	2.9	3.29	4.48	2.37	3.23
5130471	C22orf16	chromosome 22 open reading frame 16	2.12	4.02	3.57	6.77	7.86	14.9
6450014	ACAA1	acetyl-Coenzyme A acyltransferase 1 (peroxisomal 3-oxoacyl-Coenzyme A thiolase)	2.12	2.25	1.51	1.6	3.33	3.53
4590377	FDX1	ferredoxin 1	2.12	2.32	1.37	1.5	4.39	4.82
380600	SORBS1	sorbin and SH3 domain containing 1	2.11	3.84	54.05	98.24	30.73	55.85
6620707	C20orf44	chromosome 20 open reading frame 44	2.11	2.07	1.52	1.49	3.39	3.32
4560082	C16orf61	chromosome 16 open reading frame 61	2.11	2.41	1.28	1.46	1.6	1.83
4490446	SPTB	spectrin, beta, erythrocytic (includes spherocytosis, clinical type I)	2.11	96.44	4.76	217.65	2.96	135.14
2570682	ACRC	acidic repeat containing	2.11	2.26	1.22	1.31	0.89	0.95
3990451	COMMD1	copper metabolism (Murr1) domain containing 1	2.11	2.77	1.1	1.45	1.67	2.2
7550377	C6orf85	chromosome 6 open reading frame 85	2.11	2.33	0.43	0.47	0.41	0.45
1170768	CARD14	caspase recruitment domain family, member 14	2.1	3.02	1.05	1.51	0.06	0.08
3440379	NICN1	nicolin 1	2.09	2	1.24	1.19	1.22	1.17
6250445	SPRY2	sprouty homolog 2 (Drosophila)	2.08	2.17	1.53	1.59	0.88	0.92
1340241	C20orf39	chromosome 20 open reading frame 39	2.08	3.52	2.32	3.93	2.64	4.47
770707	KLHDC2	kelch domain containing 2	2.08	2.35	1.29	1.45	1.61	1.82
1450082	CRY2	cryptochrome 2 (photolyase-like)	2.08	2.41	3.48	4.03	5.53	6.41
4590619	GRM5	glutamate receptor, metabotropic 5	2.08	15.33	0.37	2.7	0.07	0.48
730228	KCNJ11	potassium inwardly-rectifying channel, subfamily J, member 11	2.08	3.3	1.22	1.94	2.22	3.53
7050079	TRMU	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	2.07	2.99	1.56	2.25	1.39	2
840161	ASAH1	N-acylsphingosine amidohydrolase (acid ceramidase) 1	2.07	2.06	1.98	1.97	3.59	3.58
630176	QP-C	ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa	2.07	2.99	1.98	2.86	4.56	6.59
6900154	SULT1B1	sulfotransferase family, cytosolic, 1B, member 1	2.07	10.92	0.97	5.14	0.06	0.32
7150670	PFKM	phosphofructokinase, muscle	2.07	2.04	3.03	2.99	7.83	7.75
6770075	JAZF1	juxtaposed with another zinc finger gene 1	2.04	2.53	2.39	2.96	1.95	2.42
1340689	DSTN	destrin (actin depolymerizing factor)	2.04	3.13	1.05	1.61	2.04	3.13
5670301	1-Mar	membrane-associated ring finger (C3HC4) 3	2.03	2.46	3.11	3.77	1.65	2
70722	COX7B	cytochrome c oxidase subunit VIIb	2.03	3.43	1.34	2.27	3.26	5.53
6480722	ATP6V1D	ATPase, H+ transporting, lysosomal 34kDa, V1 subunit D	2.02	2.1	1.32	1.37	2.82	2.93
3930148	NDUFB5	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa	2.02	2.26	1.63	1.83	2.94	3.28
3610112	RIT1	Ras-like without CAAX 1	2.02	2.48	0.95	1.17	0.46	0.57
6900341	SORT1	sortilin 1	2.01	2.43	1.77	2.13	2.83	3.42
630451	PREI3	preimplantation protein 3	2.01	2.13	0.92	0.98	1.05	1.11
1740437	RWDD2	RWD domain containing 2	2	2.1	0.54	0.56	0.42	0.44
6020240	BNIP2	BCL2/adenovirus E1B 19kDa interacting protein 2	2	2.39	1.23	1.47	1.79	2.13
1660168	USP2	ubiquitin specific peptidase 2	2	3.53	4.2	7.39	4.85	8.55
70132	LEPREL1	leprecan-like 1	2	3.05	0.47	0.72	0.14	0.21
7160450	KLRG1	killer cell lectin-like receptor subfamily G, member 1	2	2.41	1.07	1.28	1.1	1.32
